Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Thailand,2672.0,29.0,46.0,3.0,1593.0,1033.0,61.0,38.0,0.7,100498.0,1440.0
Argentina,2669.0,98.0,122.0,10.0,631.0,1916.0,121.0,59.0,3.0,26457.0,585.0
South Africa,2605.0,99.0,48.0,14.0,903.0,1654.0,7.0,44.0,0.8,95060.0,1603.0
Morocco,2283.0,259.0,130.0,3.0,249.0,1904.0,1.0,62.0,4.0,11996.0,325.0
Algeria,2268.0,108.0,348.0,12.0,783.0,1137.0,60.0,52.0,8.0,3359.0,77.0
Greece,2207.0,15.0,105.0,3.0,269.0,1833.0,69.0,212.0,10.0,50771.0,4871.0
Moldova,2154.0,105.0,54.0,8.0,235.0,1865.0,80.0,534.0,13.0,9208.0,2283.0
Croatia,1791.0,50.0,35.0,2.0,529.0,1227.0,31.0,436.0,9.0,20158.0,4910.0
Iceland,1739.0,12.0,8.0,0.0,1144.0,587.0,6.0,5096.0,23.0,38204.0,111955.0
Bahrain,1700.0,29.0,7.0,0.0,703.0,990.0,3.0,999.0,4.0,76630.0,45035.0
Hungary,1652.0,73.0,142.0,8.0,199.0,1311.0,60.0,171.0,15.0,38489.0,3984.0
Bangladesh,1572.0,341.0,60.0,10.0,49.0,1463.0,1.0,10.0,0.4,17003.0,103.0
Kuwait,1524.0,119.0,3.0,0.0,225.0,1296.0,32.0,357.0,0.7,0.0,0.0
Iraq,1434.0,19.0,80.0,1.0,856.0,498.0,0.0,36.0,2.0,49260.0,1225.0
Estonia,1434.0,34.0,36.0,1.0,133.0,1265.0,10.0,1081.0,27.0,36024.0,27156.0
Kazakhstan,1402.0,107.0,17.0,1.0,277.0,1108.0,22.0,75.0,0.9,85735.0,4566.0
New Zealand,1401.0,15.0,9.0,0.0,770.0,622.0,3.0,291.0,2.0,70160.0,14549.0
Uzbekistan,1349.0,47.0,4.0,0.0,129.0,1216.0,8.0,40.0,0.1,100000.0,2988.0
Azerbaijan,1283.0,30.0,15.0,2.0,460.0,808.0,28.0,127.0,1.0,75397.0,7436.0
Slovenia,1268.0,20.0,61.0,0.0,174.0,1033.0,31.0,610.0,29.0,38137.0,18344.0
Bosnia and Herzegovina,1167.0,57.0,43.0,2.0,277.0,847.0,4.0,356.0,13.0,14743.0,4494.0
Armenia,1159.0,48.0,18.0,1.0,358.0,783.0,30.0,391.0,6.0,9632.0,3250.0
Lithuania,1128.0,37.0,32.0,2.0,178.0,918.0,14.0,414.0,12.0,48537.0,17829.0
North Macedonia,1081.0,107.0,46.0,1.0,121.0,914.0,15.0,519.0,22.0,10422.0,5002.0
Oman,1019.0,109.0,4.0,0.0,176.0,839.0,3.0,200.0,0.8,0.0,0.0
Hong Kong,1018.0,1.0,4.0,0.0,485.0,529.0,9.0,136.0,0.5,116273.0,15509.0
Cameroon,996.0,148.0,22.0,5.0,164.0,810.0,0.0,38.0,0.8,0.0,0.0
Slovakia,977.0,114.0,8.0,2.0,167.0,802.0,5.0,179.0,1.0,34458.0,6311.0
Cuba,862.0,48.0,27.0,3.0,171.0,664.0,16.0,76.0,2.0,21837.0,1928.0
Afghanistan,840.0,56.0,30.0,5.0,54.0,756.0,0.0,22.0,0.8,0.0,0.0
Tunisia,822.0,42.0,37.0,2.0,43.0,742.0,89.0,70.0,3.0,13930.0,1179.0
Bulgaria,800.0,53.0,38.0,2.0,122.0,640.0,37.0,115.0,5.0,18502.0,2663.0
Cyprus,735.0,20.0,12.0,0.0,77.0,646.0,8.0,609.0,10.0,17923.0,14845.0
Diamond Princess,712.0,0.0,13.0,0.0,644.0,55.0,7.0,0.0,0.0,0.0,0.0
Latvia,675.0,9.0,5.0,0.0,57.0,613.0,3.0,358.0,3.0,31302.0,16595.0
Andorra,673.0,0.0,33.0,0.0,169.0,471.0,17.0,8710.0,427.0,1673.0,21653.0
Lebanon,663.0,5.0,21.0,0.0,86.0,556.0,30.0,97.0,3.0,18115.0,2654.0
Ivory Coast,654.0,0.0,6.0,0.0,146.0,502.0,0.0,25.0,0.2,0.0,0.0
Costa Rica,642.0,16.0,4.0,0.0,74.0,564.0,11.0,126.0,0.8,9396.0,1844.0
Ghana,641.0,0.0,8.0,0.0,83.0,550.0,2.0,21.0,0.3,50719.0,1632.0
Djibouti,591.0,156.0,2.0,0.0,73.0,516.0,0.0,598.0,2.0,6430.0,6508.0
Niger,584.0,0.0,14.0,0.0,90.0,480.0,0.0,24.0,0.6,4427.0,183.0
Burkina Faso,546.0,4.0,32.0,0.0,257.0,257.0,0.0,26.0,2.0,0.0,0.0
Albania,518.0,24.0,26.0,1.0,277.0,215.0,5.0,180.0,9.0,4827.0,1677.0
Uruguay,502.0,9.0,9.0,0.0,286.0,207.0,13.0,145.0,3.0,11239.0,3235.0
Kyrgyzstan,466.0,17.0,5.0,0.0,91.0,370.0,5.0,71.0,0.8,26147.0,4008.0
Channel Islands,457.0,10.0,19.0,4.0,73.0,365.0,0.0,2629.0,109.0,3320.0,19095.0
Nigeria,442.0,35.0,13.0,1.0,152.0,277.0,2.0,2.0,0.06,5000.0,24.0
Bolivia,441.0,44.0,29.0,1.0,14.0,398.0,3.0,38.0,2.0,2185.0,187.0
Guinea,438.0,34.0,1.0,0.0,49.0,388.0,0.0,33.0,0.08,0.0,0.0
San Marino,426.0,33.0,38.0,2.0,55.0,333.0,15.0,12555.0,1120.0,846.0,24933.0
Honduras,426.0,7.0,35.0,4.0,9.0,382.0,10.0,43.0,4.0,2012.0,203.0
Malta,412.0,13.0,3.0,0.0,82.0,327.0,4.0,933.0,7.0,21164.0,47932.0
Jordan,402.0,1.0,7.0,0.0,259.0,136.0,5.0,39.0,0.7,20500.0,2009.0
Taiwan,395.0,0.0,6.0,0.0,155.0,234.0,0.0,17.0,0.3,50703.0,2129.0
Réunion,394.0,3.0,0.0,0.0,237.0,157.0,4.0,440.0,0.0,0.0,0.0
Palestine,374.0,0.0,2.0,0.0,63.0,309.0,0.0,73.0,0.4,17329.0,3397.0
Georgia,348.0,42.0,3.0,0.0,76.0,269.0,6.0,87.0,0.8,5027.0,1260.0
Senegal,335.0,21.0,2.0,0.0,194.0,139.0,1.0,20.0,0.1,0.0,0.0
Mauritius,324.0,0.0,9.0,0.0,81.0,234.0,3.0,255.0,7.0,8279.0,6510.0
Montenegro,303.0,15.0,4.0,0.0,55.0,244.0,7.0,482.0,6.0,3874.0,6168.0
Isle of Man,284.0,28.0,4.0,0.0,154.0,126.0,13.0,3340.0,47.0,2261.0,26590.0
Vietnam,268.0,0.0,0.0,0.0,177.0,91.0,8.0,3.0,0.0,206253.0,2119.0
DRC,267.0,13.0,22.0,1.0,23.0,222.0,0.0,3.0,0.2,0.0,0.0
Sri Lanka,238.0,0.0,7.0,0.0,68.0,163.0,1.0,11.0,0.3,4768.0,223.0
Kenya,234.0,9.0,11.0,1.0,53.0,170.0,2.0,4.0,0.2,9630.0,179.0
Mayotte,233.0,16.0,3.0,0.0,69.0,161.0,3.0,854.0,11.0,1500.0,5498.0
Venezuela,204.0,7.0,9.0,0.0,111.0,84.0,4.0,7.0,0.3,268503.0,9442.0
Guatemala,196.0,16.0,5.0,0.0,19.0,172.0,3.0,11.0,0.3,7200.0,402.0
Faeroe Islands,184.0,0.0,0.0,0.0,169.0,15.0,0.0,3766.0,0.0,5765.0,117983.0
Paraguay,174.0,13.0,8.0,0.0,30.0,136.0,1.0,24.0,1.0,4267.0,598.0
Mali,171.0,23.0,13.0,0.0,34.0,124.0,0.0,8.0,0.6,0.0,0.0
El Salvador,164.0,5.0,6.0,0.0,33.0,125.0,2.0,25.0,0.9,8333.0,1285.0
Martinique,158.0,0.0,8.0,0.0,73.0,77.0,17.0,421.0,21.0,0.0,0.0
Guadeloupe,145.0,0.0,8.0,0.0,67.0,70.0,13.0,362.0,20.0,0.0,0.0
Jamaica,143.0,18.0,5.0,0.0,21.0,117.0,0.0,48.0,2.0,1424.0,481.0
Rwanda,138.0,2.0,0.0,0.0,60.0,78.0,0.0,11.0,0.0,6237.0,482.0
Brunei ,136.0,0.0,1.0,0.0,108.0,27.0,2.0,311.0,2.0,10826.0,24746.0
Gibraltar,131.0,0.0,0.0,0.0,104.0,27.0,1.0,3888.0,0.0,1649.0,48945.0
Cambodia,122.0,0.0,0.0,0.0,98.0,24.0,1.0,7.0,0.0,5768.0,345.0
Congo,117.0,0.0,5.0,0.0,11.0,101.0,0.0,21.0,0.9,0.0,0.0
Trinidad and Tobago,114.0,0.0,8.0,0.0,20.0,86.0,0.0,81.0,6.0,1282.0,916.0
Madagascar,111.0,1.0,0.0,0.0,33.0,78.0,1.0,4.0,0.0,0.0,0.0
Aruba,95.0,2.0,2.0,1.0,39.0,54.0,1.0,890.0,19.0,1237.0,11586.0
Tanzania,94.0,6.0,4.0,0.0,11.0,79.0,0.0,2.0,0.07,0.0,0.0
Monaco,93.0,0.0,3.0,0.0,12.0,78.0,2.0,2370.0,76.0,0.0,0.0
Ethiopia,92.0,7.0,3.0,0.0,15.0,74.0,1.0,0.8,0.03,5389.0,47.0
French Guiana,86.0,0.0,0.0,0.0,51.0,35.0,1.0,288.0,0.0,0.0,0.0
Myanmar,85.0,11.0,4.0,0.0,2.0,79.0,0.0,2.0,0.07,3236.0,59.0
Bermuda,81.0,0.0,5.0,0.0,33.0,43.0,3.0,1301.0,80.0,527.0,8462.0
Togo,81.0,0.0,5.0,2.0,45.0,31.0,0.0,10.0,0.6,3618.0,437.0
Somalia,80.0,0.0,5.0,0.0,2.0,73.0,2.0,5.0,0.3,0.0,0.0
Gabon,80.0,0.0,1.0,0.0,4.0,75.0,0.0,36.0,0.4,0.0,0.0
Liechtenstein,79.0,0.0,1.0,0.0,55.0,23.0,0.0,2072.0,26.0,900.0,23605.0
Barbados,75.0,2.0,5.0,0.0,15.0,55.0,4.0,261.0,17.0,900.0,3132.0
Cayman Islands,60.0,0.0,1.0,0.0,6.0,53.0,3.0,913.0,15.0,636.0,9677.0
Liberia,59.0,0.0,6.0,0.0,4.0,49.0,0.0,12.0,1.0,0.0,0.0
Sint Maarten,57.0,4.0,9.0,0.0,12.0,36.0,6.0,1329.0,210.0,163.0,3802.0
Cabo Verde,56.0,0.0,1.0,0.0,1.0,54.0,0.0,101.0,2.0,0.0,0.0
Guyana,55.0,0.0,6.0,0.0,8.0,41.0,5.0,70.0,8.0,213.0,271.0
French Polynesia,55.0,0.0,0.0,0.0,0.0,55.0,1.0,196.0,0.0,920.0,3275.0
Uganda,55.0,0.0,0.0,0.0,20.0,35.0,0.0,1.0,0.0,7693.0,168.0
Bahamas,53.0,0.0,8.0,0.0,6.0,39.0,1.0,135.0,20.0,0.0,0.0
Equatorial Guinea,51.0,0.0,0.0,0.0,4.0,47.0,0.0,36.0,0.0,854.0,609.0
Libya,49.0,1.0,1.0,0.0,11.0,37.0,0.0,7.0,0.1,699.0,102.0
Zambia,48.0,0.0,2.0,0.0,30.0,16.0,1.0,3.0,0.1,1696.0,92.0
Macao,45.0,0.0,0.0,0.0,16.0,29.0,1.0,69.0,0.0,0.0,0.0
Guinea-Bissau,43.0,0.0,0.0,0.0,0.0,43.0,0.0,22.0,0.0,1500.0,762.0
Haiti,41.0,0.0,3.0,0.0,0.0,38.0,0.0,4.0,0.3,365.0,32.0
Saint Martin,35.0,0.0,2.0,0.0,13.0,20.0,5.0,905.0,52.0,0.0,0.0
Benin,35.0,0.0,1.0,0.0,18.0,16.0,0.0,3.0,0.08,0.0,0.0
Eritrea,35.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,0.0
Syria,33.0,0.0,2.0,0.0,5.0,26.0,0.0,2.0,0.1,0.0,0.0
Sudan,32.0,0.0,5.0,0.0,4.0,23.0,0.0,0.7,0.1,0.0,0.0
Mongolia,31.0,1.0,0.0,0.0,5.0,26.0,0.0,9.0,0.0,1077.0,329.0
Mozambique,31.0,2.0,0.0,0.0,2.0,29.0,0.0,1.0,0.0,855.0,27.0
Chad,27.0,4.0,0.0,0.0,5.0,22.0,0.0,2.0,0.0,0.0,0.0
Maldives,25.0,3.0,0.0,0.0,16.0,9.0,0.0,46.0,0.0,3432.0,6349.0
Antigua and Barbuda,23.0,0.0,3.0,1.0,3.0,17.0,1.0,235.0,31.0,73.0,745.0
Zimbabwe,23.0,0.0,3.0,0.0,1.0,19.0,0.0,2.0,0.2,716.0,48.0
Angola,19.0,0.0,2.0,0.0,5.0,12.0,0.0,0.6,0.06,0.0,0.0
Laos,19.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,1288.0,177.0
Belize,18.0,0.0,2.0,0.0,0.0,16.0,1.0,45.0,5.0,567.0,1426.0
New Caledonia,18.0,0.0,0.0,0.0,1.0,17.0,1.0,63.0,0.0,3002.0,10515.0
Timor-Leste,18.0,10.0,0.0,0.0,1.0,17.0,0.0,14.0,0.0,0.0,0.0
Fiji,17.0,1.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0
Malawi,16.0,0.0,2.0,0.0,0.0,14.0,1.0,0.8,0.1,343.0,18.0
Eswatini,16.0,1.0,1.0,1.0,8.0,7.0,0.0,14.0,0.9,714.0,615.0
Nepal,16.0,0.0,0.0,0.0,2.0,14.0,0.0,0.5,0.0,15800.0,542.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Namibia,16.0,0.0,0.0,0.0,4.0,12.0,0.0,6.0,0.0,362.0,142.0
Botswana,15.0,2.0,1.0,0.0,0.0,14.0,0.0,6.0,0.4,3441.0,1463.0
Saint Lucia,15.0,0.0,0.0,0.0,11.0,4.0,0.0,82.0,0.0,319.0,1737.0
Sierra Leone,15.0,2.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0
Curaçao,14.0,0.0,1.0,0.0,10.0,3.0,0.0,85.0,6.0,230.0,1402.0
Grenada,14.0,0.0,0.0,0.0,0.0,14.0,2.0,124.0,0.0,92.0,818.0
Saint Kitts and Nevis,14.0,0.0,0.0,0.0,0.0,14.0,0.0,263.0,0.0,234.0,4399.0
CAR,12.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,87.0,784.0
Turks and Caicos,11.0,1.0,1.0,0.0,0.0,10.0,0.0,284.0,26.0,71.0,1834.0
Falkland Islands,11.0,0.0,0.0,0.0,1.0,10.0,0.0,3161.0,0.0,137.0,39368.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,912.0,16065.0
Montserrat,11.0,0.0,0.0,0.0,1.0,10.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,0.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Gambia,9.0,0.0,1.0,0.0,2.0,6.0,0.0,4.0,0.4,281.0,116.0
Nicaragua,9.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.2,0.0,0.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,0.2,713.0,153.0
Papua New Guinea,7.0,5.0,0.0,0.0,0.0,7.0,0.0,0.8,0.0,167.0,19.0
St. Barth,6.0,0.0,0.0,0.0,4.0,2.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
Burundi,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.4,0.08,0.0,0.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,1166.0,1511.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
British Virgin Islands,3.0,0.0,0.0,0.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0
Caribbean Netherlands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,114.0,0.0,10.0,381.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
