Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop,Tot Deaths/1M pop
Iraq,547.0,0.0,42.0,0.0,143.0,362.0,0.0,14.0,1.0
Morocco,516.0,37.0,27.0,1.0,13.0,476.0,1.0,14.0,0.7
Bahrain,515.0,16.0,4.0,0.0,279.0,232.0,2.0,303.0,2.0
Algeria,511.0,0.0,31.0,0.0,31.0,449.0,0.0,12.0,0.7
Lithuania,484.0,24.0,7.0,0.0,1.0,476.0,5.0,178.0,3.0
Armenia,482.0,58.0,3.0,0.0,30.0,449.0,15.0,163.0,1.0
Ukraine,480.0,5.0,11.0,1.0,6.0,463.0,0.0,11.0,0.3
Hungary,447.0,39.0,15.0,2.0,34.0,398.0,6.0,46.0,2.0
Lebanon,446.0,8.0,11.0,1.0,32.0,403.0,3.0,65.0,2.0
Latvia,376.0,29.0,0.0,0.0,1.0,375.0,3.0,199.0,0.0
Bosnia and Herzegovina,354.0,31.0,8.0,2.0,17.0,329.0,1.0,108.0,2.0
Bulgaria,354.0,8.0,8.0,0.0,15.0,331.0,13.0,51.0,1.0
Slovakia,336.0,22.0,0.0,0.0,7.0,329.0,1.0,62.0,0.0
Andorra,334.0,0.0,6.0,0.0,6.0,322.0,10.0,4323.0,78.0
Costa Rica,314.0,0.0,2.0,0.0,3.0,309.0,6.0,62.0,0.4
Tunisia,312.0,0.0,8.0,0.0,2.0,302.0,10.0,26.0,0.7
Taiwan,306.0,8.0,5.0,2.0,39.0,262.0,0.0,13.0,0.2
Uruguay,304.0,0.0,1.0,0.0,0.0,303.0,9.0,88.0,0.3
Kazakhstan,294.0,10.0,1.0,0.0,20.0,273.0,0.0,16.0,0.05
Kuwait,266.0,11.0,0.0,0.0,72.0,194.0,13.0,62.0,0.0
Moldova,263.0,0.0,2.0,0.0,13.0,248.0,33.0,65.0,0.5
North Macedonia,259.0,0.0,6.0,0.0,3.0,250.0,1.0,124.0,3.0
Jordan,259.0,0.0,4.0,1.0,18.0,237.0,3.0,25.0,0.4
San Marino,230.0,6.0,25.0,3.0,13.0,192.0,16.0,6778.0,737.0
Albania,223.0,11.0,11.0,1.0,44.0,168.0,7.0,77.0,4.0
Burkina Faso,222.0,0.0,12.0,0.0,23.0,187.0,0.0,11.0,0.6
Cyprus,214.0,0.0,6.0,0.0,15.0,193.0,3.0,177.0,5.0
Azerbaijan,209.0,0.0,4.0,0.0,15.0,190.0,23.0,21.0,0.4
Vietnam,203.0,9.0,0.0,0.0,52.0,151.0,3.0,2.0,0.0
Réunion,183.0,0.0,0.0,0.0,1.0,182.0,0.0,204.0,0.0
Oman,179.0,12.0,0.0,0.0,29.0,150.0,3.0,35.0,0.0
Faeroe Islands,168.0,9.0,0.0,0.0,70.0,98.0,1.0,3438.0,0.0
Ivory Coast,165.0,0.0,1.0,0.0,4.0,160.0,0.0,6.0,0.04
Senegal,162.0,20.0,0.0,0.0,27.0,135.0,0.0,10.0,0.0
Malta,156.0,5.0,0.0,0.0,2.0,154.0,4.0,353.0,0.0
Ghana,152.0,0.0,5.0,0.0,2.0,145.0,1.0,5.0,0.2
Uzbekistan,149.0,5.0,2.0,0.0,7.0,140.0,8.0,4.0,0.06
Cameroon,139.0,0.0,6.0,0.0,5.0,128.0,0.0,5.0,0.2
Cuba,139.0,0.0,3.0,0.0,4.0,132.0,2.0,12.0,0.3
Honduras,139.0,29.0,3.0,0.0,3.0,133.0,4.0,14.0,0.3
Brunei ,127.0,1.0,1.0,0.0,38.0,88.0,3.0,290.0,2.0
Sri Lanka,122.0,5.0,1.0,0.0,15.0,106.0,5.0,6.0,0.05
Afghanistan,120.0,0.0,4.0,0.0,2.0,114.0,0.0,3.0,0.1
Venezuela,119.0,0.0,3.0,0.0,39.0,77.0,6.0,4.0,0.1
Palestine,115.0,6.0,1.0,0.0,18.0,96.0,0.0,23.0,0.2
Nigeria,111.0,0.0,1.0,0.0,3.0,107.0,0.0,0.5,0.0
Mauritius,110.0,3.0,3.0,0.0,0.0,107.0,1.0,86.0,2.0
Channel Islands,108.0,0.0,2.0,0.0,0.0,106.0,0.0,621.0,12.0
Cambodia,107.0,4.0,0.0,0.0,21.0,86.0,1.0,6.0,0.0
Guadeloupe,106.0,0.0,4.0,0.0,17.0,85.0,10.0,265.0,10.0
Georgia,98.0,7.0,0.0,0.0,18.0,80.0,1.0,25.0,0.0
Bolivia,96.0,15.0,3.0,2.0,0.0,93.0,3.0,8.0,0.3
Belarus,94.0,0.0,0.0,0.0,32.0,62.0,2.0,10.0,0.0
Kyrgyzstan,94.0,10.0,0.0,0.0,0.0,94.0,0.0,14.0,0.0
Martinique,93.0,0.0,1.0,0.0,0.0,92.0,12.0,248.0,3.0
Montenegro,91.0,6.0,1.0,0.0,0.0,90.0,1.0,145.0,2.0
Mayotte,82.0,19.0,0.0,0.0,10.0,72.0,3.0,301.0,0.0
DRC,81.0,0.0,8.0,0.0,2.0,71.0,0.0,0.9,0.09
Trinidad and Tobago,78.0,0.0,3.0,0.0,1.0,74.0,0.0,56.0,2.0
Rwanda,70.0,0.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0
Gibraltar,65.0,0.0,0.0,0.0,14.0,51.0,0.0,1929.0,0.0
Paraguay,64.0,5.0,3.0,0.0,1.0,60.0,3.0,9.0,0.4
Liechtenstein,62.0,6.0,0.0,0.0,0.0,62.0,0.0,1626.0,0.0
Aruba,50.0,0.0,0.0,0.0,1.0,49.0,0.0,468.0,0.0
Bangladesh,49.0,1.0,5.0,0.0,19.0,25.0,1.0,0.3,0.03
Monaco,46.0,0.0,1.0,0.0,1.0,44.0,0.0,1172.0,25.0
Isle of Man,46.0,4.0,0.0,0.0,0.0,46.0,0.0,541.0,0.0
French Guiana,43.0,0.0,0.0,0.0,6.0,37.0,0.0,144.0,0.0
Kenya,42.0,0.0,1.0,0.0,1.0,40.0,2.0,0.8,0.02
Madagascar,39.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0
Macao,38.0,1.0,0.0,0.0,10.0,28.0,0.0,59.0,0.0
French Polynesia,35.0,5.0,0.0,0.0,0.0,35.0,2.0,125.0,0.0
Guatemala,34.0,0.0,1.0,0.0,10.0,23.0,1.0,2.0,0.06
Barbados,33.0,0.0,0.0,0.0,0.0,33.0,0.0,115.0,0.0
Uganda,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.7,0.0
Jamaica,32.0,0.0,1.0,0.0,2.0,29.0,0.0,11.0,0.3
Togo,30.0,5.0,1.0,0.0,1.0,28.0,0.0,4.0,0.1
El Salvador,30.0,6.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0
Zambia,29.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0
Mali,25.0,7.0,2.0,1.0,0.0,23.0,0.0,1.0,0.1
Ethiopia,23.0,2.0,0.0,0.0,1.0,22.0,0.0,0.2,0.0
Niger,22.0,4.0,3.0,2.0,0.0,19.0,0.0,0.9,0.1
Bermuda,22.0,0.0,0.0,0.0,2.0,20.0,0.0,353.0,0.0
Congo,19.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0
Tanzania,19.0,5.0,0.0,0.0,1.0,18.0,0.0,0.3,0.0
Djibouti,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0
Maldives,17.0,0.0,0.0,0.0,13.0,4.0,0.0,31.0,0.0
Guinea,16.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0
Haiti,15.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0
New Caledonia,15.0,0.0,0.0,0.0,0.0,15.0,0.0,53.0,0.0
Bahamas,14.0,0.0,0.0,0.0,1.0,13.0,0.0,36.0,0.0
Cayman Islands,12.0,0.0,1.0,0.0,0.0,11.0,0.0,183.0,15.0
Equatorial Guinea,12.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0
Eritrea,12.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0
Mongolia,12.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,0.0
Dominica,11.0,0.0,0.0,0.0,0.0,11.0,0.0,153.0,0.0
Namibia,11.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,0.0
Saint Martin,11.0,0.0,0.0,0.0,0.0,11.0,0.0,284.0,0.0
Greenland,10.0,0.0,0.0,0.0,2.0,8.0,0.0,176.0,0.0
Myanmar,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.2,0.0
Syria,9.0,0.0,1.0,0.0,0.0,8.0,0.0,0.5,0.06
Grenada,9.0,0.0,0.0,0.0,0.0,9.0,0.0,80.0,0.0
Saint Lucia,9.0,0.0,0.0,0.0,1.0,8.0,0.0,49.0,0.0
Eswatini,9.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0
Curaçao,8.0,0.0,1.0,0.0,2.0,5.0,0.0,49.0,6.0
Guyana,8.0,0.0,1.0,0.0,0.0,7.0,0.0,10.0,1.0
Laos,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Libya,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Mozambique,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.0
Seychelles,8.0,0.0,0.0,0.0,0.0,8.0,0.0,81.0,0.0
Suriname,8.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0
Angola,7.0,0.0,2.0,0.0,0.0,5.0,0.0,0.2,0.06
Gabon,7.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.4
Zimbabwe,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.5,0.07
Antigua and Barbuda,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0
Saint Kitts and Nevis,7.0,5.0,0.0,0.0,0.0,7.0,0.0,132.0,0.0
Sudan,6.0,0.0,2.0,1.0,0.0,4.0,0.0,0.1,0.05
Cabo Verde,6.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,2.0
Benin,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0
Vatican City,6.0,0.0,0.0,0.0,0.0,6.0,0.0,7491.0,0.0
Sint Maarten,6.0,0.0,0.0,0.0,0.0,6.0,0.0,140.0,0.0
Nepal,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.2,0.0
Fiji,5.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0
Mauritania,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
Montserrat,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1002.0,0.0
St. Barth,5.0,0.0,0.0,0.0,0.0,5.0,0.0,506.0,0.0
Gambia,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.4
Nicaragua,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.6,0.2
Bhutan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
Turks and Caicos,4.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0,0.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Chad,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Liberia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Somalia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
MS Zaandam,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Anguilla,2.0,0.0,0.0,0.0,0.0,2.0,0.0,133.0,0.0
Belize,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
British Virgin Islands,2.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0
Guinea-Bissau,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
St. Vincent Grenadines,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
China,81470.0,31.0,3304.0,4.0,75700.0,2466.0,633.0,57.0,2.0
