Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Brazil,"16,238",+50,823 ,+3,173,"15,242",296,76,4,"54,824",258
Portugal,"13,956",+815,409 ,+29,205,"13,342",241,"1,369",40,"140,368","13,766"
Austria,"13,163",+221,295 ,+22,"5,240","7,628",266,"1,462",33,"126,287","14,022"
S. Korea,"10,423",+39,204 ,+4,"6,973","3,246",55,203,4,"477,304","9,310"
Russia,"10,131","+1,459",76 ,+13,698,"9,357",8,69,0.5,"1,004,719","6,885"
Israel,"9,755",+351,79 ,+6,864,"8,812",165,"1,127",9,"117,339","13,557"
Sweden,"9,141",+722,793 ,+106,205,"8,143",719,905,79,"54,700","5,416"
India,"6,237",+321,186 ,+8,569,"5,482",0,5,0.1,"167,235",121
Norway,"6,160",+118,104 ,+3,32,"6,024",78,"1,136",19,"113,896","21,009"
Australia,"6,104",+52,51 ,+1,"2,987","3,066",81,239,2,"330,134","12,946"
Ireland,"6,074",0,235 ,0,25,"5,814",165,"1,230",48,"42,484","8,604"
Chile,"5,972",+426,57 ,+9,"1,274","4,641",360,312,3,"68,353","3,576"
Denmark,"5,635",+233,237 ,+19,"1,736","3,662",120,973,41,"64,002","11,050"
Poland,"5,341",+136,164 ,+5,284,"4,893",160,141,4,"107,597","2,843"
Czechia,"5,335",+23,104 ,+5,243,"4,988",96,498,10,"106,845","9,977"
Romania,"5,202",+441,229 ,+9,647,"4,326",178,270,12,"51,802","2,693"
Japan,"4,667",0,94 ,0,632,"3,941",99,37,0.7,"61,498",486
Pakistan,"4,462",+199,63 ,+2,572,"3,827",31,20,0.3,"44,896",203
Ecuador,"4,450",0,242 ,0,140,"4,068",146,252,14,"14,406",817
Peru,"4,342",0,121 ,0,"1,333","2,888",113,132,4,"39,599","1,201"
Malaysia,"4,228",+109,67 ,+2,"1,608","2,553",72,131,2,"63,367","1,958"
Philippines,"4,076",+206,203 ,+21,124,"3,749",1,37,2,"24,500",224
Indonesia,"3,293",+337,280 ,+40,252,"2,761",0,12,1,"14,354",52
Saudi Arabia,"3,287",+355,44 ,+3,666,"2,577",41,94,1,0,0
Mexico,"3,181",+396,174 ,+33,633,"2,374",89,25,1,"25,410",197
Luxembourg,"3,034",0,46 ,0,500,"2,488",34,"4,847",73,"26,573","42,450"
Serbia,"2,867",+201,66 ,+1,118,"2,683",127,328,8,"12,347","1,413"
UAE,"2,659",0,12 ,0,239,"2,408",1,269,1,"593,095","59,967"
Finland,"2,605",+118,42 ,+2,300,"2,263",82,470,8,"39,000","7,039"
Panama,"2,528",0,63 ,0,16,"2,449",101,586,15,"11,776","2,729"
Thailand,"2,423",+54,32 ,+2,940,"1,451",61,35,0.5,"71,860","1,030"
Qatar,"2,376",+166,6 ,0,206,"2,164",37,825,2,"43,144","14,975"
Dominican Republic,"2,111",0,108 ,0,50,"1,953",147,195,10,"4,542",419
Colombia,"2,054",0,55 ,0,123,"1,876",76,40,1,"33,575",660
Singapore,"1,910",+287,6 ,0,406,"1,498",29,326,1,"65,000","11,110"
Ukraine,"1,892",+224,57 ,+5,45,"1,790",33,43,1,"20,608",471
Greece,"1,884",0,83 ,0,269,"1,532",84,181,8,"32,528","3,121"
South Africa,"1,845",0,18 ,0,95,"1,732",7,31,0.3,"63,776","1,075"
Argentina,"1,795",0,70 ,+5,358,"1,367",96,40,2,"14,850",329
Iceland,"1,616",0,6 ,0,633,977,13,"4,736",18,"30,947","90,689"
Algeria,"1,572",0,205 ,0,237,"1,130",46,36,5,"3,359",77
Egypt,"1,560",0,103 ,0,305,"1,152",0,15,1,"25,000",244
Belarus,"1,486",+420,16 ,+3,139,"1,331",55,157,2,"49,000","5,186"
Croatia,"1,407",+64,20 ,+1,219,"1,168",34,343,5,"13,680","3,332"
Morocco,"1,346",+71,96 ,+3,103,"1,147",1,36,3,"6,116",166
New Zealand,"1,239",+29,1 ,0,317,921,4,257,0.2,"51,165","10,610"
Estonia,"1,207",+22,24 ,0,83,"1,100",9,910,18,"26,416","19,914"
Iraq,"1,202",0,69 ,0,452,681,0,30,2,"28,414",706
Moldova,"1,174",0,28 ,+1,50,"1,096",80,291,7,"5,108","1,266"
Slovenia,"1,124",+33,43 ,+3,128,953,34,541,21,"31,813","15,303"
Hungary,980,+85,66 ,+8,96,818,17,101,7,"27,826","2,880"
Hong Kong,974,+13,4 ,0,293,677,14,130,0.5,"96,709","12,900"
Lithuania,955,+43,16 ,+1,8,931,21,351,6,"32,809","12,052"
Azerbaijan,926,+104,9 ,+1,101,816,27,91,0.9,"57,371","5,658"
Armenia,921,+40,10 ,+1,138,773,30,311,3,"5,823","1,965"
Kuwait,910,+55,1 ,0,111,798,22,213,0.2,0,0
Bahrain,855,+32,5 ,0,495,355,3,502,3,"54,708","32,151"
Bosnia and Herzegovina,841,+37,35 ,+1,95,711,4,256,11,"6,911","2,106"
Kazakhstan,764,+37,7 ,0,60,697,21,41,0.4,"59,371","3,162"
Cameroon,730,0,10 ,0,60,660,0,27,0.4,0,0
Diamond Princess,712,0,11 ,0,619,82,10,0,0,0,0
Slovakia,701,+19,2 ,0,23,676,5,128,0.4,"21,371","3,914"
North Macedonia,663,+46,30 ,+1,37,596,15,318,14,"6,571","3,154"
Tunisia,628,0,24 ,0,25,579,78,53,2,"8,878",751
Bulgaria,611,+18,24 ,0,48,539,27,88,3,"15,899","2,288"
Latvia,589,+12,2 ,0,16,571,3,312,1,"25,458","13,497"
Andorra,583,+19,25 ,+2,58,500,17,"7,545",324,"1,673","21,653"
Lebanon,582,+6,19  ,0,67,496,29,85,3,"12,524","1,835"
Uzbekistan,582,+37,3 ,0,38,541,8,17,0.09,"70,000","2,091"
Cyprus,526,0,9 ,0,52,465,13,436,7,"14,273","11,822"
Costa Rica,502,0,3 ,0,29,470,15,99,0.6,"6,035","1,185"
Afghanistan,484,+40,15 ,+1,32,437,0,12,0.4,0,0
Cuba,457,0,12 ,0,27,418,15,40,1,"9,410",831
Oman,457,+38,2 ,0,109,346,3,89,0.4,0,0
Uruguay,456,0,7 ,0,192,257,14,131,2,"6,175","1,778"
Burkina Faso,414,0,23  ,0,134,257,0,20,1,0,0
Albania,409,+9,22 ,0,165,222,7,142,8,"3,223","1,120"
Ivory Coast,384,0,3 ,0,48,333,0,15,0.1,0,0
Taiwan,380,+1,5 ,0,80,295,0,16,0.2,"42,315","1,777"
Réunion,362,0,0,0,40,322,4,404,0,0,0
Channel Islands,361,+10,8 ,0,40,313,0,"2,076",46,"1,157","6,655"
Jordan,358,0,6 ,0,150,202,5,35,0.6,"17,000","1,666"
Honduras,343,+31,23 ,+1,6,314,10,35,2,0,0
Niger,342,0,11 ,0,28,303,0,14,0.5,"4,199",173
Malta,337,+38,2 ,+1,16,319,4,763,5,"12,731","28,833"
Bangladesh,330,+112,21 ,+1,33,276,1,2,0.1,"5,164",31
Mauritius,314,+41,7 ,0,19,288,3,247,6,"4,913","3,863"
Ghana,313,0,6 ,0,34,273,2,10,0.2,0,0
San Marino,308,0,34 ,0,45,229,14,"9,077","1,002",722,"21,278"
Kyrgyzstan,280,+10,4 ,0,35,241,5,43,0.6,"9,618","1,474"
Nigeria,276,0,6 ,0,44,226,2,1,0.03,"5,000",24
Bolivia,264,+54,18 ,+3,2,244,3,23,2,591,51
Palestine,263,0,1 ,0,44,218,0,52,0.2,"16,068","3,150"
Vietnam,255,+4,0,0,128,127,8,3,0,"114,241","1,174"
Montenegro,252,+4,2 ,0,4,246,7,401,3,"2,329","3,708"
Senegal,250,+6,2 ,0,123,125,1,15,0.1,0,0
Georgia,214,+3,3 ,0,50,161,6,54,0.8,"3,271",820
Sri Lanka,190,+1,7 ,0,49,134,5,9,0.3,"3,248",152
Kenya,184,+5,7 ,+1,12,165,2,3,0.1,"5,278",98
Mayotte,184,0,2 ,0,22,160,3,674,7,"1,100","4,032"
Faeroe Islands,184,0,0,0,136,48,0,"3,766",0,"5,299","108,446"
DRC,180,0,18 ,0,9,153,0,2,0.2,0,0
Isle of Man,171,+13,1 ,0,88,82,10,"2,011",12,"1,831","21,533"
Venezuela,167,0,9 ,0,65,93,6,6,0.3,"1,779",63
Guinea,164,0,0,0,5,159,0,12,0,0,0
Martinique,154,0,6 ,0,50,98,19,410,16,0,0
Guadeloupe,141,0,8 ,0,43,90,13,352,20,0,0
Brunei ,135,0,1 ,0,92,42,3,309,2,"8,985","20,538"
Djibouti,135,0,0,0,25,110,0,137,0,"3,106","3,144"
Paraguay,124,+5,5 ,0,18,101,1,17,0.7,"2,039",286
Gibraltar,120,0,0,0,60,60,0,"3,562",0,"1,481","43,958"
Cambodia,119,+2,0,0,63,56,1,7,0,"5,768",345
Rwanda,110,0,0,0,7,103,0,8,0,806,62
Trinidad and Tobago,109,+2,8 ,0,1,100,0,78,6,987,705
El Salvador,103,+10,5 ,0,10,88,3,16,0.8,0,0
Guatemala,95,+8,3 ,0,17,75,3,5,0.2,"1,134",63
Madagascar,93,0,0,0,11,82,1,3,0,0,0
French Guiana,83,0,0,0,43,40,1,278,0,0,0
Monaco,81,0,1 ,0,4,76,4,"2,064",25,0,0
Liechtenstein,78,0,1 ,0,55,22,0,"2,046",26,900,"23,605"
Aruba,77,0,0,0,14,63,0,721,0,990,"9,273"
Togo,73,+3,3 ,0,24,46,0,9,0.4,"1,747",211
Jamaica,63,0,4 ,0,10,49,0,21,1,907,306
Barbados,63,0,3 ,0,8,52,4,219,10,655,"2,279"
Congo,60,+15,5 ,0,5,50,0,11,0.9,0,0
Mali,59,0,7 ,0,16,36,0,3,0.3,0,0
Ethiopia,56,+1,2 ,0,4,50,2,0.5,0.02,"2,790",24
Uganda,53,0,0,0,0,53,0,1,0,"3,310",72
French Polynesia,51,0,0,0,0,51,0,182,0,744,"2,649"
Cayman Islands,45,0,1 ,0,6,38,0,685,15,479,"7,288"
Macao,45,0,0,0,10,35,1,69,0,0,0
Sint Maarten,43,+3,6 ,0,1,36,2,"1,003",140,112,"2,612"
Bahamas,40,0,7 ,0,5,28,1,102,18,0,0
Bermuda,39,0,3 ,0,23,13,0,626,48,315,"5,058"
Zambia,39,0,1 ,0,7,31,1,2,0.05,"1,239",67
Guyana,37,0,6 ,0,8,23,4,47,8,145,184
Gabon,34,0,1 ,0,1,32,0,15,0.4,0,0
Eritrea,33,0,0,0,0,33,0,9,0,0,0
Guinea-Bissau,33,0,0,0,0,33,0,17,0,0,0
Saint Martin,32,0,2 ,0,7,23,6,828,52,0,0
Liberia,31,0,4 ,0,3,24,0,6,0.8,0,0
Haiti,30,+3,2 ,+1,0,28,0,3,0.2,257,23
Benin,26,0,1 ,0,5,20,0,2,0.08,0,0
Tanzania,25,0,1 ,0,5,19,0,0.4,0.02,0,0
Myanmar,23,+1,3 ,0,1,19,0,0.4,0.06,"1,246",23
Libya,21,0,1 ,0,8,12,0,3,0.1,374,54
Angola,19,0,2 ,0,2,15,0,0.6,0.06,0,0
Antigua and Barbuda,19,0,2 ,0,0,17,1,194,20,40,408
Syria,19,0,2 ,0,4,13,0,1,0.1,0,0
Maldives,19,0,0,0,13,6,0,35,0,0,0
Equatorial Guinea,18,0,0,0,3,15,0,13,0,854,609
New Caledonia,18,0,0,0,1,17,0,63,0,"2,320","8,126"
Mozambique,17,0,0,0,1,16,0,0.5,0,467,15
Laos,16,+1,0,0,0,16,0,2,0,903,124
Mongolia,16,0,0,0,4,12,0,5,0,0,0
Namibia,16,0,0,0,3,13,0,6,0,362,142
Dominica,15,0,0,0,1,14,0,208,0,293,"4,070"
Fiji,15,0,0,0,0,15,0,17,0,0,0
Sudan,14,0,2 ,0,2,10,0,0.3,0.05,0,0
Curaçao,14,0,1 ,0,7,6,0,85,6,0,0
Saint Lucia,14,0,0,0,1,13,0,76,0,0,0
Botswana,13,+7,1 ,0,0,12,0,6,0.4,"1,154",491
Somalia,12,0,1 ,0,1,10,0,0.8,0.06,0,0
Grenada,12,0,0,0,0,12,2,107,0,45,400
Eswatini,12,0,0,0,7,5,0,10,0,0,0
Zimbabwe,11,0,3 ,0,0,8,0,0.7,0.2,371,25
Greenland,11,0,0,0,11,0,0,194,0,770,"13,564"
Saint Kitts and Nevis,11,0,0,0,0,11,0,207,0,183,"3,440"
Seychelles,11,0,0,0,0,11,0,112,0,0,0
Suriname,10,0,1 ,0,4,5,0,17,2,0,0
Chad,10,0,0,0,2,8,0,0.6,0,0,0
MS Zaandam,9,0,2 ,0,0,7,0,0,0,0,0
Nepal,9,0,0,0,1,8,0,0.3,0,"2,366",81
Montserrat,9,0,0,0,0,9,1,"1,803",0,36,"7,212"
Belize,8,0,1 ,0,0,7,1,20,3,334,840
Malawi,8,0,1 ,0,0,7,1,0.4,0.05,0,0
Turks and Caicos,8,0,1 ,0,0,7,0,207,26,61,"1,576"
CAR,8,0,0,0,0,8,0,2,0,0,0
Vatican City,8,0,0,0,2,6,0,"9,988",0,0,0
St. Vincent Grenadines,8,0,0,0,1,7,0,72,0,56,505
Cabo Verde,7,0,1 ,0,1,5,0,13,2,0,0
Mauritania,7,+1,1 ,0,2,4,0,2,0.2,67,14
Sierra Leone,7,0,0,0,0,7,0,0.9,0,0,0
Nicaragua,6,0,1 ,0,0,5,0,0.9,0.2,0,0
St. Barth,6,0,0,0,1,5,0,607,0,0,0
Bhutan,5,0,0,0,2,3,0,6,0,"1,166","1,511"
Falkland Islands,5,0,0,0,1,4,0,"1,437",0,137,"39,368"
Gambia,4,0,1 ,0,2,1,0,2,0.4,0,0
Sao Tome and Principe,4,0,0,0,0,4,0,18,0,19,87
Western Sahara,4,0,0,0,0,4,0,7,0,0,0
Anguilla,3,0,0,0,0,3,0,200,0,0,0
British Virgin Islands,3,0,0,0,0,3,0,99,0,0,0
Burundi,3,0,0,0,0,3,0,0.3,0,0,0
South Sudan,3,+1,0,0,0,3,0,0.3,0,0,0
Caribbean Netherlands,2,0,0,0,0,2,0,76,0,10,381
Papua New Guinea,2,0,0,0,0,2,0,0.2,0,72,8
Saint Pierre Miquelon,1,0,0,0,0,1,0,173,0,0,0
Timor-Leste,1,0,0,0,0,1,0,0.8,0,0,0
China,"81,865",+63,"3,335 ",+2,"77,370","1,160",176,57,2,0,0
