Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
Chile,342.0,0.0,0.0,0.0,0.0,342.0,6.0,18.0
Thailand,322.0,50.0,1.0,0.0,42.0,279.0,1.0,5.0
Slovenia,319.0,0.0,1.0,0.0,0.0,318.0,6.0,153.0
Romania,308.0,31.0,0.0,0.0,31.0,277.0,11.0,16.0
Bahrain,284.0,5.0,1.0,0.0,110.0,173.0,4.0,167.0
Estonia,283.0,16.0,0.0,0.0,1.0,282.0,1.0,213.0
Saudi Arabia,274.0,0.0,0.0,0.0,8.0,266.0,0.0,8.0
Ecuador,260.0,0.0,4.0,1.0,1.0,255.0,2.0,15.0
Egypt,256.0,0.0,7.0,0.0,42.0,207.0,0.0,3.0
Hong Kong,256.0,48.0,4.0,0.0,98.0,154.0,4.0,34.0
Peru,234.0,0.0,3.0,2.0,1.0,230.0,7.0,7.0
Philippines,230.0,13.0,18.0,1.0,8.0,204.0,1.0,2.0
India,223.0,29.0,5.0,1.0,23.0,195.0,0.0,0.2
South Africa,202.0,52.0,0.0,0.0,0.0,202.0,0.0,3.0
Russia,199.0,0.0,1.0,0.0,9.0,189.0,0.0,1.0
Iraq,192.0,0.0,13.0,0.0,49.0,130.0,0.0,5.0
Mexico,164.0,46.0,1.0,0.0,4.0,159.0,1.0,1.0
Lebanon,163.0,6.0,4.0,0.0,4.0,155.0,3.0,24.0
Kuwait,159.0,11.0,0.0,0.0,22.0,137.0,5.0,37.0
San Marino,144.0,0.0,14.0,0.0,4.0,126.0,12.0,4244.0
UAE,140.0,0.0,0.0,0.0,31.0,109.0,2.0,14.0
Panama,137.0,0.0,1.0,0.0,1.0,135.0,7.0,32.0
Armenia,136.0,14.0,0.0,0.0,1.0,135.0,2.0,46.0
Taiwan,135.0,27.0,2.0,1.0,28.0,105.0,0.0,6.0
Argentina,128.0,0.0,3.0,0.0,3.0,122.0,0.0,3.0
Colombia,128.0,20.0,0.0,0.0,1.0,127.0,0.0,3.0
Slovakia,124.0,0.0,0.0,0.0,0.0,124.0,2.0,23.0
Serbia,118.0,15.0,0.0,0.0,2.0,116.0,4.0,14.0
Croatia,113.0,3.0,1.0,0.0,5.0,107.0,0.0,28.0
Bulgaria,112.0,5.0,3.0,0.0,1.0,108.0,0.0,16.0
Latvia,111.0,25.0,0.0,0.0,1.0,110.0,0.0,59.0
Uruguay,94.0,15.0,0.0,0.0,0.0,94.0,0.0,27.0
Algeria,90.0,0.0,10.0,1.0,32.0,48.0,0.0,2.0
Costa Rica,89.0,2.0,2.0,1.0,0.0,87.0,2.0,17.0
Vietnam,87.0,2.0,0.0,0.0,16.0,71.0,0.0,0.9
Hungary,85.0,12.0,3.0,2.0,7.0,75.0,6.0,9.0
Faeroe Islands,80.0,8.0,0.0,0.0,3.0,77.0,0.0,1637.0
Brunei ,78.0,5.0,0.0,0.0,1.0,77.0,2.0,178.0
Andorra,75.0,1.0,0.0,0.0,1.0,74.0,2.0,971.0
Albania,70.0,6.0,2.0,0.0,0.0,68.0,2.0,24.0
Sri Lanka,70.0,10.0,0.0,0.0,3.0,67.0,0.0,3.0
Belarus,69.0,18.0,0.0,0.0,15.0,54.0,0.0,7.0
Jordan,69.0,0.0,0.0,0.0,1.0,68.0,0.0,7.0
Bosnia and Herzegovina,69.0,5.0,0.0,0.0,2.0,67.0,0.0,21.0
North Macedonia,67.0,17.0,0.0,0.0,1.0,66.0,1.0,32.0
Cyprus,67.0,0.0,0.0,0.0,0.0,67.0,1.0,55.0
Morocco,66.0,3.0,3.0,1.0,2.0,61.0,1.0,2.0
Malta,64.0,11.0,0.0,0.0,2.0,62.0,1.0,145.0
Tunisia,54.0,15.0,1.0,0.0,1.0,52.0,2.0,5.0
Moldova,49.0,0.0,1.0,0.0,1.0,47.0,3.0,12.0
Kazakhstan,49.0,5.0,0.0,0.0,0.0,49.0,0.0,3.0
Lithuania,49.0,1.0,0.0,0.0,1.0,48.0,1.0,18.0
Oman,48.0,0.0,0.0,0.0,13.0,35.0,0.0,9.0
Palestine,48.0,1.0,0.0,0.0,17.0,31.0,0.0,9.0
Cambodia,47.0,10.0,0.0,0.0,1.0,46.0,0.0,3.0
Guadeloupe,45.0,12.0,0.0,0.0,0.0,45.0,0.0,112.0
Azerbaijan,44.0,0.0,1.0,0.0,7.0,36.0,0.0,4.0
Georgia,43.0,3.0,0.0,0.0,1.0,42.0,1.0,11.0
Venezuela,42.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0
Burkina Faso,40.0,7.0,1.0,0.0,4.0,35.0,0.0,2.0
New Zealand,39.0,11.0,0.0,0.0,0.0,39.0,0.0,8.0
Senegal,38.0,2.0,0.0,0.0,2.0,36.0,0.0,2.0
Dominican Republic,34.0,0.0,2.0,0.0,0.0,32.0,0.0,3.0
Uzbekistan,33.0,10.0,0.0,0.0,0.0,33.0,0.0,1.0
Martinique,32.0,9.0,1.0,0.0,0.0,31.0,7.0,85.0
Liechtenstein,28.0,0.0,0.0,0.0,0.0,28.0,0.0,734.0
Réunion,28.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0
Ukraine,26.0,0.0,3.0,0.0,1.0,22.0,0.0,0.6
Afghanistan,24.0,2.0,0.0,0.0,1.0,23.0,0.0,0.6
Honduras,24.0,12.0,0.0,0.0,0.0,24.0,0.0,2.0
Bangladesh,20.0,2.0,1.0,0.0,3.0,16.0,1.0,0.1
Cameroon,20.0,7.0,0.0,0.0,2.0,18.0,0.0,0.8
DRC,18.0,4.0,0.0,0.0,0.0,18.0,0.0,0.2
Macao,17.0,0.0,0.0,0.0,10.0,7.0,0.0,26.0
Bolivia,17.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0
Cuba,16.0,5.0,1.0,0.0,0.0,15.0,0.0,1.0
Jamaica,16.0,1.0,1.0,0.0,2.0,13.0,0.0,5.0
Ghana,16.0,5.0,0.0,0.0,0.0,16.0,0.0,0.5
French Guiana,15.0,0.0,0.0,0.0,0.0,15.0,0.0,50.0
Guam,14.0,2.0,0.0,0.0,0.0,14.0,0.0,83.0
Maldives,13.0,0.0,0.0,0.0,0.0,13.0,0.0,24.0
Montenegro,13.0,0.0,0.0,0.0,0.0,13.0,0.0,21.0
Paraguay,13.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0
Nigeria,12.0,0.0,0.0,0.0,1.0,11.0,0.0,0.06
Mauritius,12.0,5.0,0.0,0.0,0.0,12.0,0.0,9.0
Monaco,11.0,1.0,0.0,0.0,0.0,11.0,0.0,280.0
Channel Islands,11.0,0.0,0.0,0.0,0.0,11.0,0.0,63.0
French Polynesia,11.0,5.0,0.0,0.0,0.0,11.0,0.0,39.0
Rwanda,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.8
Gibraltar,10.0,0.0,0.0,0.0,2.0,8.0,0.0,297.0
Guatemala,9.0,0.0,1.0,0.0,0.0,8.0,0.0,0.5
Ivory Coast,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.3
Ethiopia,9.0,2.0,0.0,0.0,0.0,9.0,0.0,0.08
Togo,9.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0
Trinidad and Tobago,9.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
Puerto Rico,8.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0
Kenya,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1
Seychelles,7.0,1.0,0.0,0.0,0.0,7.0,0.0,71.0
Equatorial Guinea,6.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
Kyrgyzstan,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.9
Mongolia,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
Tanzania,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1
Guyana,5.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0
Aruba,5.0,0.0,0.0,0.0,1.0,4.0,0.0,47.0
Barbados,5.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0
Mayotte,4.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0
Suriname,4.0,3.0,0.0,0.0,0.0,4.0,0.0,7.0
Cayman Islands,3.0,0.0,1.0,0.0,0.0,2.0,0.0,46.0
Curaçao,3.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0
Gabon,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
Bahamas,3.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
Congo,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
Namibia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0
Saint Martin,3.0,0.0,0.0,0.0,0.0,3.0,0.0,78.0
U.S. Virgin Islands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05
Benin,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
Bermuda,2.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0
Bhutan,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0
CAR,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4
Greenland,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0
Haiti,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2
Liberia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4
New Caledonia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
Saint Lucia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0
Zambia,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
Nepal,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03
Angola,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03
Antigua and Barbuda,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
Cabo Verde,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Chad,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Djibouti,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
El Salvador,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
Fiji,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Gambia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0
Isle of Man,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0
Nicaragua,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
Niger,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Sint Maarten,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06
Eswatini,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
