Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Brunei ,138.0,0.0,1.0,0.0,130.0,7.0,2.0,315.0,2.0,14476.0,33090.0
Zambia,137.0,13.0,3.0,0.0,78.0,56.0,1.0,7.0,0.2,7277.0,396.0
French Guiana,133.0,5.0,1.0,0.0,100.0,32.0,2.0,445.0,3.0,0.0,0.0
Togo,126.0,2.0,9.0,0.0,74.0,43.0,0.0,15.0,1.0,7891.0,953.0
Cambodia,122.0,0.0,0.0,0.0,120.0,2.0,1.0,7.0,0.0,12378.0,740.0
Chad,117.0,0.0,10.0,0.0,39.0,68.0,0.0,7.0,0.6,0.0,0.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,99.0,9.0,0.0,83.0,6.0,2012.0,1438.0
Eswatini,116.0,4.0,1.0,0.0,12.0,103.0,0.0,100.0,0.9,714.0,615.0
Bermuda,115.0,0.0,7.0,0.0,54.0,54.0,4.0,1847.0,112.0,3270.0,52507.0
Haiti,100.0,15.0,11.0,3.0,10.0,79.0,0.0,9.0,1.0,1026.0,90.0
Aruba,100.0,0.0,2.0,0.0,81.0,17.0,4.0,937.0,19.0,1758.0,16466.0
Benin,96.0,6.0,2.0,0.0,50.0,44.0,0.0,8.0,0.2,0.0,0.0
Monaco,95.0,0.0,4.0,0.0,78.0,13.0,1.0,2421.0,102.0,0.0,0.0
Uganda,89.0,0.0,0.0,0.0,55.0,34.0,0.0,2.0,0.0,39232.0,858.0
CAR,85.0,13.0,0.0,0.0,10.0,75.0,0.0,18.0,0.0,3498.0,724.0
Bahamas,83.0,0.0,11.0,0.0,25.0,47.0,1.0,211.0,28.0,1391.0,3537.0
Guyana,82.0,0.0,9.0,0.0,22.0,51.0,2.0,104.0,11.0,579.0,736.0
Barbados,82.0,1.0,7.0,0.0,44.0,31.0,4.0,285.0,24.0,2420.0,8421.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Mozambique,80.0,0.0,0.0,0.0,19.0,61.0,0.0,3.0,0.0,2466.0,79.0
Sint Maarten,76.0,0.0,13.0,0.0,44.0,19.0,7.0,1773.0,303.0,329.0,7673.0
Cayman Islands,75.0,1.0,1.0,0.0,14.0,60.0,3.0,1141.0,15.0,2528.0,38465.0
Nepal,75.0,0.0,0.0,0.0,16.0,59.0,0.0,3.0,0.0,63102.0,2166.0
Libya,63.0,0.0,3.0,0.0,23.0,37.0,0.0,9.0,0.4,2338.0,340.0
French Polynesia,58.0,0.0,0.0,0.0,51.0,7.0,1.0,206.0,0.0,2657.0,9459.0
South Sudan,46.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,0.0,1247.0,111.0
Macao,45.0,0.0,0.0,0.0,39.0,6.0,1.0,69.0,0.0,0.0,0.0
Syria,44.0,0.0,3.0,0.0,27.0,14.0,0.0,3.0,0.2,0.0,0.0
Malawi,41.0,2.0,3.0,0.0,9.0,29.0,1.0,2.0,0.2,907.0,47.0
Mongolia,40.0,1.0,0.0,0.0,12.0,28.0,0.0,12.0,0.0,8250.0,2517.0
Eritrea,39.0,0.0,0.0,0.0,26.0,13.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,29.0,6.0,1.0,983.0,78.0,0.0,0.0
Angola,35.0,0.0,2.0,0.0,11.0,22.0,0.0,1.0,0.06,3000.0,91.0
Zimbabwe,34.0,0.0,4.0,0.0,5.0,25.0,0.0,2.0,0.3,7642.0,514.0
Antigua and Barbuda,25.0,0.0,3.0,0.0,15.0,7.0,1.0,255.0,31.0,151.0,1542.0
Timor-Leste,24.0,0.0,0.0,0.0,20.0,4.0,0.0,18.0,0.0,664.0,504.0
Sao Tome and Principe,23.0,7.0,3.0,2.0,4.0,16.0,0.0,105.0,14.0,175.0,799.0
Botswana,23.0,0.0,1.0,0.0,8.0,14.0,0.0,10.0,0.4,8636.0,3672.0
Grenada,21.0,0.0,0.0,0.0,13.0,8.0,4.0,187.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.0,0.0,2223.0,306.0
Belize,18.0,0.0,2.0,0.0,13.0,3.0,1.0,45.0,5.0,1043.0,2623.0
Fiji,18.0,0.0,0.0,0.0,14.0,4.0,0.0,20.0,0.0,1007.0,1123.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,4947.0,17328.0
Saint Lucia,18.0,0.0,0.0,0.0,15.0,3.0,0.0,98.0,0.0,446.0,2429.0
Gambia,17.0,0.0,1.0,0.0,9.0,7.0,0.0,7.0,0.4,401.0,166.0
St. Vincent Grenadines,17.0,1.0,0.0,0.0,9.0,8.0,0.0,153.0,0.0,137.0,1235.0
Curaçao,16.0,0.0,1.0,0.0,13.0,2.0,0.0,98.0,6.0,351.0,2139.0
Dominica,16.0,0.0,0.0,0.0,13.0,3.0,0.0,222.0,0.0,383.0,5320.0
Namibia,16.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,1122.0,442.0
Nicaragua,15.0,1.0,5.0,2.0,7.0,3.0,0.0,2.0,0.8,0.0,0.0
Burundi,15.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.08,284.0,24.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,8.0,7.0,0.0,282.0,0.0,294.0,5526.0
Falkland Islands,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3736.0,0.0,388.0,111494.0
Yemen,12.0,2.0,2.0,0.0,1.0,9.0,0.0,0.4,0.07,120.0,4.0
Turks and Caicos,12.0,0.0,1.0,0.0,6.0,5.0,0.0,310.0,26.0,107.0,2764.0
Montserrat,11.0,0.0,1.0,0.0,7.0,3.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1294.0,22794.0
Vatican City,11.0,0.0,0.0,0.0,2.0,9.0,0.0,13733.0,0.0,0.0,0.0
Seychelles,11.0,0.0,0.0,0.0,6.0,5.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1032.0,222.0
Papua New Guinea,8.0,0.0,0.0,0.0,6.0,2.0,0.0,0.9,0.0,2402.0,268.0
Bhutan,7.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,10980.0,14230.0
British Virgin Islands,6.0,0.0,1.0,0.0,3.0,2.0,0.0,198.0,33.0,0.0,0.0
Caribbean Netherlands,6.0,0.0,0.0,0.0,0.0,6.0,0.0,229.0,0.0,110.0,4195.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Comoros,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
China,82880.0,3.0,4633.0,0.0,77766.0,481.0,33.0,58.0,3.0,0.0,0.0
