Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Saudi Arabia ,103.0,17.0,0.0,0.0,1.0,102.0,0.0,3.0
 San Marino ,101.0,21.0,5.0,0.0,4.0,92.0,3.0,0.0
 India ,100.0,18.0,2.0,0.0,10.0,88.0,0.0,0.1
 Indonesia ,96.0,27.0,5.0,1.0,8.0,83.0,0.0,0.4
 Lebanon ,93.0,16.0,3.0,0.0,1.0,89.0,3.0,13.6
 UAE ,85.0,0.0,0.0,0.0,20.0,65.0,2.0,8.6
 Thailand ,82.0,7.0,1.0,0.0,35.0,46.0,1.0,1.2
 Chile ,61.0,18.0,0.0,0.0,0.0,61.0,0.0,3.2
 Russia ,59.0,14.0,0.0,0.0,8.0,51.0,0.0,0.4
 Taiwan ,53.0,3.0,1.0,0.0,20.0,32.0,0.0,2.2
 Vietnam ,53.0,9.0,0.0,0.0,16.0,37.0,0.0,0.5
 Luxembourg ,51.0,13.0,1.0,0.0,0.0,50.0,0.0,0.0
 Serbia ,46.0,11.0,0.0,0.0,0.0,46.0,1.0,5.3
 Argentina ,45.0,11.0,2.0,0.0,0.0,43.0,1.0,1.0
 Slovakia ,44.0,12.0,0.0,0.0,0.0,44.0,0.0,8.1
 Panama ,43.0,16.0,1.0,0.0,0.0,42.0,0.0,10.0
 Peru ,43.0,5.0,0.0,0.0,0.0,43.0,0.0,1.3
 Bulgaria ,41.0,10.0,2.0,1.0,0.0,39.0,0.0,5.9
 Brunei ,40.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0
 Algeria ,39.0,13.0,3.0,1.0,10.0,26.0,0.0,0.9
 Croatia ,39.0,7.0,0.0,0.0,2.0,37.0,0.0,9.5
 Albania ,38.0,5.0,1.0,0.0,0.0,37.0,2.0,13.2
 South Africa ,38.0,14.0,0.0,0.0,0.0,38.0,0.0,0.6
 Palestine ,38.0,3.0,0.0,0.0,0.0,38.0,0.0,7.4
 Pakistan ,33.0,5.0,0.0,0.0,2.0,31.0,0.0,0.1
 Georgia ,30.0,5.0,0.0,0.0,0.0,30.0,1.0,7.5
 Hungary ,30.0,11.0,0.0,0.0,1.0,29.0,0.0,3.1
 Ecuador ,28.0,5.0,2.0,1.0,0.0,26.0,1.0,1.6
 Belarus ,27.0,0.0,0.0,0.0,3.0,24.0,0.0,2.9
 Costa Rica ,27.0,4.0,0.0,0.0,0.0,27.0,1.0,5.3
 Latvia ,26.0,9.0,0.0,0.0,1.0,25.0,0.0,13.8
 Mexico ,26.0,11.0,0.0,0.0,4.0,22.0,1.0,0.2
 Cyprus ,26.0,12.0,0.0,0.0,0.0,26.0,0.0,21.5
 Senegal ,24.0,3.0,0.0,0.0,2.0,22.0,0.0,1.4
 Colombia ,24.0,8.0,0.0,0.0,0.0,24.0,0.0,0.5
 Bosnia and Herzegovina ,21.0,3.0,0.0,0.0,0.0,21.0,0.0,6.4
 Armenia ,20.0,12.0,0.0,0.0,0.0,20.0,0.0,6.7
 Azerbaijan ,19.0,4.0,1.0,0.0,6.0,12.0,0.0,1.9
 North Macedonia ,19.0,5.0,0.0,0.0,1.0,18.0,0.0,9.1
 Oman ,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.7
 Morocco ,18.0,11.0,1.0,0.0,1.0,16.0,1.0,0.5
 Tunisia ,18.0,2.0,0.0,0.0,0.0,18.0,2.0,1.5
 Malta ,18.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0
 Moldova ,12.0,6.0,0.0,0.0,0.0,12.0,0.0,3.0
 Afghanistan ,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.3
 Dominican Republic ,11.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0
 Macao ,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
 Sri Lanka ,10.0,4.0,0.0,0.0,1.0,9.0,0.0,0.5
 Bolivia ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9
 Faeroe Islands ,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0
 Maldives ,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
 Martinique ,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0
 Lithuania ,9.0,3.0,0.0,0.0,1.0,8.0,0.0,3.3
 New Zealand ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,1.7
 Jamaica ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.7
 Cambodia ,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.4
 French Guiana ,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
 Paraguay ,7.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0
 Kazakhstan ,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.3
 Réunion ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
 Turkey ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1
 Uruguay ,6.0,2.0,0.0,0.0,0.0,6.0,0.0,1.7
 Bangladesh ,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Liechtenstein ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
 Puerto Rico ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,1.4
 Ukraine ,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guadeloupe ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
 Honduras ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Burkina Faso ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Ivory Coast ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1
 Curaçao ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Ghana ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Namibia ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Seychelles ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Trinidad and Tobago ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4
 Venezuela ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Guyana ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Andorra ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Jordan ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Equatorial Guinea ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7
 Ethiopia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guatemala ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Kenya ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 Rwanda ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Saint Lucia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
