Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Portugal,20206.0,521.0,714.0,27.0,610.0,18882.0,224.0,1982.0,70.0,235878.0,23133.0
India,16365.0,0.0,521.0,0.0,2466.0,13378.0,0.0,12.0,0.4,372123.0,270.0
Ireland,14758.0,0.0,571.0,0.0,77.0,14110.0,294.0,2989.0,116.0,90646.0,18358.0
Austria,14689.0,18.0,443.0,0.0,10501.0,3745.0,204.0,1631.0,49.0,179243.0,19902.0
Peru,14420.0,0.0,348.0,0.0,6684.0,7388.0,117.0,437.0,11.0,135895.0,4122.0
Sweden,14385.0,563.0,1540.0,29.0,550.0,12295.0,450.0,1424.0,152.0,74600.0,7387.0
Israel,13362.0,97.0,171.0,7.0,3564.0,9627.0,156.0,1544.0,20.0,187250.0,21634.0
S. Korea,10661.0,8.0,234.0,2.0,8042.0,2385.0,55.0,208.0,5.0,559109.0,10905.0
Japan,10296.0,0.0,222.0,0.0,1069.0,9005.0,221.0,81.0,2.0,111325.0,880.0
Chile,9730.0,0.0,126.0,0.0,4035.0,5569.0,360.0,509.0,7.0,108891.0,5696.0
Saudi Arabia,9362.0,1088.0,97.0,5.0,1398.0,7867.0,78.0,269.0,3.0,150000.0,4309.0
Poland,9082.0,340.0,350.0,3.0,1040.0,7692.0,160.0,240.0,9.0,204246.0,5397.0
Ecuador,9022.0,0.0,456.0,0.0,1008.0,7558.0,168.0,511.0,26.0,30922.0,1753.0
Romania,8746.0,328.0,434.0,13.0,1892.0,6420.0,256.0,455.0,23.0,93611.0,4866.0
Pakistan,7993.0,355.0,159.0,16.0,1868.0,5966.0,46.0,36.0,0.7,98522.0,446.0
Mexico,7497.0,622.0,650.0,104.0,2627.0,4220.0,207.0,58.0,5.0,49167.0,381.0
Denmark,7384.0,142.0,355.0,9.0,4141.0,2888.0,76.0,1275.0,61.0,94277.0,16277.0
Norway,7069.0,33.0,165.0,1.0,32.0,6872.0,58.0,1304.0,30.0,139668.0,25763.0
UAE,6781.0,479.0,41.0,4.0,1286.0,5454.0,1.0,686.0,4.0,767000.0,77550.0
Czechia,6657.0,51.0,181.0,0.0,1235.0,5241.0,84.0,622.0,17.0,168096.0,15697.0
Australia,6606.0,20.0,70.0,0.0,4230.0,2306.0,48.0,259.0,3.0,420996.0,16510.0
Singapore,6588.0,596.0,11.0,0.0,740.0,5837.0,23.0,1126.0,2.0,94796.0,16203.0
Indonesia,6575.0,327.0,582.0,47.0,686.0,5307.0,0.0,24.0,2.0,42219.0,154.0
Philippines,6259.0,172.0,409.0,12.0,572.0,5278.0,1.0,57.0,4.0,59928.0,547.0
Serbia,5994.0,0.0,117.0,0.0,637.0,5240.0,126.0,686.0,13.0,36028.0,4123.0
Ukraine,5449.0,343.0,141.0,8.0,347.0,4961.0,45.0,125.0,3.0,57111.0,1306.0
Qatar,5448.0,440.0,8.0,0.0,518.0,4922.0,37.0,1891.0,3.0,62538.0,21707.0
Malaysia,5389.0,84.0,89.0,1.0,3197.0,2103.0,46.0,167.0,3.0,103892.0,3210.0
Belarus,4779.0,0.0,45.0,0.0,342.0,4392.0,65.0,506.0,5.0,86813.0,9187.0
Dominican Republic,4335.0,0.0,217.0,0.0,312.0,3806.0,146.0,400.0,20.0,14373.0,1325.0
Panama,4273.0,63.0,120.0,4.0,140.0,4013.0,96.0,990.0,28.0,19091.0,4425.0
Finland,3783.0,102.0,94.0,4.0,1700.0,1989.0,68.0,683.0,17.0,57300.0,10342.0
Colombia,3621.0,0.0,166.0,0.0,691.0,2764.0,98.0,71.0,3.0,59002.0,1160.0
Luxembourg,3537.0,0.0,72.0,0.0,601.0,2864.0,32.0,5650.0,115.0,33252.0,53120.0
South Africa,3034.0,0.0,52.0,0.0,903.0,2079.0,36.0,51.0,0.9,108021.0,1821.0
Egypt,3032.0,0.0,224.0,0.0,701.0,2107.0,0.0,30.0,2.0,55000.0,537.0
Argentina,2839.0,0.0,132.0,0.0,685.0,2022.0,127.0,63.0,3.0,30942.0,685.0
Morocco,2820.0,135.0,138.0,1.0,322.0,2360.0,1.0,76.0,4.0,14189.0,384.0
Thailand,2765.0,32.0,47.0,0.0,1928.0,790.0,61.0,40.0,0.7,100498.0,1440.0
Algeria,2534.0,0.0,367.0,0.0,894.0,1273.0,60.0,58.0,8.0,6500.0,148.0
Bangladesh,2456.0,312.0,91.0,7.0,75.0,2290.0,1.0,15.0,0.6,23941.0,145.0
Moldova,2351.0,0.0,62.0,5.0,457.0,1832.0,80.0,583.0,15.0,9848.0,2441.0
Greece,2235.0,0.0,110.0,0.0,269.0,1856.0,67.0,214.0,11.0,53290.0,5113.0
Hungary,1916.0,82.0,189.0,17.0,250.0,1477.0,61.0,198.0,20.0,46353.0,4798.0
Kuwait,1915.0,164.0,7.0,1.0,305.0,1603.0,38.0,448.0,2.0,0.0,0.0
Croatia,1871.0,39.0,47.0,8.0,709.0,1115.0,23.0,456.0,11.0,24186.0,5891.0
Bahrain,1773.0,0.0,7.0,0.0,755.0,1011.0,3.0,1042.0,4.0,82568.0,48524.0
Iceland,1760.0,0.0,9.0,0.0,1291.0,460.0,3.0,5158.0,26.0,41091.0,120416.0
Kazakhstan,1676.0,61.0,17.0,0.0,400.0,1259.0,22.0,89.0,0.9,100878.0,5373.0
Estonia,1528.0,16.0,40.0,2.0,164.0,1324.0,10.0,1152.0,30.0,40333.0,30405.0
Iraq,1513.0,0.0,82.0,0.0,953.0,478.0,0.0,38.0,2.0,53955.0,1341.0
Uzbekistan,1495.0,5.0,5.0,0.0,225.0,1265.0,8.0,45.0,0.1,136000.0,4063.0
New Zealand,1431.0,9.0,12.0,1.0,912.0,507.0,18.0,297.0,2.0,83224.0,17258.0
Azerbaijan,1373.0,0.0,18.0,0.0,590.0,765.0,21.0,135.0,2.0,86607.0,8542.0
Slovenia,1330.0,13.0,74.0,4.0,192.0,1064.0,26.0,640.0,36.0,41265.0,19849.0
Lithuania,1298.0,59.0,35.0,2.0,242.0,1021.0,14.0,477.0,13.0,64035.0,23522.0
Armenia,1291.0,43.0,20.0,0.0,545.0,726.0,30.0,436.0,7.0,12680.0,4279.0
Bosnia and Herzegovina,1285.0,17.0,48.0,1.0,347.0,890.0,4.0,392.0,15.0,17818.0,5431.0
Oman,1266.0,86.0,6.0,0.0,233.0,1027.0,3.0,248.0,1.0,0.0,0.0
North Macedonia,1207.0,37.0,51.0,2.0,179.0,977.0,15.0,579.0,24.0,11870.0,5697.0
Slovakia,1161.0,72.0,12.0,1.0,229.0,920.0,10.0,213.0,2.0,44276.0,8110.0
Hong Kong,1026.0,2.0,4.0,0.0,602.0,420.0,8.0,137.0,0.5,131786.0,17579.0
Cameroon,1017.0,0.0,42.0,0.0,305.0,670.0,33.0,38.0,2.0,0.0,0.0
Afghanistan,993.0,60.0,32.0,2.0,131.0,830.0,0.0,26.0,0.8,0.0,0.0
Cuba,986.0,0.0,32.0,0.0,227.0,727.0,15.0,87.0,3.0,25309.0,2234.0
Bulgaria,884.0,6.0,42.0,1.0,161.0,681.0,35.0,127.0,6.0,26417.0,3802.0
Tunisia,866.0,0.0,37.0,0.0,43.0,786.0,33.0,73.0,3.0,15332.0,1297.0
Ghana,834.0,0.0,9.0,0.0,99.0,726.0,4.0,27.0,0.3,60916.0,1960.0
Ivory Coast,801.0,0.0,8.0,0.0,239.0,554.0,0.0,30.0,0.3,0.0,0.0
Cyprus,761.0,0.0,12.0,0.0,79.0,670.0,8.0,630.0,10.0,32284.0,26739.0
Djibouti,732.0,0.0,2.0,0.0,76.0,654.0,0.0,741.0,2.0,7486.0,7577.0
Latvia,727.0,15.0,5.0,0.0,88.0,634.0,5.0,385.0,3.0,35881.0,19023.0
Diamond Princess,712.0,0.0,13.0,0.0,644.0,55.0,7.0,0.0,0.0,0.0,0.0
Andorra,704.0,0.0,35.0,0.0,205.0,464.0,17.0,9111.0,453.0,1673.0,21653.0
Lebanon,673.0,1.0,21.0,0.0,99.0,553.0,27.0,99.0,3.0,20929.0,3066.0
Costa Rica,655.0,0.0,4.0,0.0,97.0,554.0,10.0,129.0,0.8,10138.0,1990.0
Niger,639.0,0.0,19.0,0.0,113.0,507.0,0.0,26.0,0.8,4715.0,195.0
Burkina Faso,565.0,0.0,36.0,0.0,321.0,208.0,0.0,27.0,2.0,0.0,0.0
Albania,562.0,14.0,26.0,0.0,314.0,222.0,5.0,195.0,9.0,5542.0,1926.0
Kyrgyzstan,554.0,48.0,5.0,0.0,133.0,416.0,5.0,85.0,0.8,26147.0,4008.0
Nigeria,542.0,0.0,19.0,0.0,166.0,357.0,2.0,3.0,0.09,7153.0,35.0
Bolivia,520.0,27.0,32.0,1.0,31.0,457.0,3.0,45.0,3.0,3569.0,306.0
Guinea,518.0,0.0,3.0,0.0,65.0,450.0,0.0,39.0,0.2,0.0,0.0
Uruguay,517.0,0.0,9.0,0.0,298.0,210.0,14.0,149.0,3.0,12478.0,3592.0
Channel Islands,484.0,0.0,21.0,0.0,73.0,390.0,0.0,2784.0,121.0,3320.0,19095.0
Honduras,472.0,15.0,46.0,0.0,15.0,411.0,10.0,48.0,5.0,2535.0,256.0
San Marino,461.0,6.0,39.0,0.0,60.0,362.0,4.0,13586.0,1149.0,1711.0,50426.0
Palestine,431.0,13.0,2.0,0.0,71.0,358.0,0.0,84.0,0.4,17329.0,3397.0
Malta,427.0,1.0,3.0,0.0,118.0,306.0,2.0,967.0,7.0,23253.0,52663.0
Taiwan,420.0,22.0,6.0,0.0,189.0,225.0,0.0,18.0,0.3,53005.0,2226.0
Jordan,413.0,0.0,7.0,0.0,269.0,137.0,5.0,40.0,0.7,20500.0,2009.0
Réunion,407.0,0.0,0.0,0.0,237.0,170.0,4.0,455.0,0.0,0.0,0.0
Georgia,394.0,6.0,4.0,0.0,86.0,304.0,6.0,99.0,1.0,5027.0,1260.0
Senegal,350.0,0.0,3.0,0.0,211.0,136.0,1.0,21.0,0.2,0.0,0.0
DRC,327.0,20.0,25.0,0.0,26.0,276.0,0.0,4.0,0.3,0.0,0.0
Mauritius,325.0,0.0,9.0,0.0,180.0,136.0,3.0,256.0,7.0,9755.0,7670.0
Montenegro,308.0,1.0,5.0,0.0,55.0,248.0,7.0,490.0,8.0,3874.0,6168.0
Isle of Man,297.0,0.0,6.0,0.0,180.0,111.0,11.0,3493.0,71.0,2414.0,28389.0
Sri Lanka,269.0,15.0,7.0,0.0,91.0,171.0,1.0,13.0,0.3,4768.0,223.0
Vietnam,268.0,0.0,0.0,0.0,203.0,65.0,8.0,3.0,0.0,206253.0,2119.0
Kenya,262.0,0.0,12.0,0.0,60.0,190.0,2.0,5.0,0.2,10784.0,201.0
Guatemala,257.0,22.0,7.0,0.0,21.0,229.0,3.0,14.0,0.4,7200.0,402.0
Mayotte,254.0,0.0,4.0,0.0,117.0,133.0,6.0,931.0,15.0,1800.0,6598.0
Venezuela,227.0,0.0,9.0,0.0,117.0,101.0,4.0,8.0,0.3,299714.0,10540.0
Mali,216.0,0.0,13.0,0.0,41.0,162.0,0.0,11.0,0.6,0.0,0.0
Paraguay,206.0,4.0,8.0,0.0,41.0,157.0,1.0,29.0,1.0,4950.0,694.0
El Salvador,201.0,11.0,7.0,0.0,44.0,150.0,1.0,31.0,1.0,11160.0,1721.0
Faeroe Islands,185.0,1.0,0.0,0.0,176.0,9.0,0.0,3786.0,0.0,6021.0,123222.0
Jamaica,173.0,10.0,5.0,0.0,25.0,143.0,0.0,58.0,2.0,1605.0,542.0
Martinique,163.0,0.0,12.0,0.0,73.0,78.0,11.0,434.0,32.0,0.0,0.0
Guadeloupe,148.0,0.0,8.0,0.0,73.0,67.0,13.0,370.0,20.0,0.0,0.0
Tanzania,147.0,0.0,5.0,0.0,11.0,131.0,4.0,2.0,0.08,0.0,0.0
Rwanda,144.0,0.0,0.0,0.0,69.0,75.0,0.0,11.0,0.0,6237.0,482.0
Congo,143.0,0.0,6.0,0.0,11.0,126.0,0.0,26.0,1.0,0.0,0.0
Brunei ,138.0,1.0,1.0,0.0,115.0,22.0,2.0,315.0,2.0,11472.0,26223.0
Somalia,135.0,0.0,7.0,0.0,2.0,126.0,2.0,8.0,0.4,0.0,0.0
Gibraltar,132.0,0.0,0.0,0.0,111.0,21.0,1.0,3918.0,0.0,1859.0,55178.0
Cambodia,122.0,0.0,0.0,0.0,105.0,17.0,1.0,7.0,0.0,5768.0,345.0
Madagascar,120.0,0.0,0.0,0.0,35.0,85.0,1.0,4.0,0.0,2357.0,85.0
Trinidad and Tobago,114.0,0.0,8.0,0.0,21.0,85.0,0.0,81.0,6.0,1320.0,943.0
Ethiopia,108.0,3.0,3.0,0.0,16.0,89.0,1.0,0.9,0.03,7557.0,66.0
Gabon,108.0,0.0,1.0,0.0,7.0,100.0,0.0,49.0,0.4,572.0,257.0
Myanmar,107.0,9.0,5.0,0.0,5.0,97.0,0.0,2.0,0.09,4152.0,76.0
Aruba,96.0,0.0,2.0,0.0,44.0,50.0,4.0,899.0,19.0,1358.0,12719.0
French Guiana,96.0,0.0,0.0,0.0,64.0,32.0,2.0,321.0,0.0,0.0,0.0
Monaco,94.0,0.0,3.0,0.0,22.0,69.0,3.0,2395.0,76.0,0.0,0.0
Bermuda,86.0,3.0,5.0,0.0,35.0,46.0,10.0,1381.0,80.0,638.0,10244.0
Togo,84.0,0.0,5.0,0.0,49.0,30.0,0.0,10.0,0.6,4191.0,506.0
Liechtenstein,79.0,0.0,1.0,0.0,55.0,23.0,0.0,2072.0,26.0,900.0,23605.0
Equatorial Guinea,79.0,0.0,0.0,0.0,4.0,75.0,0.0,56.0,0.0,854.0,609.0
Liberia,76.0,0.0,7.0,0.0,7.0,62.0,0.0,15.0,1.0,0.0,0.0
Barbados,75.0,0.0,5.0,0.0,17.0,53.0,4.0,261.0,17.0,1000.0,3480.0
Sudan,66.0,0.0,10.0,0.0,6.0,50.0,0.0,2.0,0.2,0.0,0.0
Sint Maarten,64.0,0.0,9.0,0.0,12.0,43.0,6.0,1493.0,210.0,163.0,3802.0
Guyana,63.0,0.0,6.0,0.0,9.0,48.0,4.0,80.0,8.0,283.0,360.0
Zambia,61.0,4.0,2.0,0.0,33.0,26.0,1.0,3.0,0.1,2191.0,119.0
Cabo Verde,61.0,3.0,1.0,0.0,1.0,59.0,0.0,110.0,2.0,0.0,0.0
Cayman Islands,61.0,0.0,1.0,0.0,7.0,53.0,3.0,928.0,15.0,702.0,10681.0
Bahamas,55.0,0.0,9.0,0.0,10.0,36.0,1.0,140.0,23.0,0.0,0.0
French Polynesia,55.0,0.0,0.0,0.0,2.0,53.0,1.0,196.0,0.0,1302.0,4635.0
Uganda,55.0,0.0,0.0,0.0,22.0,33.0,0.0,1.0,0.0,11101.0,243.0
Maldives,51.0,16.0,0.0,0.0,16.0,35.0,0.0,94.0,0.0,3714.0,6871.0
Libya,49.0,0.0,1.0,0.0,11.0,37.0,0.0,7.0,0.1,707.0,103.0
Guinea-Bissau,46.0,0.0,0.0,0.0,0.0,46.0,0.0,23.0,0.0,1500.0,762.0
Macao,45.0,0.0,0.0,0.0,16.0,29.0,1.0,69.0,0.0,0.0,0.0
Haiti,44.0,0.0,3.0,0.0,0.0,41.0,0.0,4.0,0.3,498.0,44.0
Eritrea,39.0,0.0,0.0,0.0,3.0,36.0,0.0,11.0,0.0,0.0,0.0
Mozambique,39.0,4.0,0.0,0.0,8.0,31.0,0.0,1.0,0.0,1037.0,33.0
Syria,38.0,0.0,2.0,0.0,5.0,31.0,0.0,2.0,0.1,0.0,0.0
Saint Martin,37.0,0.0,2.0,0.0,19.0,16.0,5.0,957.0,52.0,0.0,0.0
Benin,35.0,0.0,1.0,0.0,18.0,16.0,0.0,3.0,0.08,0.0,0.0
Chad,33.0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,0.0,0.0,0.0
Mongolia,32.0,1.0,0.0,0.0,7.0,25.0,0.0,10.0,0.0,1554.0,474.0
Nepal,31.0,0.0,0.0,0.0,4.0,27.0,0.0,1.0,0.0,27471.0,943.0
Sierra Leone,30.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,0.0,0.0
Zimbabwe,25.0,0.0,3.0,0.0,2.0,20.0,0.0,2.0,0.2,2626.0,177.0
Angola,24.0,0.0,2.0,0.0,6.0,16.0,0.0,0.7,0.06,0.0,0.0
Antigua and Barbuda,23.0,0.0,3.0,0.0,3.0,17.0,1.0,235.0,31.0,73.0,745.0
Eswatini,22.0,0.0,1.0,0.0,8.0,13.0,0.0,19.0,0.9,714.0,615.0
Botswana,20.0,5.0,1.0,0.0,0.0,19.0,0.0,9.0,0.4,3602.0,1532.0
Laos,19.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,1333.0,183.0
Timor-Leste,19.0,1.0,0.0,0.0,1.0,18.0,0.0,14.0,0.0,0.0,0.0
Belize,18.0,0.0,2.0,0.0,0.0,16.0,1.0,45.0,5.0,651.0,1637.0
New Caledonia,18.0,0.0,0.0,0.0,15.0,3.0,1.0,63.0,0.0,3399.0,11906.0
Malawi,17.0,0.0,2.0,0.0,3.0,12.0,1.0,0.9,0.1,417.0,22.0
Fiji,17.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Namibia,16.0,0.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,524.0,206.0
Saint Lucia,15.0,0.0,0.0,0.0,11.0,4.0,0.0,82.0,0.0,344.0,1873.0
Curaçao,14.0,0.0,1.0,0.0,11.0,2.0,0.0,85.0,6.0,286.0,1743.0
Grenada,14.0,0.0,0.0,0.0,6.0,8.0,4.0,124.0,0.0,92.0,818.0
Saint Kitts and Nevis,14.0,0.0,0.0,0.0,0.0,14.0,0.0,263.0,0.0,234.0,4399.0
CAR,12.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,87.0,784.0
Turks and Caicos,11.0,0.0,1.0,0.0,0.0,10.0,0.0,284.0,26.0,83.0,2144.0
Falkland Islands,11.0,0.0,0.0,0.0,3.0,8.0,0.0,3161.0,0.0,319.0,91667.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1043.0,18372.0
Montserrat,11.0,0.0,0.0,0.0,2.0,9.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,5.0,6.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,0.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,9.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.3,0.0,0.0
Gambia,9.0,0.0,1.0,0.0,2.0,6.0,0.0,4.0,0.4,316.0,131.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.2,913.0,196.0
Papua New Guinea,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8,0.0,167.0,19.0
St. Barth,6.0,0.0,0.0,0.0,5.0,1.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
Burundi,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.4,0.08,80.0,7.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,8107.0,10507.0
Caribbean Netherlands,5.0,2.0,0.0,0.0,0.0,5.0,0.0,191.0,0.0,110.0,4195.0
British Virgin Islands,4.0,0.0,1.0,1.0,2.0,1.0,0.0,132.0,33.0,0.0,0.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
China,82735.0,16.0,4632.0,0.0,77062.0,1041.0,85.0,57.0,3.0,0.0,0.0
