Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Romania,11036.0,401.0,619.0,18.0,3054.0,7363.0,236.0,574.0,32.0,136518.0,7096.0
S. Korea,10728.0,10.0,242.0,2.0,8717.0,1769.0,55.0,209.0,5.0,598285.0,11669.0
Belarus,10463.0,873.0,72.0,5.0,1695.0,8696.0,92.0,1107.0,8.0,147525.0,15612.0
UAE,10349.0,536.0,76.0,5.0,1978.0,8295.0,1.0,1046.0,8.0,1022326.0,103365.0
Qatar,10287.0,929.0,10.0,0.0,1012.0,9265.0,72.0,3571.0,3.0,82289.0,28562.0
Indonesia,8882.0,275.0,743.0,23.0,1107.0,7032.0,0.0,32.0,3.0,72099.0,264.0
Ukraine,8617.0,492.0,209.0,8.0,840.0,7568.0,107.0,197.0,5.0,89373.0,2044.0
Denmark,8575.0,130.0,422.0,4.0,5805.0,2348.0,70.0,1480.0,73.0,146915.0,25364.0
Serbia,8042.0,263.0,156.0,5.0,1182.0,6704.0,85.0,920.0,18.0,64303.0,7360.0
Philippines,7579.0,285.0,501.0,7.0,862.0,6216.0,1.0,69.0,5.0,84789.0,774.0
Norway,7511.0,18.0,201.0,0.0,32.0,7278.0,49.0,1385.0,37.0,155125.0,28614.0
Czechia,7387.0,35.0,220.0,2.0,2545.0,4622.0,79.0,690.0,21.0,215116.0,20087.0
Australia,6711.0,16.0,83.0,3.0,5539.0,1089.0,42.0,263.0,3.0,506449.0,19861.0
Dominican Republic,6135.0,209.0,278.0,5.0,910.0,4947.0,144.0,566.0,26.0,22498.0,2074.0
Malaysia,5780.0,38.0,98.0,0.0,3862.0,1820.0,36.0,179.0,3.0,131491.0,4063.0
Panama,5538.0,200.0,159.0,5.0,338.0,5041.0,85.0,1283.0,37.0,25400.0,5887.0
Bangladesh,5416.0,418.0,145.0,5.0,122.0,5149.0,1.0,33.0,0.9,46589.0,283.0
Colombia,5142.0,0.0,233.0,0.0,1067.0,3842.0,117.0,101.0,5.0,78078.0,1534.0
Finland,4576.0,101.0,190.0,4.0,2500.0,1886.0,62.0,826.0,34.0,80300.0,14493.0
South Africa,4546.0,185.0,87.0,1.0,1473.0,2986.0,36.0,77.0,1.0,168643.0,2843.0
Egypt,4534.0,215.0,317.0,10.0,1176.0,3041.0,0.0,44.0,3.0,90000.0,879.0
Morocco,4065.0,168.0,161.0,2.0,593.0,3311.0,1.0,110.0,4.0,26472.0,717.0
Argentina,3780.0,0.0,187.0,2.0,1107.0,2486.0,144.0,84.0,4.0,49905.0,1104.0
Luxembourg,3723.0,12.0,88.0,3.0,3104.0,531.0,22.0,5947.0,141.0,39003.0,62307.0
Moldova,3408.0,104.0,96.0,2.0,895.0,2417.0,212.0,845.0,24.0,11763.0,2916.0
Algeria,3382.0,126.0,425.0,6.0,1508.0,1449.0,40.0,77.0,10.0,6500.0,148.0
Kuwait,3075.0,183.0,20.0,1.0,806.0,2249.0,61.0,720.0,5.0,0.0,0.0
Thailand,2922.0,15.0,51.0,0.0,2594.0,277.0,61.0,42.0,0.7,142589.0,2043.0
Kazakhstan,2693.0,92.0,25.0,0.0,677.0,1991.0,31.0,143.0,1.0,196298.0,10454.0
Bahrain,2647.0,59.0,8.0,0.0,1189.0,1450.0,2.0,1556.0,5.0,114110.0,67061.0
Greece,2517.0,11.0,134.0,4.0,577.0,1806.0,46.0,241.0,13.0,64608.0,6199.0
Hungary,2500.0,57.0,272.0,10.0,485.0,1743.0,61.0,259.0,28.0,63505.0,6574.0
Croatia,2030.0,14.0,55.0,1.0,1103.0,872.0,23.0,494.0,13.0,31622.0,7703.0
Oman,1998.0,93.0,10.0,0.0,333.0,1655.0,3.0,391.0,2.0,0.0,0.0
Uzbekistan,1869.0,7.0,8.0,0.0,789.0,1072.0,8.0,56.0,0.2,242536.0,7247.0
Iraq,1820.0,57.0,87.0,1.0,1263.0,470.0,0.0,45.0,2.0,71471.0,1777.0
Iceland,1792.0,2.0,10.0,0.0,1608.0,174.0,3.0,5251.0,29.0,46352.0,135833.0
Armenia,1746.0,69.0,28.0,0.0,833.0,885.0,10.0,589.0,9.0,17931.0,6051.0
Azerbaijan,1645.0,28.0,21.0,0.0,1139.0,485.0,15.0,162.0,2.0,120479.0,11883.0
Estonia,1643.0,8.0,49.0,3.0,233.0,1361.0,6.0,1239.0,37.0,47933.0,36134.0
Cameroon,1621.0,103.0,56.0,3.0,786.0,779.0,12.0,61.0,2.0,0.0,0.0
Ghana,1550.0,271.0,11.0,1.0,155.0,1384.0,4.0,50.0,0.4,100622.0,3238.0
Afghanistan,1531.0,68.0,50.0,3.0,207.0,1274.0,7.0,39.0,1.0,8090.0,208.0
Bosnia and Herzegovina,1516.0,30.0,59.0,2.0,624.0,833.0,4.0,462.0,18.0,25830.0,7873.0
New Zealand,1470.0,9.0,18.0,0.0,1142.0,310.0,1.0,305.0,4.0,120981.0,25088.0
Lithuania,1438.0,12.0,41.0,0.0,467.0,930.0,17.0,528.0,15.0,104488.0,38382.0
Slovenia,1396.0,8.0,82.0,1.0,221.0,1093.0,23.0,671.0,39.0,48973.0,23557.0
North Macedonia,1386.0,19.0,61.0,2.0,500.0,825.0,13.0,665.0,29.0,15120.0,7257.0
Slovakia,1379.0,6.0,18.0,1.0,394.0,967.0,5.0,253.0,3.0,70928.0,12991.0
Cuba,1369.0,32.0,54.0,3.0,501.0,814.0,11.0,121.0,5.0,39828.0,3516.0
Bulgaria,1300.0,53.0,56.0,1.0,205.0,1039.0,41.0,187.0,8.0,27000.0,3886.0
Nigeria,1182.0,0.0,35.0,0.0,222.0,925.0,2.0,6.0,0.2,10061.0,49.0
Ivory Coast,1150.0,73.0,14.0,0.0,468.0,668.0,0.0,44.0,0.5,0.0,0.0
Hong Kong,1038.0,0.0,4.0,0.0,753.0,281.0,4.0,138.0,0.5,145640.0,19426.0
Djibouti,1023.0,15.0,2.0,0.0,411.0,610.0,0.0,1035.0,2.0,11741.0,11884.0
Guinea,996.0,0.0,7.0,0.0,208.0,781.0,0.0,76.0,0.5,0.0,0.0
Tunisia,949.0,10.0,38.0,0.0,216.0,695.0,20.0,80.0,3.0,20818.0,1761.0
Bolivia,866.0,59.0,46.0,2.0,74.0,746.0,3.0,74.0,4.0,4995.0,428.0
Cyprus,817.0,7.0,14.0,0.0,148.0,655.0,15.0,677.0,12.0,43542.0,36064.0
Latvia,812.0,8.0,12.0,0.0,267.0,533.0,6.0,430.0,6.0,47671.0,25274.0
Andorra,738.0,0.0,40.0,0.0,344.0,354.0,17.0,9552.0,518.0,1673.0,21653.0
Albania,726.0,14.0,28.0,1.0,410.0,288.0,4.0,252.0,10.0,7279.0,2529.0
Diamond Princess,712.0,0.0,13.0,0.0,645.0,54.0,4.0,0.0,0.0,0.0,0.0
Lebanon,707.0,3.0,24.0,0.0,145.0,538.0,44.0,104.0,4.0,27827.0,4077.0
Niger,696.0,12.0,29.0,2.0,350.0,317.0,0.0,29.0,1.0,5013.0,207.0
Costa Rica,695.0,2.0,6.0,0.0,264.0,425.0,8.0,136.0,1.0,12467.0,2447.0
Kyrgyzstan,682.0,17.0,8.0,0.0,370.0,304.0,13.0,105.0,1.0,45627.0,6994.0
Senegal,671.0,57.0,8.0,1.0,283.0,380.0,1.0,40.0,0.5,466.0,28.0
Burkina Faso,632.0,3.0,42.0,1.0,453.0,137.0,0.0,30.0,2.0,0.0,0.0
Honduras,627.0,36.0,59.0,4.0,65.0,503.0,10.0,63.0,6.0,3457.0,349.0
Uruguay,596.0,33.0,14.0,2.0,370.0,212.0,9.0,172.0,4.0,16496.0,4749.0
San Marino,538.0,25.0,41.0,1.0,64.0,433.0,4.0,15856.0,1208.0,2074.0,61124.0
Channel Islands,525.0,0.0,35.0,0.0,332.0,158.0,0.0,3020.0,201.0,5342.0,30725.0
Sri Lanka,523.0,71.0,7.0,0.0,120.0,396.0,2.0,24.0,0.3,13850.0,647.0
Georgia,486.0,30.0,6.0,1.0,149.0,331.0,6.0,122.0,2.0,9699.0,2431.0
Guatemala,473.0,43.0,13.0,2.0,45.0,415.0,5.0,26.0,0.7,7200.0,402.0
Malta,448.0,0.0,4.0,0.0,282.0,162.0,2.0,1015.0,9.0,27981.0,63371.0
Jordan,447.0,3.0,7.0,0.0,337.0,103.0,5.0,44.0,0.7,63737.0,6247.0
DRC,442.0,26.0,28.0,0.0,50.0,364.0,0.0,5.0,0.3,0.0,0.0
Somalia,436.0,46.0,23.0,5.0,10.0,403.0,2.0,27.0,1.0,0.0,0.0
Taiwan,429.0,0.0,6.0,0.0,281.0,142.0,0.0,18.0,0.3,60459.0,2539.0
Réunion,417.0,0.0,0.0,0.0,300.0,117.0,2.0,466.0,0.0,0.0,0.0
Mayotte,401.0,21.0,4.0,0.0,144.0,253.0,4.0,1470.0,15.0,2500.0,9164.0
Mali,389.0,19.0,23.0,2.0,112.0,254.0,0.0,19.0,1.0,2172.0,107.0
Kenya,355.0,12.0,14.0,0.0,106.0,235.0,2.0,7.0,0.3,17992.0,335.0
Palestine,342.0,0.0,2.0,0.0,83.0,257.0,0.0,67.0,0.4,27000.0,5293.0
Mauritius,332.0,1.0,9.0,0.0,299.0,24.0,3.0,261.0,7.0,14445.0,11358.0
Venezuela,323.0,0.0,10.0,0.0,132.0,181.0,3.0,11.0,0.4,423592.0,14896.0
Montenegro,321.0,1.0,7.0,1.0,153.0,161.0,7.0,511.0,11.0,5085.0,8096.0
Isle of Man,308.0,0.0,18.0,0.0,247.0,43.0,22.0,3622.0,212.0,2854.0,33563.0
Jamaica,305.0,17.0,7.0,0.0,28.0,270.0,0.0,103.0,2.0,2868.0,969.0
Tanzania,299.0,0.0,10.0,0.0,48.0,241.0,7.0,5.0,0.2,0.0,0.0
El Salvador,298.0,24.0,8.0,0.0,83.0,207.0,4.0,46.0,1.0,18686.0,2881.0
Vietnam,270.0,0.0,0.0,0.0,225.0,45.0,8.0,3.0,0.0,212965.0,2188.0
Equatorial Guinea,258.0,0.0,1.0,0.0,8.0,249.0,0.0,184.0,0.7,854.0,609.0
Sudan,237.0,24.0,21.0,4.0,20.0,196.0,0.0,5.0,0.5,0.0,0.0
Paraguay,228.0,5.0,9.0,0.0,85.0,134.0,1.0,32.0,1.0,7630.0,1070.0
Maldives,214.0,37.0,0.0,0.0,17.0,197.0,2.0,396.0,0.0,5296.0,9798.0
Congo,200.0,0.0,6.0,0.0,19.0,175.0,0.0,36.0,1.0,0.0,0.0
Rwanda,191.0,8.0,0.0,0.0,92.0,99.0,0.0,15.0,0.0,6959.0,537.0
Faeroe Islands,187.0,0.0,0.0,0.0,178.0,9.0,0.0,3827.0,0.0,6588.0,134826.0
Gabon,176.0,0.0,3.0,0.0,30.0,143.0,1.0,79.0,1.0,572.0,257.0
Martinique,175.0,0.0,14.0,0.0,77.0,84.0,7.0,466.0,37.0,0.0,0.0
Guadeloupe,149.0,0.0,12.0,0.0,82.0,55.0,11.0,372.0,30.0,0.0,0.0
Myanmar,146.0,2.0,5.0,0.0,10.0,131.0,0.0,3.0,0.09,6678.0,123.0
Brunei ,138.0,0.0,1.0,0.0,123.0,14.0,2.0,315.0,2.0,12981.0,29672.0
Gibraltar,136.0,0.0,0.0,0.0,131.0,5.0,0.0,4037.0,0.0,2174.0,64528.0
Liberia,124.0,4.0,12.0,1.0,25.0,87.0,0.0,25.0,2.0,0.0,0.0
Madagascar,124.0,1.0,0.0,0.0,71.0,53.0,1.0,4.0,0.0,2357.0,85.0
Ethiopia,123.0,1.0,3.0,0.0,41.0,79.0,0.0,1.0,0.03,13645.0,119.0
Cambodia,122.0,0.0,0.0,0.0,117.0,5.0,1.0,7.0,0.0,5768.0,345.0
Trinidad and Tobago,115.0,0.0,8.0,0.0,53.0,54.0,0.0,82.0,6.0,1514.0,1082.0
French Guiana,111.0,0.0,1.0,0.0,87.0,23.0,0.0,372.0,3.0,0.0,0.0
Bermuda,109.0,0.0,5.0,0.0,39.0,65.0,10.0,1750.0,80.0,1173.0,18835.0
Cabo Verde,106.0,16.0,1.0,0.0,1.0,104.0,0.0,191.0,2.0,791.0,1423.0
Aruba,100.0,0.0,2.0,0.0,73.0,25.0,4.0,937.0,19.0,1622.0,15192.0
Togo,98.0,2.0,6.0,0.0,62.0,30.0,0.0,12.0,0.7,5951.0,719.0
Monaco,94.0,0.0,4.0,0.0,42.0,48.0,1.0,2395.0,102.0,0.0,0.0
Sierra Leone,93.0,11.0,4.0,2.0,10.0,79.0,0.0,12.0,0.5,0.0,0.0
Zambia,88.0,4.0,3.0,0.0,42.0,43.0,1.0,5.0,0.2,2586.0,141.0
Liechtenstein,82.0,1.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Bahamas,80.0,2.0,11.0,0.0,22.0,47.0,1.0,203.0,28.0,0.0,0.0
Barbados,79.0,0.0,6.0,0.0,32.0,41.0,4.0,275.0,21.0,1502.0,5227.0
Mozambique,76.0,6.0,0.0,0.0,12.0,64.0,0.0,2.0,0.0,1644.0,53.0
Uganda,75.0,0.0,0.0,0.0,46.0,29.0,0.0,2.0,0.0,20329.0,444.0
Sint Maarten,74.0,1.0,13.0,1.0,33.0,28.0,7.0,1726.0,303.0,266.0,6204.0
Guyana,74.0,1.0,8.0,1.0,12.0,54.0,5.0,94.0,10.0,442.0,562.0
Haiti,72.0,0.0,6.0,0.0,6.0,60.0,0.0,6.0,0.5,719.0,63.0
Cayman Islands,70.0,0.0,1.0,0.0,8.0,61.0,3.0,1065.0,15.0,940.0,14303.0
Benin,64.0,10.0,1.0,0.0,33.0,30.0,0.0,5.0,0.08,0.0,0.0
Libya,61.0,0.0,2.0,0.0,18.0,41.0,0.0,9.0,0.3,1623.0,236.0
Eswatini,59.0,3.0,1.0,0.0,10.0,48.0,0.0,51.0,0.9,714.0,615.0
French Polynesia,57.0,0.0,0.0,0.0,41.0,16.0,1.0,203.0,0.0,2069.0,7365.0
Guinea-Bissau,53.0,1.0,1.0,1.0,3.0,49.0,0.0,27.0,0.5,1500.0,762.0
Nepal,52.0,3.0,0.0,0.0,16.0,36.0,0.0,2.0,0.0,51367.0,1763.0
Chad,46.0,0.0,0.0,0.0,15.0,31.0,0.0,3.0,0.0,0.0,0.0
Macao,45.0,0.0,0.0,0.0,31.0,14.0,1.0,69.0,0.0,0.0,0.0
Syria,43.0,1.0,3.0,0.0,14.0,26.0,0.0,2.0,0.2,0.0,0.0
Eritrea,39.0,0.0,0.0,0.0,13.0,26.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,24.0,11.0,3.0,983.0,78.0,0.0,0.0
Mongolia,38.0,1.0,0.0,0.0,9.0,29.0,0.0,12.0,0.0,7292.0,2224.0
Malawi,34.0,1.0,3.0,0.0,4.0,27.0,1.0,2.0,0.2,617.0,32.0
Zimbabwe,31.0,0.0,4.0,0.0,2.0,25.0,0.0,2.0,0.3,6067.0,408.0
Angola,26.0,1.0,2.0,0.0,6.0,18.0,0.0,0.8,0.06,0.0,0.0
Antigua and Barbuda,24.0,0.0,3.0,0.0,11.0,10.0,1.0,245.0,31.0,113.0,1154.0
Timor-Leste,24.0,0.0,0.0,0.0,2.0,22.0,0.0,18.0,0.0,322.0,244.0
Botswana,22.0,0.0,1.0,0.0,0.0,21.0,0.0,9.0,0.4,5023.0,2136.0
CAR,19.0,3.0,0.0,0.0,10.0,9.0,0.0,4.0,0.0,0.0,0.0
Laos,19.0,0.0,0.0,0.0,7.0,12.0,0.0,3.0,0.0,1735.0,238.0
Belize,18.0,0.0,2.0,0.0,5.0,11.0,1.0,45.0,5.0,816.0,2052.0
Fiji,18.0,0.0,0.0,0.0,12.0,6.0,0.0,20.0,0.0,900.0,1004.0
Grenada,18.0,0.0,0.0,0.0,7.0,11.0,4.0,160.0,0.0,175.0,1555.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,3952.0,13842.0
Curaçao,16.0,0.0,1.0,0.0,11.0,4.0,0.0,98.0,6.0,304.0,1853.0
Dominica,16.0,0.0,0.0,0.0,13.0,3.0,0.0,222.0,0.0,383.0,5320.0
Namibia,16.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,675.0,266.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,2.0,13.0,0.0,282.0,0.0,260.0,4887.0
Saint Lucia,15.0,0.0,0.0,0.0,15.0,0.0,0.0,82.0,0.0,446.0,2429.0
St. Vincent Grenadines,14.0,0.0,0.0,0.0,5.0,9.0,0.0,126.0,0.0,108.0,973.0
Nicaragua,13.0,1.0,3.0,0.0,7.0,3.0,0.0,2.0,0.5,0.0,0.0
Falkland Islands,13.0,0.0,0.0,0.0,11.0,2.0,0.0,3736.0,0.0,353.0,101437.0
Burundi,11.0,0.0,1.0,0.0,4.0,6.0,0.0,0.9,0.08,284.0,24.0
Montserrat,11.0,0.0,1.0,0.0,2.0,8.0,1.0,2204.0,200.0,36.0,7212.0
Turks and Caicos,11.0,0.0,1.0,0.0,4.0,6.0,0.0,284.0,26.0,83.0,2144.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1200.0,21138.0
Seychelles,11.0,0.0,0.0,0.0,6.0,5.0,0.0,112.0,0.0,0.0,0.0
Gambia,10.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.4,401.0,166.0
Suriname,10.0,0.0,1.0,0.0,7.0,2.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Vatican City,9.0,0.0,0.0,0.0,2.0,7.0,0.0,11236.0,0.0,0.0,0.0
Papua New Guinea,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9,0.0,604.0,68.0
Mauritania,7.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.2,1032.0,222.0
Bhutan,7.0,0.0,0.0,0.0,4.0,3.0,0.0,9.0,0.0,9791.0,12689.0
British Virgin Islands,6.0,0.0,1.0,0.0,3.0,2.0,0.0,198.0,33.0,0.0,0.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
South Sudan,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Caribbean Netherlands,5.0,0.0,0.0,0.0,0.0,5.0,0.0,191.0,0.0,110.0,4195.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,120.0,4.0
China,82827.0,11.0,4632.0,0.0,77394.0,801.0,51.0,58.0,3.0,0.0,0.0
