Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Bolivia ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9
 Jamaica ,10.0,2.0,0.0,0.0,2.0,8.0,0.0,3.4
 Martinique ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
 Venezuela ,10.0,8.0,0.0,0.0,0.0,10.0,0.0,0.4
 Kazakhstan ,9.0,3.0,0.0,0.0,0.0,9.0,0.0,0.5
 New Zealand ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7
 French Guiana ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
 Liechtenstein ,7.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
 Paraguay ,7.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
 Réunion ,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
 Ghana ,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.2
 Turkey ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1
 Uruguay ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.7
 Andorra ,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0
 Bangladesh ,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
 Guyana ,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0
 Ivory Coast ,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Ethiopia ,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
 Puerto Rico ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4
 Ukraine ,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1
 Burkina Faso ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guadeloupe ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guam ,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
 Honduras ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3
 Kenya ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1
 Seychelles ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Curaçao ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Trinidad and Tobago ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bahamas ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guatemala ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 Rwanda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Uzbekistan ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
