Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Réunion,425.0,0.0,0.0,0.0,300.0,125.0,2.0,475.0,0.0,17200.0,19211.0
Venezuela,379.0,0.0,10.0,0.0,176.0,193.0,1.0,13.0,0.4,490851.0,17262.0
Palestine,375.0,1.0,2.0,0.0,176.0,197.0,0.0,74.0,0.4,34511.0,6765.0
Mauritius,332.0,0.0,10.0,0.0,320.0,2.0,3.0,261.0,8.0,55494.0,43635.0
Isle of Man,327.0,0.0,23.0,0.0,271.0,33.0,19.0,3846.0,270.0,3459.0,40678.0
Montenegro,324.0,0.0,8.0,0.0,265.0,51.0,2.0,516.0,13.0,7816.0,12445.0
Vietnam,288.0,17.0,0.0,0.0,233.0,55.0,8.0,3.0,0.0,261004.0,2681.0
Rwanda,268.0,0.0,0.0,0.0,130.0,138.0,0.0,21.0,0.0,37315.0,2881.0
Congo,264.0,0.0,10.0,0.0,30.0,224.0,0.0,48.0,2.0,0.0,0.0
Chad,253.0,83.0,27.0,10.0,50.0,176.0,0.0,15.0,2.0,0.0,0.0
Sierra Leone,231.0,6.0,16.0,2.0,54.0,161.0,0.0,29.0,2.0,0.0,0.0
Cabo Verde,218.0,27.0,2.0,0.0,38.0,178.0,0.0,392.0,4.0,791.0,1423.0
Madagascar,193.0,35.0,0.0,0.0,101.0,92.0,1.0,7.0,0.0,3968.0,143.0
Ethiopia,191.0,29.0,4.0,0.0,93.0,94.0,1.0,2.0,0.03,28445.0,247.0
Faeroe Islands,187.0,0.0,0.0,0.0,185.0,2.0,0.0,3827.0,0.0,8317.0,170211.0
Martinique,182.0,0.0,14.0,0.0,83.0,85.0,5.0,485.0,37.0,0.0,0.0
Liberia,178.0,0.0,20.0,0.0,75.0,83.0,0.0,35.0,4.0,0.0,0.0
Myanmar,176.0,15.0,6.0,0.0,62.0,108.0,0.0,3.0,0.1,10042.0,185.0
Sao Tome and Principe,174.0,0.0,3.0,0.0,4.0,167.0,0.0,794.0,14.0,175.0,799.0
Zambia,153.0,7.0,4.0,0.0,103.0,46.0,1.0,8.0,0.2,10270.0,559.0
Eswatini,153.0,30.0,2.0,0.0,12.0,139.0,0.0,132.0,2.0,714.0,615.0
Guadeloupe,152.0,0.0,13.0,0.0,104.0,35.0,4.0,380.0,32.0,0.0,0.0
Gibraltar,144.0,0.0,0.0,0.0,136.0,8.0,0.0,4274.0,0.0,3252.0,96524.0
Brunei ,141.0,2.0,1.0,0.0,131.0,9.0,2.0,322.0,2.0,14938.0,34146.0
Benin,140.0,44.0,2.0,0.0,53.0,85.0,0.0,12.0,0.2,0.0,0.0
French Guiana,138.0,0.0,1.0,0.0,112.0,25.0,0.0,462.0,3.0,0.0,0.0
Togo,135.0,7.0,9.0,0.0,85.0,41.0,0.0,16.0,1.0,9267.0,1119.0
Cambodia,122.0,0.0,0.0,0.0,120.0,2.0,1.0,7.0,0.0,12929.0,773.0
Bermuda,118.0,0.0,7.0,0.0,59.0,52.0,4.0,1895.0,112.0,3569.0,57308.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,103.0,5.0,0.0,83.0,6.0,2154.0,1539.0
Haiti,108.0,7.0,12.0,0.0,15.0,81.0,0.0,9.0,1.0,1091.0,96.0
Aruba,101.0,0.0,3.0,1.0,89.0,9.0,4.0,946.0,28.0,1817.0,17019.0
Nepal,101.0,2.0,0.0,0.0,22.0,79.0,0.0,3.0,0.0,67066.0,2302.0
Uganda,100.0,0.0,0.0,0.0,55.0,45.0,0.0,2.0,0.0,47620.0,1041.0
Monaco,95.0,0.0,4.0,0.0,82.0,9.0,1.0,2421.0,102.0,0.0,0.0
CAR,94.0,0.0,0.0,0.0,10.0,84.0,0.0,19.0,0.0,3498.0,724.0
Guyana,93.0,0.0,10.0,0.0,27.0,56.0,3.0,118.0,13.0,714.0,908.0
Bahamas,92.0,0.0,11.0,0.0,26.0,55.0,1.0,234.0,28.0,1500.0,3814.0
Barbados,82.0,0.0,7.0,0.0,53.0,22.0,4.0,285.0,24.0,2699.0,9392.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Mozambique,81.0,0.0,0.0,0.0,24.0,57.0,0.0,3.0,0.0,3188.0,102.0
Cayman Islands,78.0,0.0,1.0,0.0,30.0,47.0,3.0,1187.0,15.0,3050.0,46408.0
Sint Maarten,76.0,0.0,14.0,0.0,44.0,18.0,7.0,1773.0,327.0,329.0,7673.0
South Sudan,74.0,16.0,0.0,0.0,0.0,74.0,0.0,7.0,0.0,1247.0,111.0
Libya,64.0,0.0,3.0,0.0,24.0,37.0,0.0,9.0,0.4,2338.0,340.0
French Polynesia,60.0,0.0,0.0,0.0,55.0,5.0,1.0,214.0,0.0,2756.0,9811.0
Syria,45.0,0.0,3.0,0.0,27.0,15.0,0.0,3.0,0.2,0.0,0.0
Macao,45.0,0.0,0.0,0.0,40.0,5.0,1.0,69.0,0.0,0.0,0.0
Malawi,43.0,0.0,3.0,0.0,9.0,31.0,1.0,2.0,0.2,961.0,50.0
Mongolia,41.0,0.0,0.0,0.0,13.0,28.0,0.0,13.0,0.0,9093.0,2774.0
Eritrea,39.0,0.0,0.0,0.0,30.0,9.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,29.0,6.0,1.0,983.0,78.0,0.0,0.0
Angola,36.0,0.0,2.0,0.0,11.0,23.0,0.0,1.0,0.06,3000.0,91.0
Zimbabwe,34.0,0.0,4.0,0.0,5.0,25.0,0.0,2.0,0.3,7642.0,514.0
Yemen,25.0,0.0,5.0,0.0,1.0,19.0,0.0,0.8,0.2,120.0,4.0
Antigua and Barbuda,25.0,0.0,3.0,0.0,16.0,6.0,1.0,255.0,31.0,153.0,1562.0
Timor-Leste,24.0,0.0,0.0,0.0,20.0,4.0,0.0,18.0,0.0,664.0,504.0
Botswana,23.0,0.0,1.0,0.0,9.0,13.0,0.0,10.0,0.4,9066.0,3855.0
Grenada,21.0,0.0,0.0,0.0,13.0,8.0,4.0,187.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.0,0.0,2604.0,358.0
Belize,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1043.0,2623.0
Fiji,18.0,0.0,0.0,0.0,14.0,4.0,0.0,20.0,0.0,1300.0,1450.0
New Caledonia,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5213.0,18259.0
Saint Lucia,18.0,0.0,0.0,0.0,15.0,3.0,0.0,98.0,0.0,446.0,2429.0
Gambia,17.0,0.0,1.0,0.0,9.0,7.0,0.0,7.0,0.4,562.0,233.0
St. Vincent Grenadines,17.0,0.0,0.0,0.0,9.0,8.0,0.0,153.0,0.0,137.0,1235.0
Nicaragua,16.0,0.0,5.0,0.0,7.0,4.0,0.0,2.0,0.8,0.0,0.0
Curaçao,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,389.0,2371.0
Dominica,16.0,0.0,0.0,0.0,14.0,2.0,0.0,222.0,0.0,416.0,5779.0
Namibia,16.0,0.0,0.0,0.0,9.0,7.0,0.0,6.0,0.0,1283.0,505.0
Burundi,15.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.08,284.0,24.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,12.0,3.0,0.0,282.0,0.0,318.0,5978.0
Falkland Islands,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3736.0,0.0,388.0,111494.0
Turks and Caicos,12.0,0.0,1.0,0.0,6.0,5.0,0.0,310.0,26.0,107.0,2764.0
Vatican City,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0
Montserrat,11.0,0.0,1.0,0.0,7.0,3.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1394.0,24555.0
Seychelles,11.0,0.0,0.0,0.0,8.0,3.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Comoros,8.0,0.0,1.0,0.0,0.0,7.0,0.0,9.0,1.0,0.0,0.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1842.0,396.0
Papua New Guinea,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,268.0
British Virgin Islands,7.0,0.0,1.0,0.0,3.0,3.0,0.0,232.0,33.0,132.0,4366.0
Bhutan,7.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,11492.0,14894.0
Caribbean Netherlands,6.0,0.0,0.0,0.0,0.0,6.0,0.0,229.0,0.0,110.0,4195.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
China,82885.0,2.0,4633.0,0.0,77957.0,295.0,23.0,58.0,3.0,0.0,0.0
