Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop,Tot Deaths/1M pop
Denmark,2046.0,169.0,52.0,11.0,1.0,1993.0,109.0,353.0,9.0
Chile,1610.0,304.0,5.0,1.0,43.0,1562.0,7.0,84.0,0.3
Luxembourg,1605.0,152.0,15.0,6.0,40.0,1550.0,25.0,2564.0,24.0
Ecuador,1595.0,192.0,36.0,2.0,3.0,1556.0,58.0,90.0,2.0
Japan,1468.0,81.0,49.0,2.0,372.0,1047.0,56.0,12.0,0.4
Poland,1389.0,168.0,16.0,0.0,7.0,1366.0,3.0,37.0,0.4
Pakistan,1331.0,130.0,10.0,1.0,23.0,1298.0,7.0,6.0,0.05
Romania,1292.0,263.0,26.0,3.0,115.0,1151.0,32.0,67.0,1.0
South Africa,1170.0,243.0,1.0,1.0,31.0,1138.0,7.0,20.0,0.02
Thailand,1136.0,91.0,5.0,1.0,97.0,1034.0,11.0,16.0,0.07
Saudi Arabia,1104.0,92.0,3.0,0.0,35.0,1066.0,6.0,32.0,0.09
Indonesia,1046.0,153.0,87.0,9.0,46.0,913.0,0.0,4.0,0.3
Finland,1041.0,83.0,7.0,2.0,10.0,1024.0,32.0,188.0,1.0
Russia,1036.0,196.0,4.0,1.0,45.0,987.0,8.0,7.0,0.03
Greece,966.0,74.0,28.0,1.0,52.0,886.0,66.0,93.0,3.0
Iceland,890.0,88.0,2.0,0.0,97.0,791.0,18.0,2608.0,6.0
India,887.0,160.0,20.0,0.0,73.0,794.0,0.0,0.6,0.01
Philippines,803.0,96.0,54.0,9.0,31.0,718.0,1.0,7.0,0.5
Singapore,732.0,49.0,2.0,0.0,183.0,547.0,17.0,125.0,0.3
Diamond Princess,712.0,0.0,10.0,0.0,597.0,105.0,15.0,0.0,0.0
Panama,674.0,0.0,9.0,0.0,2.0,663.0,20.0,156.0,2.0
Peru,635.0,55.0,9.0,0.0,16.0,610.0,14.0,19.0,0.3
Slovenia,632.0,70.0,9.0,3.0,10.0,613.0,14.0,304.0,4.0
Argentina,589.0,0.0,13.0,1.0,72.0,504.0,0.0,13.0,0.3
Croatia,586.0,91.0,3.0,0.0,37.0,546.0,14.0,143.0,0.7
Mexico,585.0,110.0,8.0,2.0,4.0,573.0,1.0,5.0,0.06
Dominican Republic,581.0,93.0,20.0,10.0,3.0,558.0,0.0,54.0,2.0
Estonia,575.0,37.0,1.0,0.0,11.0,563.0,7.0,433.0,0.8
Qatar,562.0,13.0,0.0,0.0,43.0,519.0,6.0,195.0,0.0
Colombia,539.0,48.0,6.0,0.0,10.0,523.0,0.0,11.0,0.1
Egypt,536.0,41.0,30.0,6.0,116.0,390.0,0.0,5.0,0.3
Serbia,528.0,71.0,8.0,1.0,42.0,478.0,25.0,60.0,0.9
Hong Kong,518.0,64.0,4.0,0.0,111.0,403.0,5.0,69.0,0.5
Bahrain,466.0,8.0,4.0,0.0,227.0,235.0,1.0,274.0,2.0
Iraq,458.0,76.0,40.0,4.0,122.0,296.0,0.0,11.0,1.0
Algeria,409.0,42.0,26.0,1.0,29.0,354.0,0.0,9.0,0.6
UAE,405.0,72.0,2.0,0.0,52.0,351.0,2.0,41.0,0.2
Lebanon,391.0,23.0,8.0,2.0,27.0,356.0,3.0,57.0,1.0
New Zealand,368.0,0.0,0.0,0.0,37.0,331.0,1.0,76.0,0.0
Lithuania,358.0,59.0,5.0,1.0,1.0,352.0,2.0,132.0,2.0
Morocco,345.0,70.0,23.0,12.0,11.0,311.0,1.0,9.0,0.6
Armenia,329.0,39.0,1.0,0.0,28.0,300.0,6.0,111.0,0.3
Ukraine,310.0,114.0,5.0,0.0,5.0,300.0,0.0,7.0,0.1
Hungary,300.0,39.0,10.0,0.0,34.0,256.0,6.0,31.0,1.0
Bulgaria,293.0,29.0,3.0,0.0,9.0,281.0,8.0,42.0,0.4
Latvia,280.0,36.0,0.0,0.0,1.0,279.0,0.0,148.0,0.0
Slovakia,269.0,43.0,0.0,0.0,2.0,267.0,1.0,49.0,0.0
Andorra,267.0,43.0,3.0,0.0,1.0,263.0,11.0,3456.0,39.0
Taiwan,267.0,15.0,2.0,0.0,30.0,235.0,0.0,11.0,0.08
Costa Rica,263.0,32.0,2.0,0.0,3.0,258.0,5.0,52.0,0.4
Uruguay,238.0,0.0,0.0,0.0,0.0,238.0,3.0,69.0,0.0
Jordan,235.0,23.0,1.0,1.0,18.0,216.0,0.0,23.0,0.1
Bosnia and Herzegovina,232.0,41.0,4.0,1.0,5.0,223.0,1.0,71.0,1.0
Tunisia,227.0,30.0,6.0,1.0,2.0,219.0,10.0,19.0,0.5
Kuwait,225.0,17.0,0.0,0.0,57.0,168.0,11.0,53.0,0.0
San Marino,223.0,15.0,21.0,0.0,4.0,198.0,12.0,6572.0,619.0
North Macedonia,219.0,18.0,3.0,0.0,3.0,213.0,1.0,105.0,1.0
Moldova,199.0,22.0,2.0,1.0,2.0,195.0,33.0,49.0,0.5
Albania,186.0,12.0,8.0,2.0,31.0,147.0,3.0,65.0,3.0
Burkina Faso,180.0,28.0,9.0,2.0,12.0,159.0,0.0,9.0,0.4
Azerbaijan,165.0,43.0,3.0,0.0,15.0,147.0,6.0,16.0,0.3
Vietnam,163.0,10.0,0.0,0.0,20.0,143.0,3.0,2.0,0.0
Cyprus,162.0,16.0,5.0,2.0,15.0,142.0,3.0,134.0,4.0
Kazakhstan,150.0,37.0,1.0,0.0,3.0,146.0,0.0,8.0,0.05
Réunion,145.0,10.0,0.0,0.0,1.0,144.0,0.0,162.0,0.0
Faeroe Islands,144.0,4.0,0.0,0.0,54.0,90.0,2.0,2947.0,0.0
Malta,139.0,5.0,0.0,0.0,2.0,137.0,1.0,315.0,0.0
Ghana,137.0,5.0,4.0,0.0,2.0,131.0,1.0,4.0,0.1
Oman,131.0,22.0,0.0,0.0,23.0,108.0,0.0,26.0,0.0
Senegal,119.0,14.0,0.0,0.0,11.0,108.0,0.0,7.0,0.0
Brunei ,115.0,1.0,0.0,0.0,11.0,104.0,1.0,263.0,0.0
Afghanistan,110.0,16.0,4.0,0.0,2.0,104.0,0.0,3.0,0.1
Venezuela,107.0,0.0,1.0,0.0,31.0,75.0,2.0,4.0,0.04
Sri Lanka,106.0,0.0,0.0,0.0,7.0,99.0,5.0,5.0,0.0
Ivory Coast,101.0,5.0,0.0,0.0,3.0,98.0,0.0,4.0,0.0
Cambodia,99.0,1.0,0.0,0.0,11.0,88.0,1.0,6.0,0.0
Mauritius,94.0,13.0,2.0,0.0,0.0,92.0,1.0,74.0,2.0
Belarus,94.0,8.0,0.0,0.0,32.0,62.0,2.0,10.0,0.0
Cameroon,91.0,16.0,2.0,1.0,2.0,87.0,0.0,3.0,0.08
Palestine,91.0,5.0,1.0,0.0,17.0,73.0,0.0,18.0,0.2
Channel Islands,88.0,22.0,1.0,0.0,0.0,87.0,0.0,506.0,6.0
Uzbekistan,88.0,13.0,1.0,1.0,5.0,82.0,8.0,3.0,0.03
Georgia,83.0,4.0,0.0,0.0,14.0,69.0,1.0,21.0,0.0
Montenegro,82.0,13.0,1.0,0.0,0.0,81.0,1.0,131.0,2.0
Martinique,81.0,0.0,1.0,0.0,0.0,80.0,12.0,216.0,3.0
Cuba,80.0,13.0,2.0,0.0,4.0,74.0,2.0,7.0,0.2
Guadeloupe,73.0,0.0,1.0,0.0,0.0,72.0,4.0,182.0,2.0
Nigeria,70.0,5.0,1.0,0.0,3.0,66.0,0.0,0.3,0.0
Honduras,68.0,1.0,1.0,0.0,0.0,67.0,0.0,7.0,0.1
Trinidad and Tobago,66.0,1.0,2.0,1.0,1.0,63.0,0.0,47.0,1.0
Bolivia,61.0,0.0,0.0,0.0,0.0,61.0,0.0,5.0,0.0
Kyrgyzstan,58.0,14.0,0.0,0.0,0.0,58.0,0.0,9.0,0.0
Liechtenstein,56.0,0.0,0.0,0.0,0.0,56.0,0.0,1469.0,0.0
Gibraltar,55.0,20.0,0.0,0.0,14.0,41.0,0.0,1632.0,0.0
Rwanda,54.0,4.0,0.0,0.0,0.0,54.0,0.0,4.0,0.0
Paraguay,52.0,11.0,3.0,0.0,1.0,48.0,1.0,7.0,0.4
DRC,51.0,0.0,3.0,0.0,2.0,46.0,0.0,0.6,0.03
Mayotte,50.0,14.0,0.0,0.0,0.0,50.0,0.0,183.0,0.0
Bangladesh,48.0,4.0,5.0,0.0,11.0,32.0,1.0,0.3,0.03
Monaco,42.0,9.0,0.0,0.0,1.0,41.0,0.0,1070.0,0.0
Macao,34.0,1.0,0.0,0.0,10.0,24.0,0.0,52.0,0.0
Kenya,31.0,0.0,1.0,0.0,1.0,29.0,2.0,0.6,0.02
French Polynesia,30.0,0.0,0.0,0.0,0.0,30.0,0.0,107.0,0.0
Isle of Man,29.0,3.0,0.0,0.0,0.0,29.0,0.0,341.0,0.0
Guatemala,28.0,3.0,1.0,0.0,4.0,23.0,1.0,2.0,0.06
Aruba,28.0,0.0,0.0,0.0,1.0,27.0,0.0,262.0,0.0
French Guiana,28.0,0.0,0.0,0.0,6.0,22.0,0.0,94.0,0.0
Jamaica,26.0,0.0,1.0,0.0,2.0,23.0,0.0,9.0,0.3
Madagascar,26.0,3.0,0.0,0.0,0.0,26.0,0.0,0.9,0.0
Togo,25.0,1.0,0.0,0.0,1.0,24.0,0.0,3.0,0.0
Barbados,24.0,0.0,0.0,0.0,0.0,24.0,0.0,84.0,0.0
Zambia,22.0,6.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0
Uganda,18.0,4.0,0.0,0.0,0.0,18.0,0.0,0.4,0.0
Ethiopia,16.0,4.0,0.0,0.0,0.0,16.0,0.0,0.1,0.0
Maldives,16.0,3.0,0.0,0.0,9.0,7.0,0.0,30.0,0.0
Bermuda,15.0,0.0,0.0,0.0,2.0,13.0,0.0,241.0,0.0
New Caledonia,15.0,1.0,0.0,0.0,0.0,15.0,0.0,53.0,0.0
El Salvador,13.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0
Tanzania,13.0,0.0,0.0,0.0,1.0,12.0,0.0,0.2,0.0
Djibouti,12.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0
Equatorial Guinea,12.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0
Dominica,11.0,0.0,0.0,0.0,0.0,11.0,0.0,153.0,0.0
Mali,11.0,7.0,0.0,0.0,0.0,11.0,0.0,0.5,0.0
Mongolia,11.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0
Saint Martin,11.0,0.0,0.0,0.0,0.0,11.0,0.0,284.0,0.0
Niger,10.0,0.0,1.0,0.0,0.0,9.0,0.0,0.4,0.04
Greenland,10.0,4.0,0.0,0.0,2.0,8.0,0.0,176.0,0.0
Bahamas,9.0,0.0,0.0,0.0,1.0,8.0,0.0,23.0,0.0
Eswatini,9.0,3.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0
Cayman Islands,8.0,0.0,1.0,0.0,0.0,7.0,0.0,122.0,15.0
Curaçao,8.0,1.0,1.0,0.0,2.0,5.0,0.0,49.0,6.0
Guinea,8.0,4.0,0.0,0.0,0.0,8.0,0.0,0.6,0.0
Haiti,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7,0.0
Myanmar,8.0,3.0,0.0,0.0,0.0,8.0,0.0,0.1,0.0
Namibia,8.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0
Suriname,8.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0
Gabon,7.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.4
Antigua and Barbuda,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0
Grenada,7.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0,0.0
Mozambique,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0
Benin,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0
Eritrea,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
Laos,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.0
Cabo Verde,5.0,0.0,1.0,0.0,0.0,4.0,0.0,9.0,2.0
Guyana,5.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0
Zimbabwe,5.0,2.0,1.0,0.0,0.0,4.0,0.0,0.3,0.07
Fiji,5.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0
Montserrat,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1002.0,0.0
St. Barth,5.0,2.0,0.0,0.0,0.0,5.0,0.0,506.0,0.0
Syria,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0
Nepal,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.1,0.0
Angola,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0
Congo,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.0
Vatican City,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4994.0,0.0
Gambia,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.4
Sudan,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.02
Bhutan,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Chad,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Liberia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Mauritania,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Saint Lucia,3.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0
Sint Maarten,3.0,0.0,0.0,0.0,0.0,3.0,0.0,70.0,0.0
Somalia,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Nicaragua,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3,0.2
Anguilla,2.0,0.0,0.0,0.0,0.0,2.0,0.0,133.0,0.0
Belize,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
British Virgin Islands,2.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0
Guinea-Bissau,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Saint Kitts and Nevis,2.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0
Turks and Caicos,2.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,0.0
Libya,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
