Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Honduras,771.0,33.0,71.0,5.0,79.0,621.0,10.0,78.0,7.0,3643.0,368.0
Kyrgyzstan,746.0,17.0,8.0,0.0,462.0,276.0,12.0,114.0,1.0,51472.0,7889.0
Andorra,745.0,2.0,42.0,0.0,468.0,235.0,17.0,9642.0,544.0,1673.0,21653.0
Lebanon,725.0,4.0,24.0,0.0,150.0,551.0,44.0,106.0,4.0,34499.0,5054.0
Niger,719.0,6.0,32.0,0.0,452.0,235.0,0.0,30.0,1.0,5194.0,215.0
Costa Rica,719.0,6.0,6.0,0.0,338.0,375.0,8.0,141.0,1.0,13240.0,2599.0
Diamond Princess,712.0,0.0,13.0,0.0,645.0,54.0,4.0,0.0,0.0,0.0,0.0
Sri Lanka,663.0,14.0,7.0,0.0,154.0,502.0,1.0,31.0,0.3,21157.0,988.0
Burkina Faso,645.0,4.0,43.0,0.0,506.0,96.0,0.0,31.0,2.0,0.0,0.0
Uruguay,643.0,18.0,17.0,2.0,417.0,209.0,10.0,185.0,5.0,19747.0,5685.0
Somalia,601.0,19.0,28.0,0.0,31.0,542.0,2.0,38.0,2.0,0.0,0.0
Guatemala,585.0,28.0,16.0,0.0,65.0,504.0,5.0,33.0,0.9,7200.0,402.0
DRC,572.0,81.0,31.0,1.0,65.0,476.0,0.0,6.0,0.3,0.0,0.0
San Marino,569.0,6.0,41.0,0.0,78.0,450.0,6.0,16769.0,1208.0,2305.0,67932.0
Georgia,539.0,22.0,6.0,0.0,184.0,349.0,6.0,135.0,2.0,14718.0,3689.0
Mayotte,539.0,79.0,4.0,0.0,235.0,300.0,4.0,1976.0,15.0,3000.0,10996.0
Channel Islands,537.0,0.0,40.0,2.0,386.0,111.0,0.0,3089.0,230.0,5342.0,30725.0
Mali,490.0,8.0,26.0,1.0,135.0,329.0,0.0,24.0,1.0,2172.0,107.0
Tanzania,480.0,0.0,16.0,0.0,167.0,297.0,7.0,8.0,0.3,0.0,0.0
Maldives,468.0,190.0,1.0,0.0,17.0,450.0,2.0,866.0,2.0,8008.0,14815.0
Malta,465.0,2.0,4.0,0.0,351.0,110.0,1.0,1053.0,9.0,32989.0,74713.0
Jordan,453.0,2.0,8.0,0.0,362.0,83.0,5.0,44.0,0.8,63737.0,6247.0
Sudan,442.0,67.0,31.0,3.0,39.0,372.0,0.0,10.0,0.7,0.0,0.0
Taiwan,429.0,0.0,6.0,0.0,322.0,101.0,0.0,18.0,0.3,62844.0,2639.0
Réunion,420.0,0.0,0.0,0.0,300.0,120.0,2.0,469.0,0.0,0.0,0.0
Kenya,396.0,12.0,17.0,2.0,144.0,235.0,2.0,7.0,0.3,20268.0,377.0
Jamaica,396.0,0.0,7.0,0.0,29.0,360.0,3.0,134.0,2.0,3993.0,1348.0
El Salvador,395.0,18.0,10.0,1.0,119.0,266.0,3.0,61.0,2.0,24057.0,3709.0
Palestine,344.0,0.0,2.0,0.0,76.0,266.0,0.0,67.0,0.4,32200.0,6312.0
Venezuela,333.0,2.0,10.0,0.0,142.0,181.0,2.0,12.0,0.4,458737.0,16132.0
Mauritius,332.0,0.0,10.0,0.0,310.0,12.0,3.0,261.0,8.0,16028.0,12603.0
Montenegro,322.0,0.0,7.0,0.0,214.0,101.0,2.0,513.0,11.0,6864.0,10929.0
Isle of Man,315.0,2.0,21.0,0.0,260.0,34.0,21.0,3704.0,247.0,3117.0,36656.0
Equatorial Guinea,315.0,0.0,1.0,0.0,9.0,305.0,0.0,225.0,0.7,854.0,609.0
Gabon,276.0,0.0,3.0,0.0,67.0,206.0,1.0,124.0,1.0,724.0,325.0
Vietnam,270.0,0.0,0.0,0.0,219.0,51.0,8.0,3.0,0.0,261004.0,2681.0
Paraguay,249.0,10.0,9.0,0.0,111.0,129.0,1.0,35.0,1.0,9454.0,1325.0
Rwanda,243.0,18.0,0.0,0.0,104.0,139.0,0.0,19.0,0.0,9604.0,741.0
Congo,220.0,13.0,9.0,1.0,19.0,192.0,0.0,40.0,2.0,0.0,0.0
Guinea-Bissau,205.0,0.0,1.0,0.0,19.0,185.0,0.0,104.0,0.5,1500.0,762.0
Faeroe Islands,187.0,0.0,0.0,0.0,184.0,3.0,0.0,3827.0,0.0,6963.0,142500.0
Martinique,178.0,3.0,14.0,0.0,83.0,81.0,5.0,474.0,37.0,0.0,0.0
Guadeloupe,151.0,2.0,12.0,0.0,95.0,44.0,11.0,377.0,30.0,0.0,0.0
Myanmar,150.0,0.0,6.0,0.0,27.0,117.0,0.0,3.0,0.1,7718.0,142.0
Gibraltar,144.0,3.0,0.0,0.0,131.0,13.0,0.0,4274.0,0.0,2626.0,77944.0
Liberia,141.0,0.0,16.0,0.0,45.0,80.0,0.0,28.0,3.0,0.0,0.0
Brunei ,138.0,0.0,1.0,0.0,124.0,13.0,2.0,315.0,2.0,13580.0,31041.0
Ethiopia,131.0,1.0,3.0,0.0,59.0,69.0,0.0,1.0,0.03,17842.0,155.0
Madagascar,128.0,0.0,0.0,0.0,92.0,36.0,1.0,5.0,0.0,3228.0,117.0
French Guiana,126.0,1.0,1.0,0.0,94.0,31.0,2.0,422.0,3.0,0.0,0.0
Sierra Leone,124.0,20.0,7.0,3.0,21.0,96.0,0.0,16.0,0.9,0.0,0.0
Cambodia,122.0,0.0,0.0,0.0,119.0,3.0,1.0,7.0,0.0,11975.0,716.0
Cabo Verde,121.0,8.0,1.0,0.0,4.0,116.0,0.0,218.0,2.0,791.0,1423.0
Togo,116.0,7.0,9.0,2.0,65.0,42.0,0.0,14.0,1.0,6882.0,831.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,72.0,36.0,0.0,83.0,6.0,1730.0,1236.0
Bermuda,114.0,3.0,6.0,0.0,48.0,60.0,4.0,1831.0,96.0,2500.0,40143.0
Zambia,106.0,9.0,3.0,0.0,55.0,48.0,1.0,6.0,0.2,5284.0,287.0
Aruba,100.0,0.0,2.0,0.0,79.0,19.0,4.0,937.0,19.0,1691.0,15838.0
Eswatini,100.0,9.0,1.0,0.0,12.0,87.0,0.0,86.0,0.9,714.0,615.0
Monaco,95.0,0.0,4.0,0.0,64.0,27.0,1.0,2421.0,102.0,0.0,0.0
Uganda,83.0,2.0,0.0,0.0,52.0,31.0,0.0,2.0,0.0,29279.0,640.0
Guyana,82.0,8.0,9.0,1.0,22.0,51.0,2.0,104.0,11.0,579.0,736.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Bahamas,81.0,1.0,11.0,0.0,25.0,45.0,1.0,206.0,28.0,1284.0,3265.0
Haiti,81.0,5.0,8.0,2.0,8.0,65.0,0.0,7.0,0.7,827.0,73.0
Barbados,81.0,1.0,7.0,0.0,39.0,35.0,4.0,282.0,24.0,2160.0,7516.0
Mozambique,76.0,0.0,0.0,0.0,12.0,64.0,0.0,2.0,0.0,1896.0,61.0
Sint Maarten,75.0,0.0,13.0,0.0,33.0,29.0,7.0,1749.0,303.0,302.0,7044.0
Chad,73.0,21.0,5.0,3.0,33.0,35.0,0.0,4.0,0.3,0.0,0.0
Cayman Islands,73.0,0.0,1.0,0.0,10.0,62.0,3.0,1111.0,15.0,1535.0,23356.0
Benin,64.0,0.0,1.0,0.0,33.0,30.0,0.0,5.0,0.08,0.0,0.0
Libya,61.0,0.0,3.0,1.0,18.0,40.0,0.0,9.0,0.4,1949.0,284.0
French Polynesia,58.0,0.0,0.0,0.0,50.0,8.0,1.0,206.0,0.0,2409.0,8576.0
Nepal,57.0,0.0,0.0,0.0,16.0,41.0,0.0,2.0,0.0,57189.0,1963.0
CAR,50.0,0.0,0.0,0.0,10.0,40.0,0.0,10.0,0.0,0.0,0.0
Macao,45.0,0.0,0.0,0.0,35.0,10.0,1.0,69.0,0.0,0.0,0.0
Syria,43.0,0.0,3.0,0.0,21.0,19.0,0.0,2.0,0.2,0.0,0.0
Zimbabwe,40.0,8.0,4.0,0.0,5.0,31.0,0.0,3.0,0.3,7642.0,514.0
Eritrea,39.0,0.0,0.0,0.0,26.0,13.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,24.0,11.0,3.0,983.0,78.0,0.0,0.0
Mongolia,38.0,0.0,0.0,0.0,10.0,28.0,0.0,12.0,0.0,7455.0,2274.0
Malawi,37.0,1.0,3.0,0.0,7.0,27.0,1.0,2.0,0.2,774.0,40.0
South Sudan,35.0,1.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0
Angola,27.0,0.0,2.0,0.0,7.0,18.0,0.0,0.8,0.06,0.0,0.0
Antigua and Barbuda,24.0,0.0,3.0,0.0,11.0,10.0,1.0,245.0,31.0,113.0,1154.0
Timor-Leste,24.0,0.0,0.0,0.0,16.0,8.0,0.0,18.0,0.0,322.0,244.0
Botswana,23.0,0.0,1.0,0.0,5.0,17.0,0.0,10.0,0.4,6548.0,2784.0
Grenada,20.0,0.0,0.0,0.0,13.0,7.0,4.0,178.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,8.0,11.0,0.0,3.0,0.0,1927.0,265.0
Belize,18.0,0.0,2.0,0.0,9.0,7.0,1.0,45.0,5.0,995.0,2502.0
Fiji,18.0,0.0,0.0,0.0,12.0,6.0,0.0,20.0,0.0,1007.0,1123.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,4456.0,15608.0
Saint Lucia,17.0,0.0,0.0,0.0,15.0,2.0,0.0,93.0,0.0,446.0,2429.0
Curaçao,16.0,0.0,1.0,0.0,13.0,2.0,0.0,98.0,6.0,343.0,2090.0
Dominica,16.0,0.0,0.0,0.0,13.0,3.0,0.0,222.0,0.0,383.0,5320.0
Namibia,16.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,704.0,277.0
St. Vincent Grenadines,16.0,0.0,0.0,0.0,8.0,8.0,0.0,144.0,0.0,108.0,973.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,6.0,9.0,0.0,282.0,0.0,293.0,5508.0
Tajikistan,15.0,15.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0
Nicaragua,14.0,1.0,3.0,0.0,7.0,4.0,0.0,2.0,0.5,0.0,0.0
Sao Tome and Principe,14.0,6.0,0.0,0.0,4.0,10.0,0.0,64.0,0.0,19.0,87.0
Falkland Islands,13.0,0.0,0.0,0.0,11.0,2.0,0.0,3736.0,0.0,372.0,106897.0
Turks and Caicos,12.0,0.0,1.0,0.0,5.0,6.0,0.0,310.0,26.0,83.0,2144.0
Burundi,11.0,0.0,1.0,0.0,4.0,6.0,0.0,0.9,0.08,284.0,24.0
Gambia,11.0,1.0,1.0,0.0,8.0,2.0,0.0,5.0,0.4,401.0,166.0
Montserrat,11.0,0.0,1.0,0.0,2.0,8.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1258.0,22160.0
Vatican City,11.0,1.0,0.0,0.0,2.0,9.0,0.0,13733.0,0.0,0.0,0.0
Seychelles,11.0,0.0,0.0,0.0,6.0,5.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,8.0,1.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1032.0,222.0
Papua New Guinea,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.9,0.0,604.0,68.0
Bhutan,7.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,10045.0,13018.0
Yemen,6.0,0.0,2.0,2.0,1.0,3.0,0.0,0.2,0.07,120.0,4.0
British Virgin Islands,6.0,0.0,1.0,0.0,3.0,2.0,0.0,198.0,33.0,0.0,0.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Caribbean Netherlands,5.0,0.0,0.0,0.0,0.0,5.0,0.0,191.0,0.0,110.0,4195.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Comoros,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
