Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Panama ,36.0,9.0,1.0,0.0,0.0,35.0,0.0,8.3
 Palestine ,35.0,0.0,0.0,0.0,0.0,35.0,0.0,6.9
 Argentina ,34.0,0.0,2.0,0.0,0.0,32.0,1.0,0.8
 Slovakia ,32.0,0.0,0.0,0.0,0.0,32.0,0.0,5.9
 Bulgaria ,31.0,0.0,2.0,1.0,0.0,29.0,0.0,4.5
 Georgia ,30.0,5.0,0.0,0.0,0.0,30.0,1.0,7.5
 Pakistan ,28.0,0.0,0.0,0.0,2.0,26.0,0.0,0.1
 Belarus ,27.0,0.0,0.0,0.0,3.0,24.0,0.0,2.9
 Ecuador ,26.0,3.0,1.0,0.0,0.0,25.0,1.0,1.5
 Latvia ,26.0,9.0,0.0,0.0,1.0,25.0,0.0,13.8
 Costa Rica ,26.0,3.0,0.0,0.0,0.0,26.0,1.0,5.1
 Hungary ,25.0,6.0,0.0,0.0,1.0,24.0,0.0,2.6
 South Africa ,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.4
 Senegal ,21.0,0.0,0.0,0.0,2.0,19.0,0.0,1.3
 Cyprus ,21.0,7.0,0.0,0.0,0.0,21.0,0.0,17.4
 Oman ,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.7
 Bosnia and Herzegovina ,18.0,0.0,0.0,0.0,0.0,18.0,0.0,5.5
 Malta ,18.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0
 Tunisia ,16.0,0.0,0.0,0.0,0.0,16.0,2.0,1.4
 Colombia ,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.3
 Azerbaijan ,15.0,0.0,1.0,0.0,3.0,11.0,0.0,1.5
 Armenia ,15.0,7.0,0.0,0.0,0.0,15.0,0.0,5.1
 Mexico ,15.0,0.0,0.0,0.0,4.0,11.0,1.0,0.1
 North Macedonia ,13.0,0.0,0.0,0.0,1.0,12.0,0.0,6.2
 Afghanistan ,10.0,3.0,0.0,0.0,0.0,10.0,0.0,0.3
 Macao ,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
 Bolivia ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9
 Maldives ,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
 Faeroe Islands ,9.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0
 Morocco ,8.0,1.0,1.0,0.0,1.0,6.0,1.0,0.2
 Sri Lanka ,8.0,2.0,0.0,0.0,1.0,7.0,0.0,0.4
 Jamaica ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.7
 Cambodia ,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.4
 Lithuania ,7.0,1.0,0.0,0.0,0.0,7.0,0.0,2.6
 New Zealand ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2
 French Guiana ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Kazakhstan ,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.3
 Martinique ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
 Moldova ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.5
 Paraguay ,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.8
 Dominican Republic ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5
 Réunion ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
 Turkey ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Liechtenstein ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
 Uruguay ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2
 Ukraine ,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1
 Bangladesh ,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Puerto Rico ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Burkina Faso ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Ghana ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Honduras ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
 Namibia ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Trinidad and Tobago ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4
 Venezuela ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Guyana ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Andorra ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Jordan ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ivory Coast ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Curaçao ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ethiopia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guadeloupe ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guatemala ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Kenya ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 Rwanda ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Saint Lucia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
