Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Cyprus ,49.0,3.0,0.0,0.0,0.0,49.0,1.0,40.6
 Faeroe Islands ,47.0,29.0,0.0,0.0,0.0,47.0,0.0,0.0
 Turkey ,47.0,0.0,0.0,0.0,0.0,47.0,0.0,0.6
 Sri Lanka ,44.0,16.0,0.0,0.0,1.0,43.0,0.0,2.1
 Costa Rica ,41.0,0.0,0.0,0.0,0.0,41.0,3.0,8.0
 Palestine ,41.0,2.0,0.0,0.0,0.0,41.0,0.0,8.0
 Jordan ,40.0,11.0,0.0,0.0,1.0,39.0,0.0,3.9
 Morocco ,38.0,1.0,2.0,1.0,1.0,35.0,1.0,1.0
 Malta ,38.0,8.0,0.0,0.0,2.0,36.0,0.0,0.0
 Belarus ,36.0,0.0,0.0,0.0,3.0,33.0,0.0,3.8
 Azerbaijan ,34.0,9.0,1.0,0.0,6.0,27.0,0.0,3.4
 Georgia ,34.0,1.0,0.0,0.0,1.0,33.0,1.0,8.5
 Cambodia ,33.0,21.0,0.0,0.0,1.0,32.0,0.0,2.0
 Kazakhstan ,33.0,23.0,0.0,0.0,0.0,33.0,0.0,1.8
 Venezuela ,33.0,16.0,0.0,0.0,0.0,33.0,0.0,1.2
 North Macedonia ,31.0,7.0,0.0,0.0,1.0,30.0,1.0,14.9
 Moldova ,30.0,1.0,0.0,0.0,1.0,29.0,1.0,7.4
 Uruguay ,29.0,0.0,0.0,0.0,0.0,29.0,0.0,8.3
 Senegal ,27.0,0.0,0.0,0.0,2.0,25.0,0.0,1.6
 Bosnia and Herzegovina ,27.0,2.0,0.0,0.0,2.0,25.0,0.0,8.2
 Lithuania ,25.0,7.0,0.0,0.0,1.0,24.0,1.0,9.2
 Oman ,24.0,0.0,0.0,0.0,12.0,12.0,0.0,4.7
 Tunisia ,24.0,0.0,0.0,0.0,1.0,23.0,2.0,2.0
 Afghanistan ,22.0,1.0,0.0,0.0,1.0,21.0,0.0,0.6
 Dominican Republic ,21.0,0.0,1.0,0.0,0.0,20.0,0.0,1.9
 Andorra ,16.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0
 Martinique ,15.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0
 Burkina Faso ,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.7
 Ukraine ,14.0,7.0,2.0,1.0,0.0,12.0,0.0,0.3
 Macao ,13.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0
 Maldives ,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
 New Zealand ,12.0,4.0,0.0,0.0,0.0,12.0,0.0,2.5
 Jamaica ,12.0,0.0,0.0,0.0,2.0,10.0,0.0,4.1
 Bolivia ,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.9
 French Guiana ,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
 Uzbekistan ,11.0,3.0,0.0,0.0,0.0,11.0,0.0,0.3
 Bangladesh ,10.0,2.0,0.0,0.0,3.0,7.0,0.0,0.1
 Cameroon ,10.0,5.0,0.0,0.0,0.0,10.0,0.0,0.4
 Monaco ,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
 Paraguay ,9.0,1.0,0.0,0.0,0.0,9.0,1.0,1.3
 Réunion ,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
 Guatemala ,8.0,0.0,1.0,0.0,0.0,7.0,0.0,0.4
 Honduras ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,0.8
 Guyana ,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
 Liechtenstein ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
 Rwanda ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5
 Channel Islands ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Ethiopia ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1
 Ghana ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2
 Guadeloupe ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Cuba ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4
 Guam ,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
 Mongolia ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5
 Puerto Rico ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7
 Trinidad and Tobago ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,3.6
 Ivory Coast ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Kenya ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1
 Seychelles ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
 Nigeria ,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
 Aruba ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 Curaçao ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 DRC ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Gibraltar ,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
 St. Barth ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Barbados ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Liberia ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 U.S. Virgin Islands ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cayman Islands ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bahamas ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Benin ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Greenland ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Somalia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Tanzania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
