Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Vietnam ,53.0,9.0,0.0,0.0,16.0,37.0,0.0,0.5
 Luxembourg ,51.0,13.0,1.0,0.0,0.0,50.0,0.0,0.0
 Serbia ,46.0,11.0,0.0,0.0,0.0,46.0,1.0,5.3
 Slovakia ,44.0,12.0,0.0,0.0,0.0,44.0,0.0,8.1
 Bulgaria ,41.0,10.0,2.0,1.0,0.0,39.0,0.0,5.9
 Brunei ,40.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0
 Albania ,38.0,5.0,1.0,0.0,0.0,37.0,2.0,13.2
 Croatia ,38.0,6.0,0.0,0.0,1.0,37.0,0.0,9.3
 Peru ,38.0,0.0,0.0,0.0,0.0,38.0,0.0,1.2
 South Africa ,38.0,14.0,0.0,0.0,0.0,38.0,0.0,0.6
 Palestine ,38.0,3.0,0.0,0.0,0.0,38.0,0.0,7.4
 Algeria ,37.0,11.0,3.0,1.0,10.0,24.0,0.0,0.8
 Panama ,36.0,9.0,1.0,0.0,0.0,35.0,0.0,8.3
 Argentina ,34.0,0.0,2.0,0.0,0.0,32.0,1.0,0.8
 Pakistan ,31.0,3.0,0.0,0.0,2.0,29.0,0.0,0.1
 Georgia ,30.0,5.0,0.0,0.0,0.0,30.0,1.0,7.5
 Hungary ,30.0,11.0,0.0,0.0,1.0,29.0,0.0,3.1
 Ecuador ,28.0,5.0,1.0,0.0,0.0,27.0,1.0,1.6
 Belarus ,27.0,0.0,0.0,0.0,3.0,24.0,0.0,2.9
 Latvia ,26.0,9.0,0.0,0.0,1.0,25.0,0.0,13.8
 Mexico ,26.0,11.0,0.0,0.0,4.0,22.0,1.0,0.2
 Costa Rica ,26.0,3.0,0.0,0.0,0.0,26.0,1.0,5.1
 Cyprus ,26.0,12.0,0.0,0.0,0.0,26.0,0.0,21.5
 Colombia ,22.0,6.0,0.0,0.0,0.0,22.0,0.0,0.4
 Senegal ,21.0,0.0,0.0,0.0,2.0,19.0,0.0,1.3
 Oman ,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.7
 Armenia ,18.0,10.0,0.0,0.0,0.0,18.0,0.0,6.1
 Tunisia ,18.0,2.0,0.0,0.0,0.0,18.0,2.0,1.5
 Bosnia and Herzegovina ,18.0,0.0,0.0,0.0,0.0,18.0,0.0,5.5
 Malta ,18.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0
 Morocco ,17.0,10.0,1.0,0.0,1.0,15.0,1.0,0.5
 Azerbaijan ,15.0,0.0,1.0,0.0,3.0,11.0,0.0,1.5
 North Macedonia ,13.0,0.0,0.0,0.0,1.0,12.0,0.0,6.2
 Moldova ,12.0,6.0,0.0,0.0,0.0,12.0,0.0,3.0
 Afghanistan ,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.3
 Dominican Republic ,11.0,6.0,0.0,0.0,0.0,11.0,0.0,1.0
 Macao ,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
 Sri Lanka ,10.0,4.0,0.0,0.0,1.0,9.0,0.0,0.5
 Bolivia ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9
 Maldives ,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
 Martinique ,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0
 Faeroe Islands ,9.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0
 Lithuania ,8.0,2.0,0.0,0.0,1.0,7.0,0.0,2.9
 Jamaica ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.7
 Cambodia ,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.4
 French Guiana ,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
 Paraguay ,7.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0
 New Zealand ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2
 Kazakhstan ,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.3
 Réunion ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
 Turkey ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1
 Bangladesh ,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Liechtenstein ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
 Uruguay ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2
 Ukraine ,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guadeloupe ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
 Honduras ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3
 Puerto Rico ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Burkina Faso ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Ghana ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Namibia ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Seychelles ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Trinidad and Tobago ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4
 Venezuela ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Guyana ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Andorra ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Jordan ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ivory Coast ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Curaçao ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ethiopia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guatemala ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Kenya ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 Rwanda ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Saint Lucia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
