Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Andorra,717.0,0.0,37.0,0.0,282.0,398.0,17.0,9280.0,479.0,1673.0,21653.0
Diamond Princess,712.0,0.0,13.0,0.0,644.0,55.0,7.0,0.0,0.0,0.0,0.0
Guinea,688.0,66.0,6.0,1.0,127.0,555.0,0.0,52.0,0.5,0.0,0.0
Lebanon,677.0,0.0,21.0,0.0,108.0,548.0,27.0,99.0,3.0,21424.0,3139.0
Costa Rica,669.0,7.0,6.0,0.0,150.0,513.0,6.0,131.0,1.0,11387.0,2235.0
Nigeria,665.0,0.0,22.0,0.0,188.0,455.0,2.0,3.0,0.1,8003.0,39.0
Niger,657.0,9.0,20.0,0.0,127.0,510.0,0.0,27.0,0.8,4832.0,200.0
Albania,609.0,25.0,26.0,0.0,345.0,238.0,10.0,212.0,9.0,6017.0,2091.0
Burkina Faso,600.0,19.0,38.0,0.0,362.0,200.0,0.0,29.0,2.0,0.0,0.0
Bolivia,598.0,34.0,34.0,1.0,37.0,527.0,3.0,51.0,3.0,3569.0,306.0
Kyrgyzstan,590.0,22.0,7.0,0.0,216.0,367.0,5.0,90.0,1.0,26147.0,4008.0
Uruguay,535.0,0.0,11.0,1.0,313.0,211.0,13.0,154.0,3.0,13396.0,3856.0
Channel Islands,496.0,8.0,24.0,0.0,256.0,216.0,0.0,2853.0,138.0,3320.0,19095.0
Honduras,494.0,17.0,46.0,0.0,29.0,419.0,10.0,50.0,5.0,2535.0,256.0
San Marino,476.0,14.0,40.0,1.0,62.0,374.0,4.0,14028.0,1179.0,1820.0,53638.0
Palestine,466.0,17.0,4.0,1.0,71.0,391.0,0.0,91.0,0.8,17329.0,3397.0
Malta,443.0,12.0,3.0,0.0,150.0,290.0,2.0,1003.0,7.0,25645.0,58080.0
Jordan,428.0,3.0,7.0,0.0,297.0,124.0,5.0,42.0,0.7,33000.0,3234.0
Taiwan,425.0,3.0,6.0,0.0,217.0,202.0,0.0,18.0,0.3,55476.0,2329.0
Senegal,412.0,35.0,5.0,0.0,242.0,165.0,1.0,25.0,0.3,466.0,28.0
Réunion,410.0,2.0,0.0,0.0,238.0,172.0,2.0,458.0,0.0,0.0,0.0
Georgia,408.0,6.0,4.0,0.0,97.0,307.0,6.0,102.0,1.0,7611.0,1908.0
DRC,350.0,18.0,25.0,0.0,35.0,290.0,0.0,4.0,0.3,0.0,0.0
Mauritius,328.0,0.0,9.0,0.0,243.0,76.0,3.0,258.0,7.0,9755.0,7670.0
Montenegro,313.0,1.0,5.0,0.0,101.0,207.0,7.0,498.0,8.0,5085.0,8096.0
Mayotte,311.0,40.0,4.0,0.0,117.0,190.0,4.0,1140.0,15.0,2000.0,7331.0
Sri Lanka,310.0,6.0,7.0,0.0,102.0,201.0,1.0,14.0,0.3,6793.0,317.0
Isle of Man,307.0,7.0,9.0,0.0,209.0,89.0,15.0,3610.0,106.0,2509.0,29506.0
Kenya,296.0,15.0,14.0,0.0,74.0,208.0,2.0,6.0,0.3,14704.0,273.0
Guatemala,294.0,5.0,7.0,0.0,24.0,263.0,3.0,16.0,0.4,7200.0,402.0
Somalia,286.0,49.0,8.0,0.0,4.0,274.0,2.0,18.0,0.5,0.0,0.0
Venezuela,285.0,0.0,10.0,0.0,117.0,158.0,4.0,10.0,0.4,347236.0,12211.0
Vietnam,268.0,0.0,0.0,0.0,216.0,52.0,8.0,3.0,0.0,206253.0,2119.0
Mali,258.0,12.0,14.0,0.0,57.0,187.0,0.0,13.0,0.7,0.0,0.0
Tanzania,254.0,0.0,10.0,0.0,11.0,233.0,4.0,4.0,0.2,0.0,0.0
El Salvador,225.0,7.0,7.0,0.0,48.0,170.0,2.0,35.0,1.0,13352.0,2059.0
Jamaica,223.0,0.0,6.0,1.0,27.0,190.0,0.0,75.0,2.0,1889.0,638.0
Paraguay,208.0,0.0,8.0,0.0,53.0,147.0,1.0,29.0,1.0,5501.0,771.0
Faeroe Islands,185.0,0.0,0.0,0.0,178.0,7.0,0.0,3786.0,0.0,6171.0,126292.0
Congo,165.0,5.0,6.0,0.0,16.0,143.0,0.0,30.0,1.0,0.0,0.0
Martinique,163.0,0.0,14.0,2.0,73.0,76.0,11.0,434.0,37.0,0.0,0.0
Gabon,156.0,36.0,1.0,0.0,16.0,139.0,2.0,70.0,0.4,572.0,257.0
Rwanda,150.0,3.0,0.0,0.0,84.0,66.0,0.0,12.0,0.0,6959.0,537.0
Guadeloupe,148.0,0.0,12.0,4.0,73.0,63.0,13.0,370.0,30.0,0.0,0.0
Brunei ,138.0,0.0,1.0,0.0,116.0,21.0,2.0,315.0,2.0,11633.0,26591.0
Gibraltar,132.0,0.0,0.0,0.0,120.0,12.0,1.0,3918.0,0.0,1912.0,56751.0
Cambodia,122.0,0.0,0.0,0.0,110.0,12.0,1.0,7.0,0.0,5768.0,345.0
Myanmar,121.0,2.0,5.0,0.0,7.0,109.0,0.0,2.0,0.09,5198.0,96.0
Madagascar,121.0,0.0,0.0,0.0,44.0,77.0,1.0,4.0,0.0,2357.0,85.0
Trinidad and Tobago,115.0,1.0,8.0,0.0,28.0,79.0,0.0,82.0,6.0,1393.0,995.0
Ethiopia,114.0,3.0,3.0,0.0,16.0,95.0,0.0,1.0,0.03,8698.0,76.0
Sudan,107.0,0.0,12.0,0.0,8.0,87.0,0.0,2.0,0.3,0.0,0.0
Liberia,101.0,2.0,8.0,0.0,7.0,86.0,0.0,20.0,2.0,0.0,0.0
Aruba,97.0,0.0,2.0,0.0,51.0,44.0,4.0,909.0,19.0,1445.0,13534.0
French Guiana,97.0,0.0,1.0,0.0,76.0,20.0,1.0,325.0,3.0,0.0,0.0
Monaco,94.0,0.0,3.0,0.0,26.0,65.0,2.0,2395.0,76.0,0.0,0.0
Togo,86.0,2.0,6.0,0.0,56.0,24.0,0.0,10.0,0.7,4600.0,556.0
Bermuda,86.0,0.0,5.0,0.0,37.0,44.0,10.0,1381.0,80.0,651.0,10453.0
Equatorial Guinea,83.0,4.0,0.0,0.0,7.0,76.0,0.0,59.0,0.0,854.0,609.0
Maldives,83.0,14.0,0.0,0.0,16.0,67.0,2.0,154.0,0.0,4139.0,7657.0
Liechtenstein,81.0,0.0,1.0,0.0,55.0,25.0,0.0,2124.0,26.0,900.0,23605.0
Barbados,75.0,0.0,5.0,0.0,25.0,45.0,4.0,261.0,17.0,1098.0,3821.0
Zambia,70.0,5.0,3.0,0.0,35.0,32.0,1.0,4.0,0.2,2586.0,141.0
Cabo Verde,68.0,1.0,1.0,0.0,1.0,66.0,0.0,122.0,2.0,0.0,0.0
Sint Maarten,67.0,0.0,10.0,0.0,12.0,45.0,6.0,1563.0,233.0,163.0,3802.0
Guyana,66.0,1.0,7.0,0.0,9.0,50.0,5.0,84.0,9.0,328.0,417.0
Cayman Islands,66.0,0.0,1.0,0.0,7.0,58.0,3.0,1004.0,15.0,778.0,11838.0
Bahamas,64.0,4.0,9.0,0.0,11.0,44.0,1.0,163.0,23.0,0.0,0.0
Uganda,58.0,2.0,0.0,0.0,38.0,20.0,0.0,1.0,0.0,13742.0,300.0
Haiti,57.0,0.0,3.0,0.0,0.0,54.0,0.0,5.0,0.3,618.0,54.0
French Polynesia,56.0,0.0,0.0,0.0,19.0,37.0,1.0,199.0,0.0,1515.0,5393.0
Benin,54.0,0.0,1.0,0.0,27.0,26.0,0.0,4.0,0.08,0.0,0.0
Libya,51.0,0.0,1.0,0.0,15.0,35.0,0.0,7.0,0.1,808.0,118.0
Guinea-Bissau,50.0,0.0,0.0,0.0,3.0,47.0,0.0,25.0,0.0,1500.0,762.0
Sierra Leone,50.0,7.0,0.0,0.0,6.0,44.0,0.0,6.0,0.0,0.0,0.0
Macao,45.0,0.0,0.0,0.0,24.0,21.0,1.0,69.0,0.0,0.0,0.0
Nepal,43.0,12.0,0.0,0.0,4.0,39.0,0.0,1.0,0.0,29567.0,1015.0
Syria,42.0,3.0,3.0,0.0,6.0,33.0,0.0,2.0,0.2,0.0,0.0
Eritrea,39.0,0.0,0.0,0.0,6.0,33.0,0.0,11.0,0.0,0.0,0.0
Mozambique,39.0,0.0,0.0,0.0,8.0,31.0,0.0,1.0,0.0,1163.0,37.0
Saint Martin,37.0,0.0,2.0,0.0,19.0,16.0,5.0,957.0,52.0,0.0,0.0
Mongolia,34.0,1.0,0.0,0.0,8.0,26.0,0.0,10.0,0.0,6800.0,2074.0
Chad,33.0,0.0,0.0,0.0,8.0,25.0,0.0,2.0,0.0,0.0,0.0
Eswatini,31.0,7.0,1.0,0.0,8.0,22.0,0.0,27.0,0.9,714.0,615.0
Zimbabwe,28.0,3.0,3.0,0.0,2.0,23.0,0.0,2.0,0.2,4159.0,280.0
Angola,24.0,0.0,2.0,0.0,6.0,16.0,0.0,0.7,0.06,0.0,0.0
Antigua and Barbuda,23.0,0.0,3.0,0.0,7.0,13.0,1.0,235.0,31.0,108.0,1103.0
Timor-Leste,23.0,1.0,0.0,0.0,1.0,22.0,0.0,17.0,0.0,322.0,244.0
Botswana,20.0,0.0,1.0,0.0,0.0,19.0,0.0,9.0,0.4,4432.0,1885.0
Laos,19.0,0.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,1349.0,185.0
Belize,18.0,0.0,2.0,0.0,2.0,14.0,1.0,45.0,5.0,651.0,1637.0
Malawi,18.0,1.0,2.0,0.0,3.0,13.0,1.0,0.9,0.1,429.0,22.0
Fiji,18.0,0.0,0.0,0.0,3.0,15.0,0.0,20.0,0.0,0.0,0.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,3552.0,12441.0
Dominica,16.0,0.0,0.0,0.0,8.0,8.0,0.0,222.0,0.0,345.0,4793.0
Namibia,16.0,0.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,524.0,206.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,0.0,15.0,0.0,282.0,0.0,247.0,4643.0
Saint Lucia,15.0,0.0,0.0,0.0,13.0,2.0,0.0,82.0,0.0,364.0,1982.0
Curaçao,14.0,0.0,1.0,0.0,11.0,2.0,0.0,85.0,6.0,286.0,1743.0
CAR,14.0,2.0,0.0,0.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0
Grenada,14.0,0.0,0.0,0.0,6.0,8.0,4.0,124.0,0.0,92.0,818.0
St. Vincent Grenadines,12.0,0.0,0.0,0.0,2.0,10.0,0.0,108.0,0.0,94.0,847.0
Turks and Caicos,11.0,0.0,1.0,0.0,0.0,10.0,0.0,284.0,26.0,83.0,2144.0
Falkland Islands,11.0,0.0,0.0,0.0,3.0,8.0,0.0,3161.0,0.0,319.0,91667.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1101.0,19394.0
Montserrat,11.0,0.0,0.0,0.0,2.0,9.0,1.0,2204.0,0.0,36.0,7212.0
Seychelles,11.0,0.0,0.0,0.0,5.0,6.0,0.0,112.0,0.0,0.0,0.0
Nicaragua,10.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,0.3,0.0,0.0
Gambia,10.0,0.0,1.0,0.0,2.0,7.0,0.0,4.0,0.4,316.0,131.0
Suriname,10.0,0.0,1.0,0.0,6.0,3.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Vatican City,9.0,0.0,0.0,0.0,2.0,7.0,0.0,11236.0,0.0,0.0,0.0
Mauritania,7.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.2,913.0,196.0
Papua New Guinea,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8,0.0,604.0,68.0
Bhutan,6.0,1.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,8765.0,11359.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0
British Virgin Islands,5.0,0.0,1.0,0.0,3.0,1.0,0.0,165.0,33.0,0.0,0.0
Burundi,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.4,0.08,80.0,7.0
Caribbean Netherlands,5.0,0.0,0.0,0.0,0.0,5.0,0.0,191.0,0.0,110.0,4195.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
South Sudan,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Yemen,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0
China,82758.0,11.0,4632.0,0.0,77123.0,1003.0,82.0,57.0,3.0,0.0,0.0
