Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop,Tot Deaths/1M pop
Sri Lanka,97.0,15.0,0.0,0.0,2.0,95.0,2.0,5.0,0.0
Brunei ,91.0,3.0,0.0,0.0,2.0,89.0,2.0,208.0,0.0
Tunisia,89.0,14.0,3.0,0.0,1.0,85.0,11.0,8.0,0.3
Cambodia,87.0,3.0,0.0,0.0,2.0,85.0,1.0,5.0,0.0
Venezuela,84.0,14.0,0.0,0.0,15.0,69.0,2.0,3.0,0.0
Belarus,81.0,5.0,0.0,0.0,22.0,59.0,0.0,9.0,0.0
Senegal,79.0,12.0,0.0,0.0,8.0,71.0,0.0,5.0,0.0
Ukraine,73.0,0.0,3.0,0.0,1.0,69.0,0.0,2.0,0.07
Azerbaijan,72.0,7.0,1.0,0.0,10.0,61.0,3.0,7.0,0.1
Réunion,71.0,7.0,0.0,0.0,1.0,70.0,0.0,79.0,0.0
Oman,66.0,11.0,0.0,0.0,17.0,49.0,0.0,13.0,0.0
Guadeloupe,62.0,4.0,1.0,0.0,0.0,61.0,4.0,155.0,2.0
Kazakhstan,62.0,2.0,0.0,0.0,0.0,62.0,0.0,3.0,0.0
Georgia,61.0,7.0,0.0,0.0,8.0,53.0,1.0,15.0,0.0
Palestine,59.0,0.0,0.0,0.0,17.0,42.0,0.0,12.0,0.0
Cameroon,56.0,16.0,0.0,0.0,2.0,54.0,0.0,2.0,0.0
Martinique,53.0,9.0,1.0,0.0,0.0,52.0,7.0,141.0,3.0
Liechtenstein,51.0,14.0,0.0,0.0,0.0,51.0,0.0,1338.0,0.0
Trinidad and Tobago,51.0,1.0,0.0,0.0,0.0,51.0,0.0,36.0,0.0
Uzbekistan,46.0,3.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0
Afghanistan,40.0,0.0,1.0,0.0,1.0,38.0,0.0,1.0,0.03
Cuba,40.0,5.0,1.0,0.0,0.0,39.0,3.0,4.0,0.09
Nigeria,40.0,10.0,1.0,1.0,2.0,37.0,0.0,0.2,0.0
DRC,36.0,6.0,2.0,1.0,0.0,34.0,0.0,0.4,0.02
Mauritius,36.0,8.0,2.0,0.0,0.0,34.0,1.0,28.0,2.0
Channel Islands,36.0,4.0,0.0,0.0,0.0,36.0,0.0,207.0,0.0
Rwanda,36.0,17.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0
Bangladesh,33.0,6.0,3.0,1.0,5.0,25.0,0.0,0.2,0.02
Puerto Rico,31.0,8.0,2.0,1.0,1.0,28.0,0.0,11.0,0.7
Honduras,30.0,4.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0
Guam,29.0,2.0,1.0,0.0,0.0,28.0,0.0,172.0,6.0
Ghana,27.0,4.0,2.0,1.0,0.0,25.0,0.0,0.9,0.06
Montenegro,27.0,6.0,1.0,1.0,0.0,26.0,0.0,43.0,2.0
Bolivia,27.0,3.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0
Macao,25.0,3.0,0.0,0.0,10.0,15.0,0.0,39.0,0.0
Ivory Coast,25.0,11.0,0.0,0.0,2.0,23.0,0.0,0.9,0.0
Mayotte,24.0,13.0,0.0,0.0,0.0,24.0,0.0,88.0,0.0
Monaco,23.0,0.0,0.0,0.0,1.0,22.0,0.0,586.0,0.0
Paraguay,22.0,0.0,1.0,0.0,0.0,21.0,1.0,3.0,0.1
Guatemala,20.0,1.0,1.0,0.0,0.0,19.0,0.0,1.0,0.06
Guyana,20.0,1.0,1.0,0.0,0.0,19.0,0.0,25.0,1.0
French Guiana,20.0,2.0,0.0,0.0,6.0,14.0,0.0,67.0,0.0
Jamaica,19.0,0.0,1.0,0.0,2.0,16.0,0.0,6.0,0.3
French Polynesia,18.0,0.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0
Togo,18.0,2.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0
Barbados,17.0,3.0,0.0,0.0,0.0,17.0,0.0,59.0,0.0
U.S. Virgin Islands,17.0,11.0,0.0,0.0,0.0,17.0,0.0,163.0,0.0
Kenya,16.0,1.0,0.0,0.0,0.0,16.0,0.0,0.3,0.0
Kyrgyzstan,16.0,2.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0
Gibraltar,15.0,0.0,0.0,0.0,5.0,10.0,0.0,445.0,0.0
Isle of Man,13.0,8.0,0.0,0.0,0.0,13.0,0.0,153.0,0.0
Maldives,13.0,0.0,0.0,0.0,5.0,8.0,0.0,24.0,0.0
Madagascar,12.0,9.0,0.0,0.0,0.0,12.0,0.0,0.4,0.0
Tanzania,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.2,0.0
Ethiopia,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1,0.0
Mongolia,10.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0
Aruba,9.0,0.0,0.0,0.0,1.0,8.0,0.0,84.0,0.0
Equatorial Guinea,9.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0
Uganda,9.0,8.0,0.0,0.0,0.0,9.0,0.0,0.2,0.0
New Caledonia,8.0,4.0,0.0,0.0,0.0,8.0,0.0,28.0,0.0
Saint Martin,8.0,3.0,0.0,0.0,0.0,8.0,0.0,207.0,0.0
Seychelles,7.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0
Gabon,6.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,0.4
Benin,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0
Bermuda,6.0,0.0,0.0,0.0,0.0,6.0,0.0,96.0,0.0
Haiti,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0
Cayman Islands,5.0,2.0,1.0,0.0,0.0,4.0,0.0,76.0,15.0
Suriname,5.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0
Curaçao,4.0,1.0,1.0,0.0,0.0,3.0,0.0,24.0,6.0
Bahamas,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0
Congo,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.0
Greenland,4.0,0.0,0.0,0.0,0.0,4.0,0.0,70.0,0.0
Guinea,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.0
Namibia,4.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Eswatini,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
Zimbabwe,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.2,0.07
Angola,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0
Antigua and Barbuda,3.0,2.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0
Cabo Verde,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
CAR,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Djibouti,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
El Salvador,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0
Fiji,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
Liberia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.0
Niger,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0
St. Barth,3.0,0.0,0.0,0.0,0.0,3.0,0.0,304.0,0.0
Saint Lucia,3.0,1.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0
Zambia,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Gambia,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8,0.4
Sudan,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05,0.02
Nepal,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.07,0.0
Bhutan,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Chad,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0
Dominica,2.0,1.0,0.0,0.0,0.0,2.0,0.0,28.0,0.0
Mauritania,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0
Myanmar,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.04,0.0
Nicaragua,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0
Sint Maarten,2.0,1.0,0.0,0.0,0.0,2.0,0.0,47.0,0.0
Belize,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Eritrea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0
Grenada,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
Vatican City,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1248.0,0.0
Montserrat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,0.0
Mozambique,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
St. Vincent Grenadines,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
Somalia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0
Syria,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
Turks and Caicos,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0
