Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Singapore,23822.0,486.0,21.0,1.0,3225.0,20576.0,24.0,4072.0,4.0,175604.0,30016.0
Qatar,23623.0,1103.0,14.0,0.0,2840.0,20769.0,72.0,8199.0,5.0,131044.0,45485.0
Ireland,23135.0,139.0,1467.0,9.0,17110.0,4558.0,72.0,4685.0,297.0,214761.0,43493.0
UAE,18878.0,680.0,201.0,3.0,5381.0,13296.0,1.0,1909.0,20.0,1200000.0,121330.0
Israel,16506.0,29.0,258.0,6.0,11843.0,4405.0,58.0,1907.0,30.0,466552.0,53902.0
Poland,16326.0,330.0,811.0,11.0,5816.0,9699.0,160.0,431.0,21.0,491216.0,12979.0
Austria,15882.0,11.0,620.0,2.0,14061.0,1201.0,68.0,1763.0,69.0,319484.0,35473.0
Japan,15777.0,0.0,624.0,0.0,8127.0,7026.0,287.0,125.0,5.0,214256.0,1694.0
Bangladesh,15691.0,1034.0,239.0,11.0,2902.0,12550.0,1.0,95.0,1.0,129865.0,789.0
Ukraine,15648.0,416.0,408.0,17.0,3288.0,11952.0,207.0,358.0,9.0,181552.0,4151.0
Romania,15588.0,226.0,982.0,21.0,7245.0,7361.0,255.0,810.0,51.0,262219.0,13630.0
Indonesia,14265.0,233.0,991.0,18.0,2881.0,10393.0,0.0,52.0,4.0,161351.0,590.0
Philippines,11086.0,292.0,726.0,7.0,1999.0,8361.0,31.0,101.0,7.0,173144.0,1580.0
Colombia,11063.0,0.0,463.0,0.0,2705.0,7895.0,130.0,217.0,9.0,151396.0,2975.0
S. Korea,10909.0,35.0,256.0,0.0,9632.0,1021.0,55.0,213.0,5.0,668492.0,13039.0
South Africa,10652.0,637.0,206.0,12.0,4357.0,6089.0,77.0,180.0,3.0,356067.0,6004.0
Dominican Republic,10634.0,287.0,393.0,5.0,2870.0,7371.0,134.0,980.0,36.0,42615.0,3928.0
Denmark,10513.0,84.0,533.0,4.0,8328.0,1652.0,43.0,1815.0,92.0,326560.0,56379.0
Serbia,10176.0,62.0,218.0,3.0,3290.0,6668.0,29.0,1165.0,25.0,145604.0,16665.0
Egypt,9746.0,346.0,533.0,8.0,2172.0,7041.0,41.0,95.0,5.0,90000.0,879.0
Kuwait,9286.0,598.0,65.0,7.0,2907.0,6314.0,131.0,2174.0,15.0,196397.0,45988.0
Panama,8448.0,166.0,244.0,7.0,4687.0,3517.0,87.0,1958.0,57.0,42657.0,9886.0
Czechia,8157.0,34.0,281.0,1.0,4695.0,3181.0,40.0,762.0,26.0,306409.0,28612.0
Norway,8122.0,17.0,224.0,5.0,32.0,7866.0,22.0,1498.0,41.0,202751.0,37399.0
Australia,6948.0,7.0,97.0,0.0,6179.0,672.0,16.0,272.0,4.0,855119.0,33534.0
Malaysia,6726.0,70.0,109.0,1.0,5113.0,1504.0,20.0,208.0,3.0,271721.0,8395.0
Morocco,6281.0,218.0,188.0,0.0,2811.0,3282.0,1.0,170.0,5.0,68980.0,1869.0
Argentina,6034.0,0.0,305.0,0.0,1837.0,3892.0,148.0,134.0,7.0,85158.0,1884.0
Finland,5984.0,22.0,271.0,4.0,4000.0,1713.0,44.0,1080.0,49.0,123300.0,22253.0
Algeria,5891.0,168.0,507.0,5.0,2841.0,2543.0,22.0,134.0,12.0,6500.0,148.0
Bahrain,5236.0,295.0,8.0,0.0,2152.0,3076.0,6.0,3077.0,5.0,189174.0,111176.0
Kazakhstan,5207.0,117.0,32.0,1.0,2074.0,3101.0,33.0,277.0,2.0,408713.0,21767.0
Moldova,4995.0,68.0,175.0,6.0,1980.0,2840.0,251.0,1238.0,43.0,20447.0,5069.0
Ghana,4700.0,437.0,22.0,0.0,494.0,4184.0,5.0,151.0,0.7,160501.0,5165.0
Afghanistan,4687.0,285.0,122.0,2.0,558.0,4007.0,7.0,120.0,3.0,15560.0,400.0
Nigeria,4399.0,0.0,143.0,0.0,778.0,3478.0,4.0,21.0,0.7,23835.0,116.0
Luxembourg,3888.0,2.0,101.0,0.0,3602.0,185.0,18.0,6211.0,161.0,55415.0,88525.0
Oman,3573.0,174.0,17.0,0.0,1250.0,2306.0,27.0,700.0,3.0,50000.0,9791.0
Armenia,3392.0,79.0,46.0,1.0,1359.0,1987.0,10.0,1145.0,16.0,32561.0,10988.0
Hungary,3284.0,21.0,421.0,8.0,958.0,1905.0,42.0,340.0,44.0,112165.0,11611.0
Thailand,3015.0,6.0,56.0,0.0,2796.0,163.0,61.0,43.0,0.8,227860.0,3264.0
Iraq,2818.0,51.0,110.0,1.0,1790.0,918.0,0.0,70.0,3.0,129701.0,3225.0
Greece,2726.0,10.0,151.0,0.0,1374.0,1201.0,32.0,262.0,14.0,99363.0,9533.0
Azerbaijan,2589.0,70.0,32.0,0.0,1680.0,877.0,33.0,255.0,3.0,193411.0,19076.0
Cameroon,2579.0,0.0,114.0,0.0,1465.0,1000.0,28.0,97.0,4.0,0.0,0.0
Bolivia,2556.0,119.0,118.0,4.0,273.0,2165.0,3.0,219.0,10.0,7651.0,655.0
Uzbekistan,2486.0,68.0,10.0,0.0,1988.0,488.0,8.0,74.0,0.3,325000.0,9710.0
Croatia,2196.0,9.0,91.0,1.0,1784.0,321.0,13.0,535.0,22.0,44886.0,10934.0
Guinea,2146.0,0.0,11.0,0.0,714.0,1421.0,0.0,163.0,0.8,0.0,0.0
Bosnia and Herzegovina,2141.0,24.0,113.0,6.0,1114.0,914.0,4.0,653.0,34.0,42318.0,12899.0
Bulgaria,1990.0,25.0,93.0,2.0,461.0,1436.0,50.0,286.0,13.0,57634.0,8295.0
Honduras,1972.0,142.0,108.0,0.0,203.0,1661.0,10.0,199.0,11.0,5653.0,571.0
Senegal,1886.0,177.0,19.0,0.0,715.0,1152.0,6.0,113.0,1.0,18969.0,1133.0
Iceland,1801.0,0.0,10.0,0.0,1773.0,18.0,0.0,5278.0,29.0,54195.0,158816.0
Cuba,1783.0,17.0,77.0,0.0,1229.0,477.0,7.0,157.0,7.0,69182.0,6108.0
Estonia,1741.0,2.0,61.0,1.0,751.0,929.0,5.0,1312.0,46.0,63964.0,48219.0
Ivory Coast,1700.0,0.0,21.0,0.0,794.0,885.0,0.0,64.0,0.8,13663.0,518.0
North Macedonia,1664.0,22.0,91.0,0.0,1200.0,373.0,21.0,799.0,44.0,19241.0,9235.0
New Zealand,1497.0,3.0,21.0,0.0,1386.0,90.0,2.0,310.0,4.0,194191.0,40270.0
Lithuania,1485.0,6.0,50.0,0.0,833.0,602.0,17.0,545.0,18.0,186565.0,68532.0
Slovenia,1460.0,3.0,102.0,0.0,256.0,1102.0,10.0,702.0,49.0,63365.0,30480.0
Slovakia,1457.0,0.0,26.0,0.0,959.0,472.0,5.0,267.0,5.0,120645.0,22098.0
Sudan,1365.0,0.0,70.0,0.0,149.0,1146.0,0.0,31.0,2.0,0.0,0.0
Djibouti,1210.0,0.0,3.0,0.0,847.0,360.0,0.0,1225.0,3.0,15304.0,15490.0
Somalia,1089.0,35.0,52.0,1.0,121.0,916.0,2.0,69.0,3.0,0.0,0.0
Guatemala,1052.0,85.0,26.0,2.0,110.0,916.0,5.0,59.0,1.0,7200.0,402.0
Hong Kong,1048.0,0.0,4.0,0.0,985.0,59.0,1.0,140.0,0.5,168291.0,22448.0
Tunisia,1032.0,0.0,45.0,0.0,700.0,287.0,11.0,87.0,4.0,32818.0,2777.0
DRC,1024.0,33.0,41.0,0.0,141.0,842.0,0.0,11.0,0.5,0.0,0.0
Mayotte,1023.0,0.0,11.0,0.0,492.0,520.0,9.0,3750.0,40.0,4000.0,14662.0
Kyrgyzstan,1016.0,14.0,12.0,0.0,688.0,316.0,13.0,156.0,2.0,59490.0,9118.0
El Salvador,958.0,69.0,18.0,1.0,325.0,615.0,4.0,148.0,3.0,43043.0,6636.0
Latvia,946.0,7.0,18.0,0.0,464.0,464.0,2.0,502.0,10.0,77147.0,40901.0
Cyprus,901.0,3.0,16.0,0.0,401.0,484.0,10.0,746.0,13.0,76139.0,63062.0
Albania,872.0,4.0,31.0,0.0,654.0,187.0,7.0,303.0,11.0,10559.0,3669.0
Sri Lanka,863.0,7.0,9.0,0.0,343.0,511.0,1.0,40.0,0.4,36605.0,1709.0
Maldives,862.0,27.0,3.0,0.0,29.0,830.0,2.0,1595.0,6.0,11775.0,21784.0
Lebanon,859.0,14.0,26.0,0.0,234.0,599.0,3.0,126.0,4.0,51731.0,7579.0
Niger,821.0,0.0,46.0,0.0,624.0,151.0,0.0,34.0,2.0,5562.0,230.0
Costa Rica,801.0,9.0,7.0,1.0,517.0,277.0,6.0,157.0,1.0,17299.0,3396.0
Andorra,755.0,0.0,48.0,0.0,550.0,157.0,14.0,9772.0,621.0,1673.0,21653.0
Burkina Faso,751.0,0.0,49.0,0.0,577.0,125.0,0.0,36.0,2.0,0.0,0.0
Guinea-Bissau,726.0,0.0,3.0,0.0,26.0,697.0,0.0,369.0,2.0,1500.0,762.0
Paraguay,724.0,11.0,10.0,0.0,170.0,544.0,0.0,102.0,1.0,15446.0,2166.0
Mali,712.0,8.0,39.0,1.0,377.0,296.0,0.0,35.0,2.0,2172.0,107.0
Diamond Princess,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0
Uruguay,707.0,0.0,19.0,0.0,517.0,171.0,8.0,204.0,5.0,28024.0,8067.0
Kenya,700.0,28.0,33.0,1.0,251.0,416.0,1.0,13.0,0.6,31041.0,577.0
Tajikistan,661.0,49.0,21.0,1.0,0.0,640.0,0.0,69.0,2.0,0.0,0.0
Gabon,661.0,0.0,8.0,0.0,110.0,543.0,1.0,297.0,4.0,724.0,325.0
Georgia,638.0,3.0,11.0,1.0,317.0,310.0,6.0,160.0,3.0,29736.0,7454.0
San Marino,628.0,0.0,41.0,0.0,130.0,457.0,2.0,18508.0,1208.0,2985.0,87973.0
Jordan,562.0,22.0,9.0,0.0,390.0,163.0,5.0,55.0,0.9,119260.0,11689.0
Channel Islands,546.0,1.0,41.0,0.0,452.0,53.0,0.0,3140.0,236.0,5342.0,30725.0
Tanzania,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0
Malta,503.0,7.0,5.0,0.0,434.0,64.0,0.0,1139.0,11.0,43397.0,98285.0
Jamaica,502.0,4.0,9.0,0.0,90.0,403.0,0.0,170.0,3.0,7101.0,2398.0
Taiwan,440.0,0.0,7.0,1.0,368.0,65.0,0.0,18.0,0.3,67400.0,2830.0
Equatorial Guinea,439.0,0.0,4.0,0.0,13.0,422.0,0.0,313.0,3.0,854.0,609.0
Réunion,436.0,0.0,0.0,0.0,354.0,82.0,5.0,487.0,0.0,17200.0,19211.0
Venezuela,414.0,0.0,10.0,0.0,193.0,211.0,2.0,15.0,0.4,512181.0,18012.0
Palestine,375.0,0.0,2.0,0.0,301.0,72.0,0.0,74.0,0.4,34511.0,6765.0
Sierra Leone,338.0,31.0,19.0,1.0,72.0,247.0,0.0,42.0,2.0,0.0,0.0
Mauritius,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,69773.0,54863.0
Isle of Man,330.0,0.0,23.0,0.0,271.0,36.0,21.0,3881.0,270.0,3773.0,44371.0
Montenegro,324.0,0.0,9.0,0.0,294.0,21.0,2.0,516.0,14.0,7816.0,12445.0
Chad,322.0,0.0,31.0,0.0,53.0,238.0,0.0,20.0,2.0,0.0,0.0
Benin,319.0,0.0,2.0,0.0,62.0,255.0,0.0,26.0,0.2,19474.0,1606.0
Vietnam,288.0,0.0,0.0,0.0,249.0,39.0,2.0,3.0,0.0,261004.0,2681.0
Rwanda,285.0,1.0,0.0,0.0,150.0,135.0,0.0,22.0,0.0,42805.0,3305.0
Congo,274.0,0.0,10.0,0.0,33.0,231.0,0.0,50.0,2.0,0.0,0.0
Zambia,267.0,0.0,7.0,0.0,117.0,143.0,1.0,15.0,0.4,10270.0,559.0
Ethiopia,250.0,11.0,5.0,0.0,105.0,140.0,1.0,2.0,0.04,36624.0,319.0
Cabo Verde,246.0,0.0,2.0,0.0,56.0,188.0,0.0,442.0,4.0,791.0,1423.0
Liberia,211.0,12.0,20.0,0.0,85.0,106.0,0.0,42.0,4.0,0.0,0.0
Sao Tome and Principe,208.0,0.0,5.0,0.0,4.0,199.0,0.0,949.0,23.0,175.0,799.0
Martinique,187.0,1.0,14.0,0.0,83.0,90.0,4.0,498.0,37.0,0.0,0.0
Faeroe Islands,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3827.0,0.0,8450.0,172932.0
Madagascar,186.0,0.0,0.0,0.0,101.0,85.0,1.0,7.0,0.0,3968.0,143.0
Haiti,182.0,0.0,15.0,0.0,17.0,150.0,0.0,16.0,1.0,1296.0,114.0
Togo,181.0,7.0,11.0,0.0,89.0,81.0,0.0,22.0,1.0,10561.0,1276.0
Myanmar,180.0,0.0,6.0,0.0,74.0,100.0,0.0,3.0,0.1,11482.0,211.0
Eswatini,175.0,3.0,2.0,0.0,28.0,145.0,0.0,151.0,2.0,714.0,615.0
South Sudan,156.0,36.0,0.0,0.0,2.0,154.0,0.0,14.0,0.0,1247.0,111.0
Guadeloupe,154.0,0.0,13.0,0.0,104.0,37.0,4.0,385.0,32.0,0.0,0.0
Gibraltar,147.0,1.0,0.0,0.0,143.0,4.0,0.0,4363.0,0.0,4155.0,123327.0
French Guiana,144.0,0.0,1.0,0.0,122.0,21.0,0.0,482.0,3.0,0.0,0.0
CAR,143.0,0.0,0.0,0.0,10.0,133.0,0.0,30.0,0.0,3498.0,724.0
Brunei ,141.0,0.0,1.0,0.0,134.0,6.0,2.0,322.0,2.0,16037.0,36658.0
Nepal,134.0,24.0,0.0,0.0,33.0,101.0,0.0,5.0,0.0,76367.0,2621.0
Cambodia,122.0,0.0,0.0,0.0,120.0,2.0,1.0,7.0,0.0,14094.0,843.0
Uganda,121.0,0.0,0.0,0.0,55.0,66.0,0.0,3.0,0.0,58606.0,1281.0
Bermuda,118.0,0.0,7.0,0.0,64.0,47.0,4.0,1895.0,112.0,4020.0,64549.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,107.0,1.0,0.0,83.0,6.0,2307.0,1648.0
Guyana,104.0,0.0,10.0,0.0,35.0,59.0,6.0,132.0,13.0,914.0,1162.0
Mozambique,103.0,12.0,0.0,0.0,34.0,69.0,0.0,3.0,0.0,4173.0,134.0
Aruba,101.0,0.0,3.0,0.0,89.0,9.0,4.0,946.0,28.0,1874.0,17552.0
Monaco,96.0,0.0,4.0,0.0,85.0,7.0,1.0,2446.0,102.0,0.0,0.0
Bahamas,92.0,0.0,11.0,0.0,37.0,44.0,1.0,234.0,28.0,1500.0,3814.0
Barbados,84.0,0.0,7.0,0.0,57.0,20.0,4.0,292.0,24.0,2990.0,10405.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Cayman Islands,81.0,0.0,1.0,0.0,41.0,39.0,3.0,1232.0,15.0,3423.0,52083.0
Sint Maarten,76.0,0.0,15.0,0.0,46.0,15.0,7.0,1773.0,350.0,329.0,7673.0
Libya,64.0,0.0,3.0,0.0,28.0,33.0,0.0,9.0,0.4,3253.0,473.0
French Polynesia,60.0,0.0,0.0,0.0,56.0,4.0,1.0,214.0,0.0,2950.0,10502.0
Malawi,57.0,1.0,3.0,0.0,24.0,30.0,1.0,3.0,0.2,1337.0,70.0
Yemen,56.0,5.0,9.0,1.0,1.0,46.0,0.0,2.0,0.3,120.0,4.0
Syria,47.0,0.0,3.0,0.0,29.0,15.0,0.0,3.0,0.2,0.0,0.0
Angola,45.0,2.0,2.0,0.0,13.0,30.0,0.0,1.0,0.06,3000.0,91.0
Macao,45.0,0.0,0.0,0.0,40.0,5.0,1.0,69.0,0.0,0.0,0.0
Mongolia,42.0,0.0,0.0,0.0,14.0,28.0,2.0,13.0,0.0,9707.0,2961.0
Saint Martin,39.0,0.0,3.0,0.0,30.0,6.0,1.0,1009.0,78.0,0.0,0.0
Eritrea,39.0,0.0,0.0,0.0,38.0,1.0,0.0,11.0,0.0,0.0,0.0
Zimbabwe,36.0,0.0,4.0,0.0,9.0,23.0,0.0,2.0,0.3,20537.0,1382.0
Antigua and Barbuda,25.0,0.0,3.0,0.0,19.0,3.0,1.0,255.0,31.0,183.0,1869.0
Botswana,24.0,1.0,1.0,0.0,12.0,11.0,0.0,10.0,0.4,9540.0,4057.0
Timor-Leste,24.0,0.0,0.0,0.0,21.0,3.0,0.0,18.0,0.0,738.0,560.0
Gambia,22.0,2.0,1.0,0.0,10.0,11.0,0.0,9.0,0.4,849.0,351.0
Grenada,21.0,0.0,0.0,0.0,13.0,8.0,4.0,187.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,13.0,6.0,0.0,3.0,0.0,3547.0,488.0
Belize,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1043.0,2623.0
Fiji,18.0,0.0,0.0,0.0,14.0,4.0,0.0,20.0,0.0,1300.0,1450.0
New Caledonia,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5213.0,18259.0
Saint Lucia,18.0,0.0,0.0,0.0,17.0,1.0,0.0,98.0,0.0,620.0,3376.0
St. Vincent Grenadines,17.0,0.0,0.0,0.0,9.0,8.0,0.0,153.0,0.0,137.0,1235.0
Nicaragua,16.0,0.0,5.0,0.0,7.0,4.0,0.0,2.0,0.8,0.0,0.0
Curaçao,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,389.0,2371.0
Dominica,16.0,0.0,0.0,0.0,15.0,1.0,0.0,222.0,0.0,420.0,5834.0
Namibia,16.0,0.0,0.0,0.0,11.0,5.0,0.0,6.0,0.0,1543.0,607.0
Burundi,15.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.08,284.0,24.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,14.0,1.0,0.0,282.0,0.0,327.0,6147.0
Falkland Islands,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3736.0,0.0,402.0,115517.0
Turks and Caicos,12.0,0.0,1.0,0.0,8.0,3.0,0.0,310.0,26.0,109.0,2815.0
Vatican City,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0
Comoros,11.0,0.0,1.0,0.0,0.0,10.0,0.0,13.0,1.0,0.0,0.0
Montserrat,11.0,0.0,1.0,0.0,8.0,2.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1461.0,25735.0
Seychelles,11.0,0.0,0.0,0.0,10.0,1.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Bhutan,9.0,2.0,0.0,0.0,5.0,4.0,0.0,12.0,0.0,11673.0,15128.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1842.0,396.0
Papua New Guinea,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,268.0
British Virgin Islands,7.0,0.0,1.0,0.0,4.0,2.0,0.0,232.0,33.0,167.0,5524.0
Caribbean Netherlands,6.0,0.0,0.0,0.0,0.0,6.0,0.0,229.0,0.0,110.0,4195.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,173.0,0.0,0.0,0.0
China,82918.0,17.0,4633.0,0.0,78144.0,141.0,9.0,58.0,3.0,0.0,0.0
