Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
Iran,101650.0,1680.0,6418.0,78.0,81587.0,13645.0,2735.0,1210.0,76.0,531275.0,6325.0
Canada,63496.0,1450.0,4232.0,189.0,28171.0,31093.0,502.0,1682.0,112.0,973558.0,25795.0
Peru,54817.0,3628.0,1533.0,89.0,17527.0,35757.0,717.0,1663.0,46.0,429458.0,13025.0
India,52987.0,3587.0,1785.0,92.0,15331.0,35871.0,0.0,38.0,1.0,1276781.0,925.0
Belgium,50781.0,272.0,8339.0,323.0,12731.0,29711.0,646.0,4382.0,720.0,474176.0,40914.0
Netherlands,41319.0,232.0,5204.0,36.0,0.0,35865.0,628.0,2411.0,304.0,243277.0,14198.0
Saudi Arabia,31938.0,1687.0,209.0,9.0,6783.0,24946.0,137.0,917.0,6.0,389659.0,11193.0
Switzerland,30060.0,51.0,1805.0,10.0,25700.0,2555.0,121.0,3473.0,209.0,290365.0,33550.0
Ecuador,29420.0,0.0,1618.0,49.0,3433.0,24369.0,156.0,1668.0,92.0,81392.0,4613.0
Portugal,26182.0,480.0,1089.0,15.0,2076.0,23017.0,136.0,2568.0,107.0,470234.0,46116.0
Mexico,26025.0,1120.0,2507.0,236.0,16810.0,6708.0,378.0,202.0,19.0,105664.0,820.0
Sweden,23918.0,702.0,2941.0,87.0,4074.0,16903.0,425.0,2368.0,291.0,148500.0,14704.0
Pakistan,23214.0,1165.0,544.0,30.0,6281.0,16389.0,111.0,105.0,2.0,232582.0,1053.0
Chile,23048.0,1032.0,281.0,6.0,11189.0,11578.0,470.0,1206.0,15.0,232108.0,12142.0
Ireland,22248.0,265.0,1375.0,36.0,17110.0,3763.0,93.0,4506.0,278.0,214761.0,43493.0
Singapore,20198.0,788.0,20.0,2.0,1634.0,18544.0,23.0,3452.0,3.0,175604.0,30016.0
Belarus,19255.0,905.0,112.0,5.0,4388.0,14755.0,92.0,2038.0,12.0,220045.0,23287.0
Qatar,17972.0,830.0,12.0,0.0,2070.0,15890.0,72.0,6238.0,4.0,112963.0,39209.0
Israel,16310.0,21.0,239.0,1.0,10637.0,5434.0,89.0,1884.0,28.0,423125.0,48885.0
UAE,15738.0,546.0,157.0,11.0,3359.0,12222.0,1.0,1591.0,16.0,1200000.0,121330.0
Austria,15684.0,34.0,608.0,2.0,13639.0,1437.0,97.0,1741.0,68.0,292254.0,32450.0
Japan,15253.0,0.0,556.0,0.0,4496.0,10201.0,308.0,121.0,4.0,186343.0,1473.0
Poland,14740.0,309.0,733.0,17.0,4655.0,9352.0,160.0,389.0,19.0,410468.0,10846.0
Romania,14107.0,270.0,864.0,23.0,5788.0,7455.0,244.0,733.0,45.0,217139.0,11287.0
Ukraine,13184.0,487.0,327.0,11.0,2097.0,10760.0,169.0,301.0,7.0,144283.0,3299.0
Indonesia,12438.0,367.0,895.0,23.0,2317.0,9226.0,0.0,45.0,3.0,121547.0,444.0
Bangladesh,11719.0,790.0,186.0,3.0,1403.0,10130.0,1.0,71.0,1.0,99646.0,605.0
S. Korea,10806.0,2.0,255.0,1.0,9333.0,1218.0,55.0,211.0,5.0,643095.0,12543.0
Philippines,10004.0,320.0,658.0,21.0,1506.0,7840.0,31.0,91.0,6.0,140134.0,1279.0
Denmark,9938.0,117.0,506.0,3.0,7493.0,1939.0,46.0,1716.0,87.0,270680.0,46732.0
Serbia,9791.0,114.0,203.0,3.0,1971.0,7617.0,48.0,1121.0,23.0,117474.0,13445.0
Colombia,8959.0,346.0,397.0,19.0,2148.0,6414.0,123.0,176.0,8.0,131110.0,2577.0
Dominican Republic,8807.0,327.0,362.0,8.0,1960.0,6485.0,144.0,812.0,33.0,33377.0,3077.0
Norway,7996.0,41.0,216.0,1.0,32.0,7748.0,27.0,1475.0,40.0,189657.0,34984.0
Czechia,7974.0,78.0,262.0,5.0,4205.0,3507.0,59.0,745.0,24.0,278519.0,26008.0
South Africa,7808.0,236.0,153.0,5.0,3153.0,4502.0,36.0,132.0,3.0,279379.0,4711.0
Egypt,7588.0,387.0,469.0,17.0,1815.0,5304.0,0.0,74.0,5.0,90000.0,879.0
Panama,7523.0,136.0,210.0,7.0,823.0,6490.0,88.0,1744.0,49.0,36483.0,8455.0
Australia,6875.0,26.0,97.0,1.0,5984.0,794.0,27.0,270.0,4.0,688656.0,27006.0
Malaysia,6428.0,45.0,107.0,1.0,4702.0,1619.0,22.0,199.0,3.0,222150.0,6864.0
Kuwait,6289.0,485.0,42.0,2.0,2219.0,4028.0,88.0,1473.0,10.0,196397.0,45988.0
Finland,5573.0,161.0,252.0,6.0,3500.0,1821.0,44.0,1006.0,45.0,108200.0,19528.0
Morocco,5408.0,189.0,183.0,2.0,2017.0,3208.0,1.0,147.0,5.0,52958.0,1435.0
Argentina,5208.0,188.0,273.0,9.0,1524.0,3411.0,148.0,115.0,6.0,72315.0,1600.0
Algeria,4997.0,159.0,476.0,6.0,2197.0,2324.0,22.0,114.0,11.0,6500.0,148.0
Moldova,4476.0,113.0,143.0,7.0,1658.0,2675.0,237.0,1110.0,35.0,20447.0,5069.0
Kazakhstan,4422.0,217.0,30.0,1.0,1408.0,2984.0,31.0,236.0,2.0,336480.0,17920.0
Bahrain,3934.0,214.0,8.0,0.0,1860.0,2066.0,4.0,2312.0,5.0,160341.0,94231.0
Luxembourg,3851.0,11.0,98.0,2.0,3452.0,301.0,20.0,6152.0,157.0,50533.0,80726.0
Afghanistan,3392.0,168.0,104.0,9.0,458.0,2830.0,7.0,87.0,3.0,13777.0,354.0
Nigeria,3145.0,195.0,103.0,5.0,534.0,2508.0,4.0,15.0,0.5,21208.0,103.0
Hungary,3111.0,46.0,373.0,10.0,759.0,1979.0,50.0,322.0,39.0,86743.0,8979.0
Ghana,3091.0,372.0,18.0,0.0,294.0,2779.0,4.0,99.0,0.6,129461.0,4166.0
Thailand,2989.0,1.0,55.0,1.0,2761.0,173.0,61.0,43.0,0.8,227860.0,3264.0
Oman,2903.0,168.0,13.0,0.0,888.0,2002.0,17.0,568.0,3.0,40459.0,7923.0
Armenia,2782.0,163.0,40.0,0.0,1135.0,1607.0,10.0,939.0,13.0,26929.0,9088.0
Greece,2663.0,21.0,147.0,1.0,1374.0,1142.0,36.0,255.0,14.0,87052.0,8352.0
Iraq,2480.0,49.0,102.0,0.0,1602.0,776.0,0.0,62.0,3.0,117726.0,2927.0
Cameroon,2265.0,161.0,108.0,44.0,1000.0,1157.0,12.0,85.0,4.0,0.0,0.0
Uzbekistan,2233.0,26.0,10.0,0.0,1577.0,646.0,8.0,67.0,0.3,325000.0,9710.0
Azerbaijan,2127.0,67.0,28.0,2.0,1536.0,563.0,18.0,210.0,3.0,169790.0,16746.0
Croatia,2119.0,7.0,85.0,2.0,1601.0,433.0,14.0,516.0,21.0,41053.0,10000.0
Bosnia and Herzegovina,1987.0,41.0,86.0,7.0,928.0,973.0,4.0,606.0,26.0,36492.0,11123.0
Guinea,1856.0,45.0,11.0,1.0,597.0,1248.0,0.0,141.0,0.8,0.0,0.0
Bolivia,1802.0,121.0,86.0,4.0,187.0,1529.0,3.0,154.0,7.0,7651.0,655.0
Iceland,1799.0,0.0,10.0,0.0,1750.0,39.0,0.0,5272.0,29.0,51663.0,151397.0
Bulgaria,1778.0,74.0,84.0,4.0,360.0,1334.0,38.0,256.0,12.0,51768.0,7450.0
Estonia,1713.0,2.0,55.0,0.0,264.0,1394.0,4.0,1291.0,41.0,58955.0,44443.0
Cuba,1703.0,18.0,69.0,0.0,1001.0,633.0,14.0,150.0,6.0,59648.0,5266.0
North Macedonia,1539.0,13.0,88.0,2.0,1057.0,394.0,21.0,739.0,42.0,17836.0,8561.0
Ivory Coast,1516.0,52.0,18.0,0.0,721.0,777.0,0.0,57.0,0.7,11448.0,434.0
New Zealand,1488.0,2.0,21.0,1.0,1316.0,151.0,2.0,309.0,4.0,160700.0,33325.0
Slovenia,1448.0,3.0,99.0,1.0,246.0,1103.0,14.0,697.0,48.0,58923.0,28343.0
Senegal,1433.0,104.0,12.0,1.0,493.0,928.0,6.0,86.0,0.7,18969.0,1133.0
Slovakia,1429.0,8.0,25.0,0.0,762.0,642.0,4.0,262.0,5.0,104606.0,19160.0
Lithuania,1428.0,5.0,48.0,2.0,718.0,662.0,17.0,525.0,18.0,156493.0,57486.0
Honduras,1270.0,92.0,93.0,10.0,122.0,1055.0,10.0,128.0,9.0,5653.0,571.0
Djibouti,1124.0,4.0,3.0,1.0,755.0,366.0,0.0,1138.0,3.0,14538.0,14715.0
Hong Kong,1041.0,0.0,4.0,0.0,932.0,105.0,2.0,139.0,0.5,154989.0,20674.0
Tunisia,1025.0,3.0,43.0,0.0,591.0,391.0,18.0,87.0,4.0,25555.0,2162.0
Latvia,900.0,4.0,17.0,0.0,464.0,419.0,3.0,477.0,9.0,68627.0,36384.0
Cyprus,883.0,5.0,15.0,0.0,296.0,572.0,15.0,731.0,12.0,66975.0,55472.0
Somalia,873.0,38.0,39.0,1.0,87.0,747.0,2.0,55.0,2.0,0.0,0.0
Kyrgyzstan,871.0,28.0,12.0,1.0,614.0,245.0,13.0,134.0,2.0,59490.0,9118.0
Sudan,852.0,74.0,49.0,4.0,80.0,723.0,0.0,19.0,1.0,0.0,0.0
Albania,832.0,12.0,31.0,0.0,595.0,206.0,7.0,289.0,11.0,9531.0,3312.0
DRC,797.0,92.0,35.0,1.0,92.0,670.0,0.0,9.0,0.4,0.0,0.0
Sri Lanka,797.0,26.0,9.0,0.0,215.0,573.0,1.0,37.0,0.4,29378.0,1372.0
Niger,770.0,7.0,38.0,0.0,561.0,171.0,0.0,32.0,2.0,5409.0,223.0
Guatemala,763.0,33.0,19.0,0.0,79.0,665.0,5.0,43.0,1.0,7200.0,402.0
Costa Rica,761.0,6.0,6.0,0.0,428.0,327.0,5.0,149.0,1.0,14448.0,2836.0
Andorra,751.0,0.0,46.0,0.0,521.0,184.0,15.0,9720.0,595.0,1673.0,21653.0
Lebanon,750.0,9.0,25.0,0.0,206.0,519.0,43.0,110.0,4.0,44701.0,6549.0
Mayotte,739.0,0.0,9.0,0.0,352.0,378.0,6.0,2709.0,33.0,3400.0,12463.0
Burkina Faso,729.0,41.0,48.0,0.0,555.0,126.0,0.0,35.0,2.0,0.0,0.0
Diamond Princess,712.0,0.0,13.0,0.0,645.0,54.0,4.0,0.0,0.0,0.0,0.0
Uruguay,673.0,3.0,17.0,0.0,486.0,170.0,10.0,194.0,5.0,24656.0,7098.0
El Salvador,633.0,46.0,15.0,2.0,219.0,399.0,4.0,98.0,2.0,33628.0,5185.0
Mali,631.0,19.0,32.0,0.0,261.0,338.0,0.0,31.0,2.0,2172.0,107.0
Maldives,617.0,44.0,2.0,1.0,20.0,595.0,2.0,1141.0,4.0,9863.0,18246.0
Georgia,610.0,6.0,9.0,0.0,269.0,332.0,6.0,153.0,2.0,20579.0,5159.0
San Marino,608.0,19.0,41.0,0.0,97.0,470.0,4.0,17919.0,1208.0,2660.0,78394.0
Kenya,582.0,47.0,26.0,2.0,190.0,366.0,1.0,11.0,0.5,25861.0,481.0
Channel Islands,545.0,0.0,40.0,0.0,406.0,99.0,0.0,3135.0,230.0,5342.0,30725.0
Malta,484.0,2.0,5.0,0.0,407.0,72.0,0.0,1096.0,11.0,38337.0,86825.0
Tanzania,480.0,0.0,16.0,0.0,167.0,297.0,7.0,8.0,0.3,0.0,0.0
Guinea-Bissau,475.0,62.0,2.0,1.0,24.0,449.0,0.0,241.0,1.0,1500.0,762.0
Jamaica,473.0,2.0,9.0,0.0,56.0,408.0,0.0,160.0,3.0,5993.0,2024.0
Jordan,473.0,2.0,9.0,0.0,377.0,87.0,5.0,46.0,0.9,97110.0,9518.0
Paraguay,440.0,9.0,10.0,0.0,142.0,288.0,9.0,62.0,1.0,11913.0,1670.0
Taiwan,439.0,1.0,6.0,0.0,339.0,94.0,0.0,18.0,0.3,65589.0,2754.0
Equatorial Guinea,439.0,124.0,4.0,1.0,13.0,422.0,0.0,313.0,3.0,854.0,609.0
Réunion,425.0,1.0,0.0,0.0,300.0,125.0,2.0,475.0,0.0,17200.0,19211.0
Gabon,397.0,0.0,6.0,0.0,93.0,298.0,1.0,178.0,3.0,724.0,325.0
Venezuela,379.0,18.0,10.0,0.0,176.0,193.0,1.0,13.0,0.4,490851.0,17262.0
Tajikistan,379.0,86.0,8.0,3.0,0.0,371.0,0.0,40.0,0.8,0.0,0.0
Palestine,374.0,3.0,2.0,0.0,174.0,198.0,0.0,73.0,0.4,34511.0,6765.0
Mauritius,332.0,0.0,10.0,0.0,320.0,2.0,3.0,261.0,8.0,55494.0,43635.0
Isle of Man,327.0,1.0,23.0,0.0,271.0,33.0,19.0,3846.0,270.0,3459.0,40678.0
Montenegro,324.0,0.0,8.0,0.0,261.0,55.0,2.0,516.0,13.0,7816.0,12445.0
Vietnam,271.0,0.0,0.0,0.0,232.0,39.0,8.0,3.0,0.0,261004.0,2681.0
Rwanda,268.0,7.0,0.0,0.0,130.0,138.0,0.0,21.0,0.0,37315.0,2881.0
Congo,264.0,28.0,10.0,0.0,30.0,224.0,0.0,48.0,2.0,0.0,0.0
Sierra Leone,225.0,26.0,14.0,3.0,54.0,157.0,0.0,28.0,2.0,0.0,0.0
Cabo Verde,191.0,5.0,2.0,0.0,38.0,151.0,0.0,344.0,4.0,791.0,1423.0
Faeroe Islands,187.0,0.0,0.0,0.0,185.0,2.0,0.0,3827.0,0.0,8241.0,168655.0
Martinique,182.0,1.0,14.0,0.0,83.0,85.0,5.0,485.0,37.0,0.0,0.0
Liberia,178.0,8.0,20.0,0.0,75.0,83.0,0.0,35.0,4.0,0.0,0.0
Sao Tome and Principe,174.0,0.0,3.0,0.0,4.0,167.0,0.0,794.0,14.0,175.0,799.0
Chad,170.0,0.0,17.0,0.0,43.0,110.0,0.0,10.0,1.0,0.0,0.0
Ethiopia,162.0,17.0,4.0,0.0,93.0,65.0,0.0,1.0,0.03,26517.0,231.0
Myanmar,161.0,0.0,6.0,0.0,50.0,105.0,0.0,3.0,0.1,9980.0,183.0
Madagascar,158.0,7.0,0.0,0.0,101.0,57.0,1.0,6.0,0.0,3907.0,141.0
Guadeloupe,152.0,0.0,13.0,1.0,104.0,35.0,4.0,380.0,32.0,0.0,0.0
Zambia,146.0,8.0,4.0,1.0,101.0,41.0,1.0,8.0,0.2,10270.0,559.0
Gibraltar,144.0,0.0,0.0,0.0,136.0,8.0,0.0,4274.0,0.0,3252.0,96524.0
Brunei ,139.0,1.0,1.0,0.0,131.0,7.0,2.0,318.0,2.0,14754.0,33725.0
French Guiana,138.0,5.0,1.0,0.0,111.0,26.0,2.0,462.0,3.0,0.0,0.0
Togo,128.0,0.0,9.0,0.0,77.0,42.0,0.0,15.0,1.0,8835.0,1067.0
Eswatini,123.0,4.0,2.0,1.0,12.0,109.0,0.0,106.0,2.0,714.0,615.0
Cambodia,122.0,0.0,0.0,0.0,120.0,2.0,1.0,7.0,0.0,12611.0,754.0
Bermuda,118.0,3.0,7.0,0.0,59.0,52.0,4.0,1895.0,112.0,3569.0,57308.0
Trinidad and Tobago,116.0,0.0,8.0,0.0,103.0,5.0,0.0,83.0,6.0,2121.0,1516.0
Haiti,101.0,0.0,12.0,0.0,10.0,79.0,0.0,9.0,1.0,1037.0,91.0
Aruba,101.0,0.0,2.0,0.0,89.0,10.0,4.0,946.0,19.0,1798.0,16841.0
Uganda,100.0,2.0,0.0,0.0,55.0,45.0,0.0,2.0,0.0,44110.0,964.0
Nepal,99.0,17.0,0.0,0.0,22.0,77.0,0.0,3.0,0.0,64492.0,2213.0
Benin,96.0,0.0,2.0,0.0,50.0,44.0,0.0,8.0,0.2,0.0,0.0
Monaco,95.0,0.0,4.0,0.0,82.0,9.0,1.0,2421.0,102.0,0.0,0.0
CAR,94.0,9.0,0.0,0.0,10.0,84.0,0.0,19.0,0.0,3498.0,724.0
Guyana,93.0,1.0,10.0,1.0,27.0,56.0,3.0,118.0,13.0,680.0,865.0
Bahamas,92.0,3.0,11.0,0.0,26.0,55.0,1.0,234.0,28.0,1500.0,3814.0
Barbados,82.0,0.0,7.0,0.0,47.0,28.0,4.0,285.0,24.0,2629.0,9148.0
Liechtenstein,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23605.0
Mozambique,81.0,0.0,0.0,0.0,21.0,60.0,0.0,3.0,0.0,3041.0,97.0
Cayman Islands,78.0,3.0,1.0,0.0,30.0,47.0,3.0,1187.0,15.0,3050.0,46408.0
Sint Maarten,76.0,0.0,14.0,0.0,44.0,18.0,7.0,1773.0,327.0,329.0,7673.0
Libya,64.0,1.0,3.0,0.0,24.0,37.0,0.0,9.0,0.4,2338.0,340.0
French Polynesia,60.0,0.0,0.0,0.0,54.0,6.0,1.0,214.0,0.0,2697.0,9601.0
South Sudan,58.0,6.0,0.0,0.0,0.0,58.0,0.0,5.0,0.0,1247.0,111.0
Syria,45.0,1.0,3.0,0.0,27.0,15.0,0.0,3.0,0.2,0.0,0.0
Macao,45.0,0.0,0.0,0.0,39.0,6.0,1.0,69.0,0.0,0.0,0.0
Malawi,43.0,2.0,3.0,0.0,9.0,31.0,1.0,2.0,0.2,961.0,50.0
Mongolia,41.0,0.0,0.0,0.0,13.0,28.0,0.0,13.0,0.0,8946.0,2729.0
Eritrea,39.0,0.0,0.0,0.0,30.0,9.0,0.0,11.0,0.0,0.0,0.0
Saint Martin,38.0,0.0,3.0,0.0,29.0,6.0,1.0,983.0,78.0,0.0,0.0
Angola,36.0,0.0,2.0,0.0,11.0,23.0,0.0,1.0,0.06,3000.0,91.0
Zimbabwe,34.0,0.0,4.0,0.0,5.0,25.0,0.0,2.0,0.3,7642.0,514.0
Yemen,25.0,3.0,5.0,1.0,1.0,19.0,0.0,0.8,0.2,120.0,4.0
Antigua and Barbuda,25.0,0.0,3.0,0.0,16.0,6.0,1.0,255.0,31.0,153.0,1562.0
Timor-Leste,24.0,0.0,0.0,0.0,20.0,4.0,0.0,18.0,0.0,664.0,504.0
Botswana,23.0,0.0,1.0,0.0,8.0,14.0,0.0,10.0,0.4,9066.0,3855.0
Grenada,21.0,0.0,0.0,0.0,13.0,8.0,4.0,187.0,0.0,1406.0,12495.0
Laos,19.0,0.0,0.0,0.0,9.0,10.0,0.0,3.0,0.0,2505.0,344.0
Belize,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1043.0,2623.0
Fiji,18.0,0.0,0.0,0.0,14.0,4.0,0.0,20.0,0.0,1300.0,1450.0
New Caledonia,18.0,0.0,0.0,0.0,17.0,1.0,1.0,63.0,0.0,5213.0,18259.0
Saint Lucia,18.0,0.0,0.0,0.0,15.0,3.0,0.0,98.0,0.0,446.0,2429.0
Gambia,17.0,0.0,1.0,0.0,9.0,7.0,0.0,7.0,0.4,562.0,233.0
St. Vincent Grenadines,17.0,0.0,0.0,0.0,9.0,8.0,0.0,153.0,0.0,137.0,1235.0
Nicaragua,16.0,0.0,5.0,0.0,7.0,4.0,0.0,2.0,0.8,0.0,0.0
Curaçao,16.0,0.0,1.0,0.0,13.0,2.0,0.0,98.0,6.0,374.0,2279.0
Dominica,16.0,0.0,0.0,0.0,14.0,2.0,0.0,222.0,0.0,416.0,5779.0
Namibia,16.0,0.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,1122.0,442.0
Burundi,15.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.08,284.0,24.0
Saint Kitts and Nevis,15.0,0.0,0.0,0.0,12.0,3.0,0.0,282.0,0.0,318.0,5978.0
Falkland Islands,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3736.0,0.0,388.0,111494.0
Turks and Caicos,12.0,0.0,1.0,0.0,6.0,5.0,0.0,310.0,26.0,107.0,2764.0
Vatican City,12.0,1.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0
Montserrat,11.0,0.0,1.0,0.0,7.0,3.0,1.0,2204.0,200.0,36.0,7212.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1362.0,23992.0
Seychelles,11.0,0.0,0.0,0.0,8.0,3.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Comoros,8.0,5.0,1.0,1.0,0.0,7.0,0.0,9.0,1.0,0.0,0.0
Mauritania,8.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.2,1842.0,396.0
Papua New Guinea,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,268.0
British Virgin Islands,7.0,0.0,1.0,0.0,3.0,3.0,0.0,232.0,33.0,132.0,4366.0
Bhutan,7.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,11373.0,14739.0
Caribbean Netherlands,6.0,0.0,0.0,0.0,0.0,6.0,0.0,229.0,0.0,110.0,4195.0
St. Barth,6.0,0.0,0.0,0.0,6.0,0.0,0.0,607.0,0.0,0.0,0.0
Western Sahara,6.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,0.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
