Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Hong Kong ,132.0,1.0,4.0,1.0,78.0,50.0,4.0,17.6
 Portugal ,112.0,34.0,0.0,0.0,1.0,111.0,1.0,11.0
 Iraq ,101.0,18.0,9.0,1.0,24.0,68.0,0.0,2.5
 Kuwait ,100.0,20.0,0.0,0.0,5.0,95.0,4.0,23.4
 Romania ,95.0,36.0,0.0,0.0,7.0,88.0,1.0,4.9
 Egypt ,93.0,13.0,2.0,0.0,27.0,64.0,0.0,0.9
 Ireland ,90.0,20.0,1.0,0.0,0.0,89.0,6.0,18.2
 Saudi Arabia ,86.0,41.0,0.0,0.0,1.0,85.0,0.0,2.5
 UAE ,85.0,0.0,0.0,0.0,20.0,65.0,2.0,8.6
 India ,82.0,8.0,2.0,1.0,10.0,70.0,0.0,0.1
 San Marino ,80.0,8.0,5.0,0.0,2.0,73.0,3.0,0.0
 Estonia ,79.0,52.0,0.0,0.0,0.0,79.0,0.0,59.6
 Lebanon ,77.0,9.0,3.0,0.0,1.0,73.0,3.0,11.3
 Thailand ,75.0,5.0,1.0,0.0,35.0,39.0,1.0,1.1
 Indonesia ,69.0,35.0,4.0,3.0,5.0,60.0,0.0,0.3
 Poland ,68.0,17.0,2.0,1.0,0.0,66.0,3.0,1.8
 Philippines ,64.0,12.0,6.0,1.0,2.0,56.0,1.0,0.6
 Taiwan ,50.0,1.0,1.0,0.0,20.0,29.0,0.0,2.1
 Russia ,45.0,11.0,0.0,0.0,8.0,37.0,0.0,0.3
 Vietnam ,44.0,0.0,0.0,0.0,16.0,28.0,0.0,0.5
 Chile ,43.0,10.0,0.0,0.0,0.0,43.0,0.0,2.2
 Luxembourg ,38.0,12.0,1.0,1.0,0.0,37.0,0.0,0.0
 Peru ,38.0,16.0,0.0,0.0,0.0,38.0,0.0,1.2
 Brunei ,37.0,12.0,0.0,0.0,0.0,37.0,0.0,0.0
 Serbia ,35.0,11.0,0.0,0.0,0.0,35.0,1.0,4.0
 Palestine ,35.0,4.0,0.0,0.0,0.0,35.0,0.0,6.9
 Argentina ,34.0,3.0,2.0,1.0,0.0,32.0,1.0,0.8
 Albania ,33.0,10.0,1.0,0.0,0.0,32.0,0.0,11.5
 Croatia ,32.0,5.0,0.0,0.0,1.0,31.0,0.0,7.8
 Slovakia ,32.0,11.0,0.0,0.0,0.0,32.0,0.0,5.9
 Bulgaria ,31.0,8.0,1.0,0.0,0.0,30.0,0.0,4.5
 Pakistan ,28.0,7.0,0.0,0.0,2.0,26.0,0.0,0.1
 Panama ,27.0,13.0,1.0,0.0,0.0,26.0,0.0,6.3
 Belarus ,27.0,6.0,0.0,0.0,3.0,24.0,0.0,2.9
 Algeria ,26.0,0.0,2.0,0.0,10.0,14.0,0.0,0.6
 Georgia ,25.0,0.0,0.0,0.0,0.0,25.0,1.0,6.3
 South Africa ,24.0,8.0,0.0,0.0,0.0,24.0,0.0,0.4
 Ecuador ,23.0,6.0,1.0,1.0,0.0,22.0,1.0,1.3
 Costa Rica ,23.0,0.0,0.0,0.0,0.0,23.0,1.0,4.5
 Senegal ,21.0,11.0,0.0,0.0,2.0,19.0,0.0,1.3
 Oman ,19.0,1.0,0.0,0.0,9.0,10.0,0.0,3.7
 Hungary ,19.0,3.0,0.0,0.0,0.0,19.0,0.0,2.0
 Bosnia and Herzegovina ,18.0,7.0,0.0,0.0,0.0,18.0,0.0,5.5
 Latvia ,17.0,1.0,0.0,0.0,1.0,16.0,0.0,9.0
 Tunisia ,16.0,3.0,0.0,0.0,0.0,16.0,2.0,1.4
 Colombia ,16.0,7.0,0.0,0.0,0.0,16.0,0.0,0.3
 Azerbaijan ,15.0,0.0,1.0,0.0,3.0,11.0,0.0,1.5
 Mexico ,15.0,3.0,0.0,0.0,4.0,11.0,1.0,0.1
 North Macedonia ,14.0,5.0,0.0,0.0,1.0,13.0,0.0,6.7
 Cyprus ,14.0,4.0,0.0,0.0,0.0,14.0,0.0,11.6
 Malta ,12.0,3.0,0.0,0.0,1.0,11.0,0.0,0.0
 Macao ,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
 Bolivia ,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.9
 Maldives ,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
 Armenia ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,2.7
 Jamaica ,8.0,6.0,0.0,0.0,0.0,8.0,0.0,2.7
 Morocco ,7.0,1.0,1.0,0.0,1.0,5.0,1.0,0.2
 Afghanistan ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2
 Cambodia ,7.0,2.0,0.0,0.0,1.0,6.0,0.0,0.4
 Lithuania ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,2.2
 New Zealand ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,1.2
 Sri Lanka ,6.0,3.0,0.0,0.0,1.0,5.0,0.0,0.3
 French Guiana ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Moldova ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.5
 Paraguay ,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.8
 Dominican Republic ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5
 Réunion ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
 Turkey ,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.1
 Cuba ,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4
 Kazakhstan ,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.2
 Liechtenstein ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
 Uruguay ,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.2
 Ukraine ,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.1
 Bangladesh ,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Faeroe Islands ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
 Martinique ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Puerto Rico ,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Aruba ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
 Burkina Faso ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 DRC ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 Ghana ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Honduras ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Venezuela ,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1
 Guyana ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
 Andorra ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Jordan ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ivory Coast ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Curaçao ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Ethiopia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Gabon ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guadeloupe ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guatemala ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Kenya ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Saint Lucia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Trinidad and Tobago ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
