Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Kazakhstan ,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.5
 Réunion ,9.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0
 New Zealand ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7
 Bangladesh ,8.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0
 Paraguay ,8.0,0.0,0.0,0.0,0.0,8.0,1.0,1.1
 Uruguay ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,2.3
 Uzbekistan ,8.0,4.0,0.0,0.0,0.0,8.0,0.0,0.2
 Guyana ,7.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0
 Liechtenstein ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
 Monaco ,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
 Channel Islands ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0
 Ghana ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2
 Guadeloupe ,6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
 Honduras ,6.0,3.0,0.0,0.0,0.0,6.0,0.0,0.6
 Ukraine ,5.0,2.0,1.0,0.0,0.0,4.0,0.0,0.1
 Andorra ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
 Ethiopia ,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
 Puerto Rico ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7
 Rwanda ,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4
 Cameroon ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Ivory Coast ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Trinidad and Tobago ,4.0,2.0,0.0,0.0,0.0,4.0,0.0,2.9
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guam ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Kenya ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1
 St. Barth ,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
 Seychelles ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guatemala ,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1
 Nigeria ,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Curaçao ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cayman Islands ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bahamas ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Benin ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Greenland ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Liberia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Somalia ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Tanzania ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
