Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop,Tot Deaths/1M pop
Denmark,3672.0,286.0,139.0,16.0,1193.0,2340.0,153.0,634.0,24.0
Chile,3404.0,0.0,18.0,0.0,335.0,3051.0,31.0,178.0,0.9
Malaysia,3333.0,217.0,53.0,3.0,827.0,2453.0,108.0,103.0,2.0
Romania,3183.0,445.0,118.0,3.0,283.0,2782.0,83.0,165.0,6.0
Ecuador,3163.0,0.0,120.0,0.0,65.0,2978.0,100.0,179.0,7.0
Poland,3149.0,203.0,59.0,2.0,56.0,3034.0,50.0,83.0,2.0
Philippines,3018.0,385.0,136.0,29.0,52.0,2830.0,1.0,28.0,1.0
Japan,2617.0,0.0,63.0,0.0,514.0,2040.0,60.0,21.0,0.5
India,2567.0,24.0,72.0,0.0,192.0,2303.0,0.0,2.0,0.05
Luxembourg,2487.0,0.0,30.0,0.0,80.0,2377.0,31.0,3973.0,48.0
Pakistan,2458.0,37.0,35.0,1.0,126.0,2297.0,10.0,11.0,0.2
Saudi Arabia,2039.0,154.0,21.0,0.0,351.0,1667.0,41.0,59.0,0.6
Indonesia,1986.0,196.0,181.0,11.0,134.0,1671.0,0.0,7.0,0.7
Thailand,1978.0,103.0,19.0,4.0,581.0,1378.0,23.0,28.0,0.3
Finland,1615.0,97.0,21.0,2.0,300.0,1294.0,68.0,291.0,4.0
Greece,1544.0,0.0,53.0,0.0,61.0,1430.0,91.0,148.0,5.0
Mexico,1510.0,132.0,50.0,13.0,633.0,827.0,1.0,12.0,0.4
Panama,1475.0,0.0,37.0,0.0,9.0,1429.0,50.0,342.0,9.0
South Africa,1462.0,0.0,5.0,0.0,95.0,1362.0,7.0,25.0,0.08
Peru,1414.0,0.0,55.0,0.0,537.0,822.0,51.0,43.0,2.0
Dominican Republic,1380.0,0.0,60.0,0.0,16.0,1304.0,147.0,127.0,6.0
Iceland,1364.0,45.0,4.0,0.0,309.0,1051.0,12.0,3997.0,12.0
Argentina,1265.0,0.0,37.0,1.0,256.0,972.0,0.0,28.0,0.8
Serbia,1171.0,0.0,31.0,0.0,42.0,1098.0,81.0,134.0,4.0
Colombia,1161.0,0.0,19.0,0.0,55.0,1087.0,50.0,23.0,0.4
Singapore,1114.0,65.0,5.0,1.0,266.0,843.0,24.0,190.0,0.9
Croatia,1079.0,68.0,8.0,1.0,92.0,979.0,39.0,263.0,2.0
UAE,1024.0,0.0,8.0,0.0,96.0,920.0,2.0,104.0,0.8
Algeria,986.0,0.0,86.0,0.0,61.0,839.0,0.0,22.0,2.0
Estonia,961.0,103.0,12.0,1.0,48.0,901.0,16.0,724.0,9.0
Qatar,949.0,0.0,3.0,0.0,72.0,874.0,37.0,329.0,1.0
Ukraine,942.0,45.0,23.0,1.0,19.0,900.0,16.0,22.0,0.5
Slovenia,934.0,37.0,20.0,3.0,70.0,844.0,31.0,449.0,10.0
New Zealand,868.0,71.0,1.0,0.0,103.0,764.0,2.0,180.0,0.2
Egypt,865.0,0.0,58.0,0.0,201.0,606.0,0.0,8.0,0.6
Hong Kong,845.0,43.0,4.0,0.0,173.0,668.0,8.0,113.0,0.5
Iraq,772.0,0.0,54.0,0.0,202.0,516.0,0.0,19.0,1.0
Armenia,736.0,73.0,7.0,0.0,43.0,686.0,30.0,248.0,2.0
Morocco,735.0,27.0,47.0,3.0,49.0,639.0,1.0,20.0,1.0
Diamond Princess,712.0,0.0,11.0,0.0,619.0,82.0,10.0,0.0,0.0
Lithuania,696.0,47.0,9.0,0.0,7.0,680.0,11.0,256.0,3.0
Bahrain,672.0,29.0,4.0,0.0,382.0,286.0,3.0,395.0,2.0
Hungary,623.0,38.0,26.0,5.0,43.0,554.0,17.0,64.0,3.0
Bosnia and Herzegovina,568.0,35.0,17.0,1.0,27.0,524.0,4.0,173.0,5.0
Lebanon,508.0,14.0,17.0,1.0,46.0,445.0,2.0,74.0,2.0
Moldova,505.0,0.0,6.0,0.0,23.0,476.0,65.0,125.0,1.0
Latvia,493.0,35.0,1.0,1.0,1.0,491.0,3.0,261.0,0.5
Bulgaria,477.0,20.0,12.0,2.0,30.0,435.0,18.0,69.0,2.0
Kazakhstan,460.0,25.0,6.0,3.0,29.0,425.0,6.0,24.0,0.3
Tunisia,455.0,0.0,14.0,0.0,5.0,436.0,10.0,38.0,1.0
Slovakia,450.0,24.0,1.0,0.0,10.0,439.0,3.0,82.0,0.2
Azerbaijan,443.0,43.0,5.0,0.0,32.0,406.0,7.0,44.0,0.5
Andorra,439.0,11.0,16.0,1.0,16.0,407.0,12.0,5682.0,207.0
North Macedonia,430.0,46.0,11.0,0.0,17.0,402.0,8.0,206.0,5.0
Kuwait,417.0,75.0,0.0,0.0,82.0,335.0,16.0,98.0,0.0
Costa Rica,396.0,0.0,2.0,0.0,6.0,388.0,11.0,78.0,0.4
Uruguay,369.0,19.0,4.0,0.0,68.0,297.0,13.0,106.0,1.0
Cyprus,356.0,0.0,10.0,0.0,28.0,318.0,11.0,295.0,8.0
Belarus,351.0,47.0,4.0,0.0,53.0,294.0,11.0,37.0,0.4
Taiwan,348.0,9.0,5.0,0.0,50.0,293.0,0.0,15.0,0.2
Réunion,308.0,0.0,0.0,0.0,40.0,268.0,3.0,344.0,0.0
Cameroon,306.0,0.0,7.0,0.0,10.0,289.0,0.0,12.0,0.3
Albania,304.0,27.0,16.0,0.0,89.0,199.0,7.0,106.0,6.0
Jordan,299.0,0.0,5.0,0.0,45.0,249.0,5.0,29.0,0.5
Burkina Faso,288.0,0.0,16.0,0.0,50.0,222.0,0.0,14.0,0.8
Afghanistan,273.0,0.0,6.0,0.0,10.0,257.0,0.0,7.0,0.2
Oman,252.0,21.0,1.0,0.0,57.0,194.0,3.0,49.0,0.2
San Marino,245.0,0.0,30.0,0.0,21.0,194.0,15.0,7221.0,884.0
Vietnam,237.0,4.0,0.0,0.0,85.0,152.0,3.0,2.0,0.0
Cuba,233.0,0.0,6.0,0.0,13.0,214.0,7.0,21.0,0.5
Honduras,222.0,3.0,15.0,1.0,3.0,204.0,10.0,22.0,2.0
Uzbekistan,221.0,16.0,2.0,0.0,25.0,194.0,8.0,7.0,0.06
Channel Islands,210.0,17.0,4.0,1.0,0.0,206.0,0.0,1208.0,23.0
Senegal,207.0,12.0,1.0,0.0,66.0,140.0,1.0,12.0,0.06
Ghana,204.0,0.0,5.0,0.0,31.0,168.0,2.0,7.0,0.2
Malta,202.0,6.0,0.0,0.0,2.0,200.0,2.0,457.0,0.0
Ivory Coast,194.0,0.0,1.0,0.0,15.0,178.0,0.0,7.0,0.04
Nigeria,190.0,6.0,2.0,0.0,20.0,168.0,0.0,0.9,0.01
Faeroe Islands,179.0,2.0,0.0,0.0,91.0,88.0,1.0,3663.0,0.0
Palestine,171.0,10.0,1.0,0.0,18.0,152.0,0.0,34.0,0.2
Mauritius,169.0,0.0,7.0,0.0,0.0,162.0,1.0,133.0,6.0
Montenegro,160.0,16.0,2.0,0.0,0.0,158.0,4.0,255.0,3.0
Sri Lanka,152.0,1.0,4.0,0.0,24.0,124.0,5.0,7.0,0.2
Georgia,148.0,14.0,0.0,0.0,27.0,121.0,6.0,37.0,0.0
Venezuela,146.0,0.0,5.0,0.0,43.0,98.0,6.0,5.0,0.2
Martinique,138.0,0.0,3.0,0.0,27.0,108.0,19.0,368.0,8.0
DRC,134.0,0.0,13.0,0.0,3.0,118.0,0.0,1.0,0.1
Brunei ,134.0,1.0,1.0,0.0,65.0,68.0,3.0,306.0,2.0
Bolivia,132.0,9.0,9.0,1.0,1.0,122.0,3.0,11.0,0.8
Kyrgyzstan,130.0,14.0,1.0,1.0,5.0,124.0,5.0,20.0,0.2
Guadeloupe,128.0,0.0,6.0,0.0,24.0,98.0,14.0,320.0,15.0
Kenya,122.0,12.0,4.0,1.0,4.0,114.0,2.0,2.0,0.07
Mayotte,116.0,0.0,1.0,0.0,10.0,105.0,3.0,425.0,4.0
Isle of Man,114.0,19.0,1.0,0.0,0.0,113.0,0.0,1341.0,12.0
Cambodia,114.0,4.0,0.0,0.0,35.0,79.0,1.0,7.0,0.0
Niger,98.0,0.0,5.0,0.0,0.0,93.0,0.0,4.0,0.2
Trinidad and Tobago,97.0,3.0,6.0,1.0,1.0,90.0,0.0,69.0,4.0
Paraguay,92.0,15.0,3.0,0.0,4.0,85.0,4.0,13.0,0.4
Gibraltar,88.0,0.0,0.0,0.0,46.0,42.0,0.0,2612.0,0.0
Rwanda,84.0,0.0,0.0,0.0,0.0,84.0,0.0,6.0,0.0
Liechtenstein,75.0,0.0,0.0,0.0,0.0,75.0,0.0,1967.0,0.0
Bangladesh,61.0,5.0,6.0,0.0,26.0,29.0,1.0,0.4,0.04
Monaco,60.0,0.0,1.0,0.0,2.0,57.0,2.0,1529.0,25.0
Aruba,60.0,0.0,0.0,0.0,1.0,59.0,0.0,562.0,0.0
Madagascar,59.0,0.0,0.0,0.0,0.0,59.0,6.0,2.0,0.0
Guinea,52.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0,0.0
French Guiana,51.0,0.0,0.0,0.0,15.0,36.0,0.0,171.0,0.0
Djibouti,49.0,9.0,0.0,0.0,8.0,41.0,0.0,50.0,0.0
Jamaica,47.0,0.0,3.0,0.0,2.0,42.0,0.0,16.0,1.0
Guatemala,47.0,0.0,1.0,0.0,12.0,34.0,1.0,3.0,0.06
El Salvador,46.0,5.0,2.0,0.0,0.0,44.0,4.0,7.0,0.3
Barbados,46.0,0.0,0.0,0.0,0.0,46.0,0.0,160.0,0.0
Uganda,45.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0
Macao,42.0,1.0,0.0,0.0,10.0,32.0,0.0,65.0,0.0
Togo,40.0,1.0,3.0,1.0,17.0,20.0,0.0,5.0,0.4
Zambia,39.0,0.0,1.0,0.0,2.0,36.0,0.0,2.0,0.05
French Polynesia,37.0,0.0,0.0,0.0,0.0,37.0,1.0,132.0,0.0
Mali,36.0,0.0,3.0,0.0,0.0,33.0,0.0,2.0,0.1
Bermuda,35.0,0.0,0.0,0.0,11.0,24.0,0.0,562.0,0.0
Ethiopia,35.0,6.0,0.0,0.0,3.0,32.0,2.0,0.3,0.0
Cayman Islands,28.0,0.0,1.0,0.0,0.0,27.0,0.0,426.0,15.0
Bahamas,24.0,0.0,1.0,0.0,1.0,22.0,1.0,61.0,3.0
Sint Maarten,23.0,5.0,2.0,1.0,6.0,15.0,0.0,536.0,47.0
Congo,22.0,0.0,2.0,0.0,2.0,18.0,0.0,4.0,0.4
Saint Martin,22.0,0.0,1.0,0.0,2.0,19.0,0.0,569.0,26.0
Eritrea,22.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0
Gabon,21.0,0.0,1.0,0.0,1.0,19.0,0.0,9.0,0.4
Myanmar,20.0,0.0,1.0,0.0,0.0,19.0,0.0,0.4,0.02
Tanzania,20.0,0.0,1.0,0.0,3.0,16.0,0.0,0.3,0.02
Guyana,19.0,0.0,4.0,0.0,0.0,15.0,0.0,24.0,5.0
Maldives,19.0,0.0,0.0,0.0,13.0,6.0,0.0,35.0,0.0
Haiti,18.0,2.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0
New Caledonia,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0
Syria,16.0,0.0,2.0,0.0,0.0,14.0,0.0,0.9,0.1
Equatorial Guinea,15.0,0.0,0.0,0.0,1.0,14.0,0.0,11.0,0.0
Mongolia,14.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,0.0
Namibia,14.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,0.0
Benin,13.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0
Saint Lucia,13.0,0.0,0.0,0.0,1.0,12.0,0.0,71.0,0.0
Dominica,12.0,0.0,0.0,0.0,0.0,12.0,0.0,167.0,0.0
Curaçao,11.0,0.0,1.0,0.0,3.0,7.0,0.0,67.0,6.0
Libya,11.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,0.1
Greenland,10.0,0.0,0.0,0.0,3.0,7.0,0.0,176.0,0.0
Grenada,10.0,0.0,0.0,0.0,0.0,10.0,0.0,89.0,0.0
Laos,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
Mozambique,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3,0.0
Seychelles,10.0,0.0,0.0,0.0,0.0,10.0,0.0,102.0,0.0
Suriname,10.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0
Zimbabwe,9.0,0.0,1.0,0.0,0.0,8.0,0.0,0.6,0.07
Antigua and Barbuda,9.0,0.0,0.0,0.0,0.0,9.0,0.0,92.0,0.0
Guinea-Bissau,9.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0
Saint Kitts and Nevis,9.0,0.0,0.0,0.0,0.0,9.0,0.0,169.0,0.0
Eswatini,9.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0
Angola,8.0,0.0,2.0,0.0,1.0,5.0,0.0,0.2,0.06
Sudan,8.0,0.0,2.0,0.0,2.0,4.0,0.0,0.2,0.05
CAR,8.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Chad,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.5,0.0
Fiji,7.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0
Vatican City,7.0,0.0,0.0,0.0,0.0,7.0,0.0,8739.0,0.0
Cabo Verde,6.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,2.0
Mauritania,6.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.2
Nepal,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.2,0.0
Liberia,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
St. Barth,6.0,0.0,0.0,0.0,1.0,5.0,0.0,607.0,0.0
Nicaragua,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.8,0.2
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0
Montserrat,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1002.0,0.0
Somalia,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.3,0.0
Turks and Caicos,5.0,0.0,0.0,0.0,0.0,5.0,0.0,129.0,0.0
Botswana,4.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.4
Gambia,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.4
Anguilla,3.0,0.0,0.0,0.0,0.0,3.0,0.0,200.0,0.0
Belize,3.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0
British Virgin Islands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,99.0,0.0
Burundi,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0
Malawi,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0
Caribbean Netherlands,2.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,0.0
St. Vincent Grenadines,2.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0
Sierra Leone,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0
Papua New Guinea,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0
China,81620.0,31.0,3322.0,4.0,76571.0,1727.0,379.0,57.0,2.0
