Country/Other,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop 
UAE,2990.0,331.0,14.0,2.0,268.0,2708.0,1.0,302.0,1.0,593095.0,59967.0
Serbia,2867.0,201.0,66.0,1.0,118.0,2683.0,127.0,328.0,8.0,12347.0,1413.0
Panama,2752.0,224.0,66.0,3.0,16.0,2670.0,107.0,638.0,15.0,11776.0,2729.0
Finland,2605.0,118.0,42.0,2.0,300.0,2263.0,82.0,470.0,8.0,39000.0,7039.0
Thailand,2423.0,54.0,32.0,2.0,940.0,1451.0,61.0,35.0,0.5,71860.0,1030.0
Qatar,2376.0,166.0,6.0,0.0,206.0,2164.0,37.0,825.0,2.0,43144.0,14975.0
Dominican Republic,2349.0,238.0,118.0,10.0,80.0,2151.0,147.0,217.0,11.0,7151.0,659.0
Colombia,2223.0,169.0,69.0,14.0,174.0,1980.0,85.0,44.0,1.0,34910.0,686.0
Greece,1955.0,71.0,87.0,4.0,269.0,1599.0,79.0,188.0,8.0,33634.0,3227.0
South Africa,1934.0,89.0,18.0,0.0,95.0,1821.0,7.0,33.0,0.3,68874.0,1161.0
Singapore,1910.0,287.0,6.0,0.0,460.0,1444.0,29.0,326.0,1.0,65000.0,11110.0
Argentina,1894.0,99.0,79.0,14.0,365.0,1450.0,96.0,42.0,2.0,14850.0,329.0
Ukraine,1892.0,224.0,57.0,5.0,45.0,1790.0,33.0,43.0,1.0,20608.0,471.0
Egypt,1699.0,139.0,118.0,15.0,348.0,1233.0,0.0,17.0,1.0,25000.0,244.0
Algeria,1666.0,94.0,235.0,30.0,347.0,1084.0,46.0,38.0,5.0,3359.0,77.0
Iceland,1648.0,32.0,6.0,0.0,688.0,954.0,11.0,4829.0,18.0,32663.0,95718.0
Belarus,1486.0,420.0,16.0,3.0,139.0,1331.0,55.0,157.0,2.0,49000.0,5186.0
Croatia,1407.0,64.0,20.0,1.0,219.0,1168.0,34.0,343.0,5.0,13680.0,3332.0
Morocco,1374.0,99.0,97.0,4.0,109.0,1168.0,1.0,37.0,3.0,6116.0,166.0
Moldova,1289.0,115.0,29.0,2.0,50.0,1210.0,80.0,320.0,7.0,5108.0,1266.0
New Zealand,1239.0,29.0,1.0,0.0,317.0,921.0,4.0,257.0,0.2,51165.0,10610.0
Iraq,1232.0,30.0,69.0,0.0,496.0,667.0,0.0,31.0,2.0,30466.0,757.0
Estonia,1207.0,22.0,24.0,0.0,83.0,1100.0,9.0,910.0,18.0,26416.0,19914.0
Slovenia,1124.0,33.0,43.0,3.0,128.0,953.0,34.0,541.0,21.0,31813.0,15303.0
Hungary,980.0,85.0,66.0,8.0,96.0,818.0,17.0,101.0,7.0,27826.0,2880.0
Hong Kong,974.0,13.0,4.0,0.0,293.0,677.0,14.0,130.0,0.5,96709.0,12900.0
Lithuania,955.0,43.0,16.0,1.0,8.0,931.0,21.0,351.0,6.0,32809.0,12052.0
Azerbaijan,926.0,104.0,9.0,1.0,101.0,816.0,27.0,91.0,0.9,57371.0,5658.0
Armenia,921.0,40.0,10.0,1.0,138.0,773.0,30.0,311.0,3.0,5823.0,1965.0
Kuwait,910.0,55.0,1.0,0.0,111.0,798.0,22.0,213.0,0.2,0.0,0.0
Bahrain,887.0,64.0,5.0,0.0,519.0,363.0,3.0,521.0,3.0,55096.0,32379.0
Bosnia and Herzegovina,858.0,54.0,35.0,1.0,101.0,722.0,4.0,262.0,11.0,6911.0,2106.0
Cameroon,803.0,73.0,12.0,2.0,61.0,730.0,0.0,30.0,0.5,0.0,0.0
Kazakhstan,781.0,54.0,8.0,1.0,60.0,713.0,21.0,42.0,0.4,59371.0,3162.0
Diamond Princess,712.0,0.0,11.0,0.0,619.0,82.0,10.0,0.0,0.0,0.0,0.0
Slovakia,701.0,19.0,2.0,0.0,23.0,676.0,5.0,128.0,0.4,21371.0,3914.0
North Macedonia,663.0,46.0,30.0,1.0,37.0,596.0,15.0,318.0,14.0,6571.0,3154.0
Tunisia,643.0,15.0,25.0,1.0,25.0,593.0,78.0,54.0,2.0,9570.0,810.0
Bulgaria,618.0,25.0,24.0,0.0,48.0,546.0,32.0,89.0,3.0,15899.0,2288.0
Latvia,589.0,12.0,3.0,1.0,16.0,570.0,3.0,312.0,2.0,25458.0,13497.0
Andorra,583.0,19.0,25.0,2.0,58.0,500.0,17.0,7545.0,324.0,1673.0,21653.0
Lebanon,582.0,6.0,19.0,0.0,67.0,496.0,29.0,85.0,3.0,12524.0,1835.0
Uzbekistan,582.0,37.0,3.0,0.0,38.0,541.0,8.0,17.0,0.09,70000.0,2091.0
Cyprus,564.0,38.0,10.0,1.0,53.0,501.0,13.0,467.0,8.0,14273.0,11822.0
Costa Rica,539.0,37.0,3.0,0.0,30.0,506.0,13.0,106.0,0.6,6298.0,1236.0
Cuba,515.0,58.0,15.0,3.0,28.0,472.0,15.0,45.0,1.0,9410.0,831.0
Afghanistan,484.0,40.0,15.0,1.0,32.0,437.0,0.0,12.0,0.4,0.0,0.0
Oman,457.0,38.0,3.0,1.0,109.0,345.0,3.0,89.0,0.6,0.0,0.0
Uruguay,456.0,0.0,7.0,0.0,192.0,257.0,14.0,131.0,2.0,6175.0,1778.0
Ivory Coast,444.0,60.0,3.0,0.0,52.0,389.0,0.0,17.0,0.1,0.0,0.0
Burkina Faso,443.0,29.0,24.0,1.0,146.0,273.0,0.0,21.0,1.0,0.0,0.0
Niger,410.0,68.0,11.0,0.0,40.0,359.0,0.0,17.0,0.5,4251.0,176.0
Albania,409.0,9.0,23.0,1.0,165.0,221.0,7.0,142.0,8.0,3223.0,1120.0
Taiwan,380.0,1.0,5.0,0.0,80.0,295.0,0.0,16.0,0.2,42315.0,1777.0
Ghana,378.0,65.0,6.0,0.0,3.0,369.0,2.0,12.0,0.2,12046.0,388.0
Jordan,372.0,14.0,7.0,1.0,161.0,204.0,5.0,36.0,0.7,17000.0,1666.0
Réunion,362.0,0.0,0.0,0.0,40.0,322.0,4.0,404.0,0.0,0.0,0.0
Channel Islands,361.0,10.0,8.0,0.0,40.0,313.0,0.0,2076.0,46.0,1157.0,6655.0
Honduras,343.0,31.0,23.0,1.0,6.0,314.0,10.0,35.0,2.0,0.0,0.0
Malta,337.0,38.0,2.0,1.0,16.0,319.0,4.0,763.0,5.0,13732.0,31100.0
San Marino,333.0,25.0,34.0,0.0,49.0,250.0,14.0,9814.0,1002.0,846.0,24933.0
Bangladesh,330.0,112.0,21.0,1.0,33.0,276.0,1.0,2.0,0.1,6175.0,37.0
Mauritius,314.0,41.0,7.0,0.0,23.0,284.0,3.0,247.0,6.0,6730.0,5292.0
Nigeria,288.0,12.0,7.0,1.0,51.0,230.0,2.0,1.0,0.03,5000.0,24.0
Kyrgyzstan,280.0,10.0,4.0,0.0,35.0,241.0,5.0,43.0,0.6,9618.0,1474.0
Bolivia,264.0,54.0,18.0,3.0,2.0,244.0,3.0,23.0,2.0,591.0,51.0
Palestine,263.0,0.0,1.0,0.0,44.0,218.0,0.0,52.0,0.2,16068.0,3150.0
Vietnam,255.0,4.0,0.0,0.0,128.0,127.0,8.0,3.0,0.0,114241.0,1174.0
Montenegro,252.0,4.0,2.0,0.0,4.0,246.0,7.0,401.0,3.0,2329.0,3708.0
Senegal,250.0,6.0,2.0,0.0,123.0,125.0,1.0,15.0,0.1,0.0,0.0
Georgia,218.0,7.0,3.0,0.0,51.0,164.0,6.0,55.0,0.8,3271.0,820.0
Guinea,194.0,30.0,0.0,0.0,11.0,183.0,0.0,15.0,0.0,0.0,0.0
Sri Lanka,190.0,1.0,7.0,0.0,49.0,134.0,5.0,9.0,0.3,3248.0,152.0
Isle of Man,190.0,32.0,1.0,0.0,92.0,97.0,12.0,2234.0,12.0,1879.0,22097.0
Kenya,184.0,5.0,7.0,1.0,12.0,165.0,2.0,3.0,0.1,5278.0,98.0
Mayotte,184.0,0.0,2.0,0.0,26.0,156.0,4.0,674.0,7.0,1100.0,4032.0
Faeroe Islands,184.0,0.0,0.0,0.0,136.0,48.0,0.0,3766.0,0.0,5299.0,108446.0
DRC,180.0,0.0,18.0,0.0,9.0,153.0,0.0,2.0,0.2,0.0,0.0
Venezuela,171.0,4.0,9.0,0.0,84.0,78.0,6.0,6.0,0.3,139282.0,4898.0
Martinique,154.0,0.0,6.0,0.0,50.0,98.0,19.0,410.0,16.0,0.0,0.0
Guadeloupe,143.0,2.0,8.0,0.0,67.0,68.0,13.0,357.0,20.0,0.0,0.0
Djibouti,140.0,5.0,1.0,1.0,28.0,111.0,0.0,142.0,1.0,3399.0,3440.0
Brunei ,135.0,0.0,1.0,0.0,92.0,42.0,3.0,309.0,2.0,8985.0,20538.0
Paraguay,124.0,5.0,5.0,0.0,18.0,101.0,1.0,17.0,0.7,2039.0,286.0
Gibraltar,123.0,3.0,0.0,0.0,60.0,63.0,1.0,3651.0,0.0,1511.0,44849.0
Cambodia,119.0,2.0,0.0,0.0,62.0,57.0,1.0,7.0,0.0,5768.0,345.0
Rwanda,113.0,3.0,0.0,0.0,7.0,106.0,0.0,9.0,0.0,806.0,62.0
Trinidad and Tobago,109.0,2.0,8.0,0.0,1.0,100.0,0.0,78.0,6.0,987.0,705.0
El Salvador,103.0,10.0,6.0,1.0,14.0,83.0,3.0,16.0,0.9,0.0,0.0
Guatemala,95.0,8.0,3.0,0.0,17.0,75.0,3.0,5.0,0.2,1134.0,63.0
Madagascar,93.0,0.0,0.0,0.0,11.0,82.0,1.0,3.0,0.0,0.0,0.0
Monaco,84.0,3.0,1.0,0.0,5.0,78.0,4.0,2141.0,25.0,0.0,0.0
French Guiana,83.0,0.0,0.0,0.0,43.0,40.0,1.0,278.0,0.0,0.0,0.0
Aruba,82.0,5.0,0.0,0.0,20.0,62.0,0.0,768.0,0.0,1008.0,9441.0
Liechtenstein,78.0,0.0,1.0,0.0,55.0,22.0,0.0,2046.0,26.0,900.0,23605.0
Mali,74.0,15.0,7.0,0.0,22.0,45.0,0.0,4.0,0.3,0.0,0.0
Togo,73.0,3.0,3.0,0.0,24.0,46.0,0.0,9.0,0.4,1747.0,211.0
Barbados,66.0,3.0,3.0,0.0,11.0,52.0,4.0,230.0,10.0,694.0,2415.0
Jamaica,63.0,0.0,4.0,0.0,12.0,47.0,0.0,21.0,1.0,907.0,306.0
Congo,60.0,15.0,5.0,0.0,5.0,50.0,0.0,11.0,0.9,0.0,0.0
Ethiopia,56.0,1.0,2.0,0.0,4.0,50.0,2.0,0.5,0.02,2790.0,24.0
Uganda,53.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0,3310.0,72.0
French Polynesia,51.0,0.0,0.0,0.0,0.0,51.0,0.0,182.0,0.0,744.0,2649.0
Bermuda,48.0,9.0,4.0,1.0,25.0,19.0,0.0,771.0,64.0,354.0,5684.0
Cayman Islands,45.0,0.0,1.0,0.0,6.0,38.0,0.0,685.0,15.0,479.0,7288.0
Macao,45.0,0.0,0.0,0.0,10.0,35.0,1.0,69.0,0.0,0.0,0.0
Gabon,44.0,10.0,1.0,0.0,1.0,42.0,0.0,20.0,0.4,0.0,0.0
Sint Maarten,43.0,3.0,6.0,0.0,1.0,36.0,2.0,1003.0,140.0,112.0,2612.0
Bahamas,41.0,1.0,8.0,1.0,5.0,28.0,1.0,104.0,20.0,0.0,0.0
Zambia,39.0,0.0,1.0,0.0,24.0,14.0,1.0,2.0,0.05,1239.0,67.0
Guyana,37.0,0.0,6.0,0.0,8.0,23.0,4.0,47.0,8.0,145.0,184.0
Guinea-Bissau,36.0,3.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,1500.0,762.0
Eritrea,33.0,0.0,0.0,0.0,0.0,33.0,0.0,9.0,0.0,0.0,0.0
Saint Martin,32.0,0.0,2.0,0.0,7.0,23.0,6.0,828.0,52.0,0.0,0.0
Liberia,31.0,0.0,4.0,0.0,3.0,24.0,0.0,6.0,0.8,0.0,0.0
Haiti,30.0,3.0,2.0,1.0,0.0,28.0,0.0,3.0,0.2,257.0,23.0
Benin,26.0,0.0,1.0,0.0,5.0,20.0,0.0,2.0,0.08,0.0,0.0
Tanzania,25.0,0.0,1.0,0.0,5.0,19.0,0.0,0.4,0.02,0.0,0.0
Libya,24.0,3.0,1.0,0.0,8.0,15.0,0.0,3.0,0.1,492.0,72.0
Myanmar,23.0,1.0,3.0,0.0,2.0,18.0,0.0,0.4,0.06,1246.0,23.0
Angola,19.0,0.0,2.0,0.0,2.0,15.0,0.0,0.6,0.06,0.0,0.0
Antigua and Barbuda,19.0,0.0,2.0,0.0,0.0,17.0,1.0,194.0,20.0,40.0,408.0
Syria,19.0,0.0,2.0,0.0,4.0,13.0,0.0,1.0,0.1,0.0,0.0
Maldives,19.0,0.0,0.0,0.0,13.0,6.0,0.0,35.0,0.0,0.0,0.0
Equatorial Guinea,18.0,0.0,0.0,0.0,3.0,15.0,0.0,13.0,0.0,854.0,609.0
New Caledonia,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0,2320.0,8126.0
Mozambique,17.0,0.0,0.0,0.0,1.0,16.0,0.0,0.5,0.0,483.0,15.0
Laos,16.0,1.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,903.0,124.0
Mongolia,16.0,0.0,0.0,0.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0
Namibia,16.0,0.0,0.0,0.0,3.0,13.0,0.0,6.0,0.0,362.0,142.0
Sudan,15.0,1.0,2.0,0.0,2.0,11.0,0.0,0.3,0.05,0.0,0.0
Dominica,15.0,0.0,0.0,0.0,1.0,14.0,0.0,208.0,0.0,293.0,4070.0
Fiji,15.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0
Curaçao,14.0,0.0,1.0,0.0,7.0,6.0,0.0,85.0,6.0,0.0,0.0
Saint Lucia,14.0,0.0,0.0,0.0,1.0,13.0,0.0,76.0,0.0,0.0,0.0
Botswana,13.0,7.0,1.0,0.0,0.0,12.0,0.0,6.0,0.4,1154.0,491.0
Somalia,12.0,0.0,1.0,0.0,1.0,10.0,0.0,0.8,0.06,0.0,0.0
Grenada,12.0,0.0,0.0,0.0,0.0,12.0,2.0,107.0,0.0,45.0,400.0
St. Vincent Grenadines,12.0,4.0,0.0,0.0,1.0,11.0,0.0,108.0,0.0,56.0,505.0
Eswatini,12.0,0.0,0.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0
Zimbabwe,11.0,0.0,3.0,0.0,0.0,8.0,0.0,0.7,0.2,371.0,25.0
Chad,11.0,1.0,0.0,0.0,2.0,9.0,0.0,0.7,0.0,0.0,0.0
Greenland,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,770.0,13564.0
Saint Kitts and Nevis,11.0,0.0,0.0,0.0,0.0,11.0,0.0,207.0,0.0,183.0,3440.0
Seychelles,11.0,0.0,0.0,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0
Suriname,10.0,0.0,1.0,0.0,4.0,5.0,0.0,17.0,2.0,0.0,0.0
MS Zaandam,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Belize,9.0,1.0,1.0,0.0,0.0,8.0,1.0,23.0,3.0,364.0,915.0
Nepal,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.3,0.0,2895.0,99.0
Montserrat,9.0,0.0,0.0,0.0,0.0,9.0,1.0,1803.0,0.0,36.0,7212.0
Malawi,8.0,0.0,1.0,0.0,0.0,7.0,1.0,0.4,0.05,0.0,0.0
Turks and Caicos,8.0,0.0,1.0,0.0,0.0,7.0,0.0,207.0,26.0,61.0,1576.0
CAR,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
Vatican City,8.0,0.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
Cabo Verde,7.0,0.0,1.0,0.0,1.0,5.0,0.0,13.0,2.0,0.0,0.0
Mauritania,7.0,1.0,1.0,0.0,2.0,4.0,0.0,2.0,0.2,258.0,55.0
Nicaragua,7.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.2,0.0,0.0
Sierra Leone,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9,0.0,0.0,0.0
St. Barth,6.0,0.0,0.0,0.0,1.0,5.0,0.0,607.0,0.0,0.0,0.0
Bhutan,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,1166.0,1511.0
Falkland Islands,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1437.0,0.0,137.0,39368.0
Gambia,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.4,0.0,0.0
Sao Tome and Principe,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
Western Sahara,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
Anguilla,3.0,0.0,0.0,0.0,0.0,3.0,0.0,200.0,0.0,0.0,0.0
British Virgin Islands,3.0,0.0,0.0,0.0,0.0,3.0,0.0,99.0,0.0,0.0,0.0
Burundi,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0
South Sudan,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0
Caribbean Netherlands,2.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,0.0,10.0,381.0
Papua New Guinea,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,72.0,8.0
Saint Pierre Miquelon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
Timor-Leste,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0
