Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/1M pop
 Indonesia ,117.0,21.0,5.0,0.0,8.0,104.0,0.0,0.4
 Thailand ,114.0,32.0,1.0,0.0,35.0,78.0,1.0,1.6
 Kuwait ,112.0,8.0,0.0,0.0,9.0,103.0,4.0,26.2
 Poland ,111.0,7.0,3.0,0.0,13.0,95.0,3.0,2.9
 Iraq ,110.0,0.0,10.0,0.0,26.0,74.0,0.0,2.7
 Egypt ,110.0,0.0,2.0,0.0,27.0,81.0,0.0,1.1
 India ,108.0,8.0,2.0,0.0,10.0,96.0,0.0,0.1
 Saudi Arabia ,103.0,0.0,0.0,0.0,2.0,101.0,0.0,3.0
 San Marino ,101.0,0.0,5.0,0.0,4.0,92.0,3.0,0.0
 Lebanon ,99.0,6.0,3.0,0.0,1.0,95.0,3.0,14.5
 UAE ,86.0,1.0,0.0,0.0,20.0,66.0,2.0,8.7
 Chile ,61.0,0.0,0.0,0.0,0.0,61.0,0.0,3.2
 Luxembourg ,59.0,8.0,1.0,0.0,0.0,58.0,0.0,0.0
 Taiwan ,59.0,6.0,1.0,0.0,20.0,38.0,0.0,2.5
 Russia ,59.0,0.0,0.0,0.0,8.0,51.0,0.0,0.4
 Slovakia ,54.0,10.0,0.0,0.0,0.0,54.0,0.0,9.9
 Pakistan ,53.0,20.0,0.0,0.0,2.0,51.0,0.0,0.2
 Vietnam ,53.0,0.0,0.0,0.0,16.0,37.0,0.0,0.5
 South Africa ,51.0,13.0,0.0,0.0,0.0,51.0,0.0,0.9
 Brunei ,50.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0
 Algeria ,48.0,9.0,4.0,1.0,10.0,34.0,0.0,1.1
 Croatia ,46.0,7.0,0.0,0.0,2.0,44.0,0.0,11.2
 Serbia ,46.0,0.0,0.0,0.0,1.0,45.0,1.0,5.3
 Argentina ,45.0,0.0,2.0,0.0,0.0,43.0,1.0,1.0
 Bulgaria ,43.0,2.0,2.0,0.0,0.0,41.0,0.0,6.2
 Panama ,43.0,0.0,1.0,0.0,0.0,42.0,0.0,10.0
 Peru ,43.0,0.0,0.0,0.0,0.0,43.0,0.0,1.3
 Albania ,42.0,4.0,1.0,0.0,0.0,41.0,2.0,14.6
 Mexico ,41.0,15.0,0.0,0.0,4.0,37.0,1.0,0.3
 Palestine ,38.0,0.0,0.0,0.0,0.0,38.0,0.0,7.4
 Hungary ,32.0,2.0,1.0,1.0,1.0,30.0,0.0,3.3
 Georgia ,30.0,0.0,0.0,0.0,1.0,29.0,1.0,7.5
 Latvia ,30.0,4.0,0.0,0.0,1.0,29.0,0.0,15.9
 Ecuador ,28.0,0.0,2.0,0.0,0.0,26.0,1.0,1.6
 Morocco ,28.0,10.0,1.0,0.0,1.0,26.0,1.0,0.8
 Belarus ,27.0,0.0,0.0,0.0,3.0,24.0,0.0,2.9
 Costa Rica ,27.0,0.0,0.0,0.0,0.0,27.0,1.0,5.3
 Cyprus ,26.0,0.0,0.0,0.0,0.0,26.0,0.0,21.5
 Senegal ,24.0,0.0,0.0,0.0,2.0,22.0,0.0,1.4
 Colombia ,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.5
 Azerbaijan ,23.0,4.0,1.0,0.0,6.0,16.0,0.0,2.3
 Armenia ,23.0,3.0,0.0,0.0,0.0,23.0,0.0,7.8
 Oman ,21.0,1.0,0.0,0.0,9.0,12.0,0.0,4.1
 Bosnia and Herzegovina ,21.0,0.0,0.0,0.0,0.0,21.0,0.0,6.4
 Malta ,21.0,3.0,0.0,0.0,2.0,19.0,0.0,0.0
 North Macedonia ,19.0,0.0,0.0,0.0,1.0,18.0,0.0,9.1
 Tunisia ,18.0,0.0,0.0,0.0,0.0,18.0,2.0,1.5
 Afghanistan ,16.0,5.0,0.0,0.0,1.0,15.0,0.0,0.4
 Maldives ,13.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
 Moldova ,12.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0
 Dominican Republic ,11.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
 Sri Lanka ,11.0,1.0,0.0,0.0,1.0,10.0,0.0,0.5
 Faeroe Islands ,11.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
 Macao ,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
 Bolivia ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9
 Martinique ,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
 Venezuela ,10.0,8.0,0.0,0.0,0.0,10.0,0.0,0.4
 Lithuania ,9.0,0.0,0.0,0.0,1.0,8.0,0.0,3.3
 New Zealand ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7
 Jamaica ,8.0,0.0,0.0,0.0,0.0,8.0,0.0,2.7
 Kazakhstan ,8.0,2.0,0.0,0.0,0.0,8.0,0.0,0.4
 Cambodia ,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.4
 Jordan ,7.0,6.0,0.0,0.0,1.0,6.0,0.0,0.7
 French Guiana ,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
 Liechtenstein ,7.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
 Paraguay ,7.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
 Réunion ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Turkey ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1
 Uruguay ,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.7
 Bangladesh ,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
 Guyana ,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0
 Ivory Coast ,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2
 Cuba ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4
 Puerto Rico ,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4
 Ukraine ,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1
 Burkina Faso ,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1
 Channel Islands ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 French Polynesia ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guadeloupe ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Guam ,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
 Honduras ,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3
 Monaco ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Nigeria ,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 Aruba ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Cameroon ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Curaçao ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 DRC ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Ghana ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1
 Namibia ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8
 Saint Lucia ,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
 Saint Martin ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Seychelles ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
 Trinidad and Tobago ,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4
 Sudan ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 Andorra ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Nepal ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Antigua and Barbuda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Bhutan ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Cayman Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 CAR ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Congo ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2
 Equatorial Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7
 Ethiopia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Gabon ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
 Gibraltar ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 Guatemala ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Guinea ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 Vatican City ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Kenya ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mauritania ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
 Mayotte ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Mongolia ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
 Rwanda ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 St. Barth ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 St. Vincent Grenadines ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Suriname ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Eswatini ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
 Togo ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1
 U.S. Virgin Islands ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 Uzbekistan ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
